,Isolate,ETHIONAMIDE
3769,site.05.subj.PSLM-0763.lab.SLM-016.iso.1,0.7269245982170105
3770,site.05.subj.PSLM-0765.lab.SLM-018.iso.1,0.7265777587890625
3771,site.05.subj.PSLM-0766.lab.SLM-019.iso.1,0.10257798433303833
3772,site.05.subj.PSLM-0767.lab.SLM-020.iso.1,0.7269245982170105
3773,site.05.subj.PSLM-0768.lab.SLM-021.iso.1,0.7269245982170105
3774,site.05.subj.PSLM-0769.lab.SLM-023.iso.1,0.5452805161476135
3775,site.05.subj.PSLM-0770.lab.SLM-024.iso.1,0.7230217456817627
3776,site.05.subj.PSLM-0772.lab.SLM-026.iso.1,0.7268842458724976
3777,site.05.subj.PSLM-0774.lab.SLM-029.iso.1,0.7269245982170105
3778,site.05.subj.PSLM-0775.lab.SLM-030.iso.1,0.7265777587890625
3779,site.05.subj.PSLM-0776.lab.SLM-031.iso.1,0.7265777587890625
3780,site.05.subj.PSLM-0778.lab.SLM-033.iso.1,0.7265777587890625
3781,site.05.subj.PSLM-0783.lab.SLM-040.iso.1,0.7136726975440979
3782,site.05.subj.PSLM-0784.lab.SLM-041.iso.1,0.7136726975440979
3783,site.05.subj.PSLM-0785.lab.SLM-042.iso.1,0.7266120910644531
3784,site.05.subj.PSLM-0786.lab.SLM-044.iso.1,0.726719081401825
3785,site.05.subj.PSLM-0787.lab.SLM-045.iso.1,0.7136726975440979
3786,site.05.subj.PSLM-0791.lab.SLM-049.iso.1,0.7210840582847595
3787,site.05.subj.PSLM-0792.lab.SLM-050.iso.1,0.7265777587890625
3788,site.05.subj.PSLM-0796.lab.SLM-055.iso.1,0.22488179802894592
3789,site.05.subj.PSLM-0797.lab.SLM-056.iso.1,0.7264269590377808
3790,site.05.subj.PSLM-0799.lab.SLM-058.iso.1,0.7269245982170105
3791,site.05.subj.PSLM-0802.lab.SLM-061.iso.1,0.7268712520599365
3792,site.05.subj.PSLM-0804.lab.SLM-064.iso.1,0.7290635108947754
3793,site.05.subj.PSLM-0805.lab.SLM-065.iso.1,0.7265777587890625
3794,site.05.subj.PSLM-0807.lab.SLM-067.iso.1,0.2265588939189911
3795,site.05.subj.PSLM-0808.lab.SLM-068.iso.1,0.7278514504432678
3796,site.05.subj.PSLM-0810.lab.SLM-070.iso.1,0.7265777587890625
3797,site.05.subj.PSLM-0811.lab.SLM-071.iso.1,0.5452805161476135
3798,site.05.subj.PSLM-0812.lab.SLM-072.iso.1,0.6633611917495728
3799,site.05.subj.PSLM-0813.lab.SLM-074.iso.1,0.12408733367919922
3800,site.05.subj.PSLM-0814.lab.SLM-075.iso.1,0.7268056273460388
3801,site.05.subj.PSLM-0816.lab.SLM-077.iso.1,0.2265588939189911
3802,site.05.subj.PSLM-0819.lab.SLM-082.iso.1,0.008125334978103638
3803,site.05.subj.PSLM-0821.lab.SLM-084.iso.2,0.7269245982170105
3804,site.05.subj.PSLM-0822.lab.SLM-085.iso.1,0.7267796993255615
3805,site.05.subj.PSLM-0823.lab.SLM-087.iso.1,0.008125334978103638
3806,site.05.subj.PSLM-0825.lab.SLM-089.iso.1,0.008125334978103638
3807,site.05.subj.PSLM-0828.lab.SLM-092.iso.1,0.7265283465385437
3808,site.05.subj.PSLM-0830.lab.SLM-094.iso.1,0.6633611917495728
3809,site.05.subj.PSLM-0831.lab.SLM-095.iso.1,0.7271952033042908
3810,site.05.subj.PSLM-0837.lab.SLM-103.iso.1,0.7263383269309998
3811,site.05.subj.PSLM-0838.lab.SLM-104.iso.1,0.7265777587890625
3812,site.05.subj.PSRO-0915.lab.SRO-222.iso.1,0.7269245982170105
3813,site.05.subj.PSRO-0917.lab.SRO-416.iso.1,0.7269245982170105
3814,site.05.subj.PSRO-0919.lab.SRO-563.iso.1,0.7270229458808899
3815,site.05.subj.PTAN-0001.lab.TAN-001.iso.1,0.7269245982170105
3816,site.05.subj.PTAN-0002.lab.TAN-004.iso.1,0.7269245982170105
3817,site.05.subj.PTAN-0003.lab.TAN-006.iso.1,0.7269245982170105
3818,site.05.subj.PTAN-0006.lab.TAN-011.iso.1,0.7269245982170105
3819,site.05.subj.PTAN-0007.lab.TAN-013.iso.1,0.7269245982170105
3820,site.05.subj.PTAN-0008.lab.TAN-016.iso.1,0.7269245982170105
3821,site.05.subj.PTAN-0009.lab.TAN-015.iso.1,0.7270740270614624
3822,site.05.subj.PTAN-0010.lab.TAN-021.iso.1,0.7269245982170105
3823,site.05.subj.PTAN-0011.lab.TAN-024.iso.1,0.22531414031982422
3824,site.05.subj.PTAN-0012.lab.TAN-032.iso.1,0.6000723838806152
3825,site.05.subj.PTAN-0013.lab.TAN-033.iso.1,0.7269245982170105
3826,site.05.subj.PTAN-0014.lab.TAN-037.iso.1,0.7269245982170105
3827,site.05.subj.PTAN-0015.lab.TAN-038.iso.1,0.7269245982170105
3828,site.05.subj.PTAN-0017.lab.TAN-047.iso.1,0.7269245982170105
3829,site.05.subj.PTAN-0018.lab.TAN-048.iso.1,0.7269245982170105
3830,site.05.subj.PTAN-0019.lab.TAN-051.iso.1,0.7270740270614624
3831,site.05.subj.PTAN-0020.lab.TAN-049.iso.1,0.7269245982170105
3832,site.05.subj.PTAN-0021.lab.TAN-058.iso.1,0.7269245982170105
3833,site.05.subj.PTAN-0022.lab.TAN-057.iso.1,0.7269245982170105
3834,site.05.subj.PTAN-0023.lab.TAN-068.iso.1,0.726726770401001
3835,site.05.subj.PTAN-0024.lab.TAN-066.iso.1,0.7269245982170105
3836,site.05.subj.PTAN-0025.lab.TAN-065.iso.2,0.7269245982170105
3837,site.05.subj.PTAN-0026.lab.TAN-070.iso.1,0.7269245982170105
3838,site.05.subj.PTAN-0027.lab.TAN-086.iso.1,0.7269245386123657
3839,site.05.subj.PTAN-0028.lab.TAN-087.iso.1,0.7269245386123657
3840,site.05.subj.PTAN-0029.lab.TAN-093.iso.1,0.7269245982170105
3841,site.05.subj.PTAN-0030.lab.TAN-096.iso.1,0.7269245982170105
3842,site.05.subj.PTAN-0031.lab.TAN-097.iso.1,0.7269245982170105
3843,site.05.subj.PTAN-0032.lab.TAN-108.iso.1,0.7269245982170105
3844,site.05.subj.PTAN-0033.lab.TAN-109.iso.1,0.7269245982170105
3845,site.05.subj.PTAN-0034.lab.TAN-110.iso.1,0.7269245982170105
3846,site.05.subj.PTAN-0035.lab.TAN-113.iso.1,0.2132704257965088
3847,site.05.subj.PTAN-0036.lab.TAN-122.iso.1,0.7268714904785156
3848,site.05.subj.PTAN-0037.lab.TAN-125.iso.1,0.7269245982170105
3849,site.05.subj.PTAN-0039.lab.TAN-127.iso.1,0.7269245982170105
3850,site.05.subj.PTAN-0040.lab.TAN-131.iso.1,0.7266120910644531
3851,site.05.subj.PTAN-0041.lab.TAN-130.iso.1,0.7269245982170105
3852,site.05.subj.PTAN-0042.lab.TAN-128.iso.1,0.7269245982170105
3853,site.05.subj.PTAN-0043.lab.TAN-129.iso.1,0.7270740270614624
3854,site.05.subj.PTAN-0045.lab.TAN-139.iso.1,0.22531414031982422
3855,site.05.subj.PTAN-0046.lab.TAN-137.iso.1,0.7269245982170105
3856,site.05.subj.PTAN-0047.lab.TAN-136.iso.1,0.7269245982170105
3857,site.05.subj.PTAN-0049.lab.TAN-145.iso.1,0.7269245982170105
3858,site.05.subj.PTAN-0050.lab.TAN-147.iso.1,0.7269245982170105
3859,site.05.subj.PTAN-0051.lab.TAN-151.iso.1,0.7269245982170105
3860,site.05.subj.PTAN-0052.lab.TAN-154.iso.1,0.2132704257965088
3861,site.05.subj.PTAN-0053.lab.TAN-164.iso.1,0.7269245982170105
3862,site.05.subj.PTAN-0054.lab.TAN-170.iso.1,0.7269245982170105
3863,site.05.subj.PTAN-0055.lab.TAN-169.iso.1,0.7269245982170105
3864,site.05.subj.PTAN-0057.lab.TAN-177.iso.1,0.7269245982170105
3865,site.05.subj.PTAN-0058.lab.TAN-180.iso.1,0.6000723838806152
3866,site.05.subj.PTAN-0060.lab.TAN-191.iso.1,0.7269245982170105
3867,site.05.subj.PTAN-0061.lab.TAN-193.iso.1,0.7269245982170105
3868,site.05.subj.PTAN-0063.lab.TAN-204.iso.1,0.7269245982170105
3869,site.05.subj.PTAN-0064.lab.TAN-211.iso.1,0.7269245982170105
3870,site.05.subj.PTAN-0066.lab.TAN-214.iso.1,0.7269245386123657
3871,site.05.subj.PTAN-0067.lab.TAN-218.iso.1,0.7269245386123657
3872,site.05.subj.PTAN-0068.lab.TAN-222.iso.1,0.7269245982170105
3873,site.05.subj.PTAN-0069.lab.TAN-223.iso.1,0.22531414031982422
3874,site.05.subj.PTAN-0070.lab.TAN-225.iso.1,0.7264187335968018
3875,site.05.subj.PTAN-0071.lab.TAN-226.iso.1,0.5452805161476135
3876,site.05.subj.PTAN-0074.lab.TAN-230.iso.1,0.7269245982170105
3877,site.05.subj.PTAN-0075.lab.TAN-236.iso.1,0.7269245982170105
3878,site.05.subj.PTAN-0076.lab.TAN-245.iso.1,0.7269245982170105
3879,site.05.subj.PTAN-0077.lab.TAN-241.iso.1,0.7269245982170105
3880,site.05.subj.PTAN-0078.lab.TAN-246.iso.1,0.7269245982170105
3881,site.05.subj.PTAN-0079.lab.TAN-248.iso.1,0.7269245982170105
3882,site.05.subj.PTAN-0080.lab.TAN-247.iso.1,0.7269245982170105
3883,site.05.subj.PTAN-0081.lab.TAN-251.iso.1,0.5168291330337524
3884,site.05.subj.PTAN-0082.lab.TAN-253.iso.1,0.7269245982170105
3885,site.05.subj.PTAN-0083.lab.TAN-256.iso.1,0.7269245982170105
3886,site.05.subj.PTAN-0084.lab.TAN-257.iso.1,0.7269245982170105
3887,site.05.subj.PTAN-0085.lab.TAN-258.iso.1,0.2265588939189911
3888,site.05.subj.PTAN-0086.lab.TAN-260.iso.1,0.7269245982170105
3889,site.05.subj.PTAN-0087.lab.TAN-261.iso.1,0.7269898653030396
3890,site.05.subj.PTAN-0088.lab.TAN-265.iso.1,0.7269245982170105
3891,site.05.subj.PTAN-0089.lab.TAN-266.iso.1,0.7269245982170105
3892,site.05.subj.PTAN-0090.lab.TAN-267.iso.1,0.7269245982170105
3893,site.05.subj.PTAN-0091.lab.TAN-270.iso.1,0.7269245982170105
3894,site.05.subj.PTAN-0092.lab.TAN-273.iso.1,0.7269245982170105
3895,site.05.subj.PTAN-0093.lab.TAN-272.iso.1,0.7269245982170105
3896,site.05.subj.PTAN-0094.lab.TAN-274.iso.1,0.7265943288803101
3897,site.05.subj.PTAN-0095.lab.TAN-286.iso.1,0.7275228500366211
3898,site.05.subj.PTAN-0096.lab.TAN-284.iso.1,0.7269245982170105
3899,site.05.subj.PTAN-0097.lab.TAN-289.iso.1,0.7269245982170105
3900,site.05.subj.PTAN-0098.lab.TAN-298.iso.1,0.7269245982170105
3901,site.05.subj.PTAN-0099.lab.TAN-300.iso.1,0.7269245982170105
3902,site.05.subj.PTAN-0105.lab.TAN-321.iso.1,0.14159822463989258
3903,site.05.subj.PTAN-0106.lab.TAN-322.iso.1,0.7269245386123657
3904,site.05.subj.PTAN-0107.lab.TAN-325.iso.1,0.7269245982170105
3905,site.05.subj.PTAN-0113.lab.TAN-337.iso.1,0.7269245982170105
3906,site.05.subj.PTAN-0114.lab.TAN-344.iso.1,0.7269245982170105
3907,site.05.subj.PTAN-0115.lab.TAN-345.iso.1,0.7269245982170105
3908,site.05.subj.PTAN-0121.lab.TAN-368.iso.1,0.7269245982170105
3909,site.05.subj.PTAN-0122.lab.TAN-369.iso.1,0.7269245982170105
3910,site.05.subj.PTAN-0124.lab.TAN-375.iso.1,0.7269245982170105
3911,site.05.subj.PTAN-0137.lab.TAN-420.iso.1,0.7269245982170105
3912,site.05.subj.PTAN-0138.lab.TAN-421.iso.1,0.7254486680030823
3913,site.05.subj.PTAN-0145.lab.TAN-438.iso.1,0.7269245982170105
3914,site.05.subj.PTAN-0146.lab.TAN-440.iso.1,0.7269245982170105
3915,site.05.subj.PTAN-0147.lab.TAN-439.iso.1,0.7270821332931519
3916,site.05.subj.PTAN-0154.lab.TAN-459.iso.1,0.7269245982170105
3917,site.05.subj.PTAN-0161.lab.TAN-481.iso.1,0.7269245982170105
3918,site.05.subj.PTAN-0163.lab.TAN-486.iso.1,0.7269898653030396
3919,site.05.subj.PTAN-0169.lab.TAN-506.iso.1,0.7269245982170105
3920,site.05.subj.PTAN-0170.lab.TAN-512.iso.1,0.7269245982170105
3921,site.05.subj.PTAN-0177.lab.TAN-527.iso.1,0.7269245982170105
3922,site.05.subj.PTAN-0178.lab.TAN-528.iso.1,0.7269245982170105
3923,site.05.subj.PTAN-0179.lab.TAN-536.iso.1,0.7269245982170105
3924,site.05.subj.PTAN-0180.lab.TAN-531.iso.1,0.7269245982170105
3925,site.05.subj.PTAN-0183.lab.TAN-538.iso.1,0.7269245982170105
3926,site.05.subj.PTAN-0184.lab.TAN-537.iso.1,0.7269245982170105
3927,site.05.subj.PTAN-0186.lab.TAN-548.iso.1,0.7269245982170105
3928,site.05.subj.PTAN-0187.lab.TAN-547.iso.1,0.7269245982170105
3929,site.05.subj.PTAN-0188.lab.TAN-002.iso.1,0.7269245982170105
3930,site.05.subj.PTAN-0189.lab.TAN-008.iso.1,0.7269245982170105
3931,site.05.subj.PTAN-0190.lab.TAN-009.iso.1,0.7269245982170105
3932,site.05.subj.PTAN-0191.lab.TAN-017.iso.3,0.6000723838806152
3933,site.05.subj.PTAN-0192.lab.TAN-023.iso.1,0.22531414031982422
3934,site.05.subj.PTAN-0193.lab.TAN-026.iso.1,0.7269245386123657
3935,site.05.subj.PTAN-0195.lab.TAN-034.iso.1,0.7269245386123657
3936,site.05.subj.PTAN-0196.lab.TAN-059.iso.1,0.22531414031982422
3937,site.05.subj.PTAN-0197.lab.TAN-088.iso.1,0.7269245982170105
3938,site.05.subj.PTAN-0199.lab.TAN-115.iso.1,0.7269245982170105
3939,site.05.subj.PTAN-0200.lab.TAN-132.iso.1,0.7269245982170105
3940,site.05.subj.PTAN-0201.lab.TAN-133.iso.1,0.7269245982170105
3941,site.05.subj.PTAN-0202.lab.TAN-148.iso.1,0.726777195930481
3942,site.05.subj.PTAN-0203.lab.TAN-152.iso.1,0.7269245982170105
3943,site.05.subj.PTAN-0204.lab.TAN-156.iso.1,0.7269245982170105
3944,site.05.subj.PTAN-0205.lab.TAN-165.iso.1,0.7269245982170105
3945,site.05.subj.PTAN-0206.lab.TAN-172.iso.1,0.7269245982170105
3946,site.05.subj.PTAN-0207.lab.TAN-173.iso.1,0.7269245982170105
3947,site.05.subj.PTAN-0208.lab.TAN-183.iso.1,0.7269245982170105
3948,site.05.subj.PTAN-0209.lab.TAN-194.iso.1,0.7269245982170105
3949,site.05.subj.PTAN-0210.lab.TAN-196.iso.1,0.22531414031982422
3950,site.05.subj.PTAN-0211.lab.TAN-213.iso.1,0.7269245982170105
3951,site.05.subj.PTAN-0212.lab.TAN-216.iso.1,0.7269245982170105
3952,site.05.subj.PTAN-0213.lab.TAN-221.iso.1,0.7269245982170105
3953,site.05.subj.PTAN-0215.lab.TAN-232.iso.1,0.7269245982170105
3954,site.05.subj.PTAN-0216.lab.TAN-234.iso.1,0.7269245982170105
3955,site.05.subj.PTAN-0217.lab.TAN-242.iso.1,0.7269245982170105
3956,site.05.subj.PTAN-0218.lab.TAN-278.iso.1,0.7269245982170105
3957,site.05.subj.PTAN-0219.lab.TAN-280.iso.1,0.7269245982170105
3958,site.05.subj.PTAN-0220.lab.TAN-281.iso.1,0.7269245982170105
3959,site.05.subj.PTAN-0221.lab.TAN-282.iso.1,0.7270740270614624
3960,site.05.subj.PTAN-0222.lab.TAN-304.iso.1,0.7269245982170105
3961,site.05.subj.PTAN-0224.lab.TAN-352.iso.1,0.7269245982170105
3962,site.05.subj.PTAN-0225.lab.TAN-360.iso.1,0.7269245982170105
3963,site.05.subj.PTAN-0226.lab.TAN-386.iso.1,0.3264158368110657
3964,site.05.subj.PTAN-0227.lab.TAN-401.iso.1,0.6000723838806152
3965,site.05.subj.PTAN-0229.lab.TAN-434.iso.1,0.7269245982170105
3966,site.05.subj.PTAN-0231.lab.TAN-449.iso.1,0.7269245386123657
3967,site.05.subj.PTAN-0232.lab.TAN-488.iso.1,0.7269245386123657
3968,site.05.subj.PTAN-0233.lab.TAN-492.iso.1,0.7269245982170105
3969,site.05.subj.PTAN-0234.lab.TAN-498.iso.1,0.7269245982170105
3970,site.05.subj.PTAN-0235.lab.TAN-507.iso.1,0.7269245982170105
3971,site.05.subj.PTAN-0236.lab.TAN-508.iso.1,0.22531414031982422
3972,site.05.subj.PTAN-0237.lab.TAN-505.iso.1,0.7269245982170105
3973,site.05.subj.PTAN-0238.lab.TAN-510.iso.1,0.7269245982170105
3974,site.05.subj.PTAN-0239.lab.TAN-523.iso.1,0.7269245982170105
3975,site.05.subj.PTAN-0240.lab.TAN-580.iso.1,0.6000723838806152
3976,site.05.subj.PTAN-0241.lab.TAN-604.iso.1,0.7276661992073059
3977,site.05.subj.PTAN-0242.lab.TAN-609.iso.1,0.7269245982170105
3978,site.05.subj.PTAN-0243.lab.TAN-549.iso.1,0.6000723838806152
3979,site.05.subj.PTAN-0244.lab.TAN-554.iso.1,0.7269245982170105
3980,site.05.subj.PTAN-0245.lab.TAN-555.iso.1,0.7269245982170105
3981,site.05.subj.PTAN-0246.lab.TAN-562.iso.1,0.6000723838806152
3982,site.05.subj.PTAN-0247.lab.TAN-565.iso.1,0.7270740270614624
3983,site.05.subj.PTAN-0248.lab.TAN-566.iso.1,0.7269245982170105
3984,site.05.subj.PTAN-0249.lab.TAN-564.iso.1,0.7269245982170105
3985,site.05.subj.PTAN-0250.lab.TAN-571.iso.1,0.7269245982170105
3986,site.05.subj.PTAN-0251.lab.TAN-579.iso.1,0.7269245982170105
3987,site.05.subj.PTAN-0252.lab.TAN-578.iso.3,0.7270740270614624
3988,site.05.subj.PTAN-0253.lab.TAN-576.iso.1,0.7269245982170105
3989,site.05.subj.PTAN-0254.lab.TAN-575.iso.1,0.7269245982170105
3990,site.05.subj.PTAN-0255.lab.TAN-577.iso.1,0.7269245982170105
3991,site.05.subj.PTAN-0256.lab.TAN-583.iso.1,0.22531414031982422
3992,site.05.subj.PTAN-0257.lab.TAN-585.iso.1,0.7269245982170105
3993,site.05.subj.PTAN-0258.lab.TAN-586.iso.1,0.7269245982170105
3994,site.05.subj.PTAN-0259.lab.TAN-587.iso.1,0.7269245982170105
3995,site.05.subj.PTAN-0260.lab.TAN-593.iso.1,0.7269245982170105
3996,site.05.subj.PTAN-0261.lab.TAN-603.iso.1,0.7269245982170105
3997,site.05.subj.PTAN-0262.lab.TAN-610.iso.1,0.7269245982170105
3998,site.05.subj.PTAN-0263.lab.TAN-605.iso.1,0.7269245386123657
3999,site.05.subj.PTAN-0264.lab.TAN-612.iso.1,0.7269898653030396
4000,site.05.subj.PTAN-0265.lab.TAN-611.iso.1,0.7269898653030396
4001,site.05.subj.PTAN-0266.lab.TAN-614.iso.1,0.7269245982170105
4002,site.05.subj.PTAN-0267.lab.TAN-629.iso.1,0.7269245982170105
4003,site.05.subj.PTAN-0268.lab.TAN-635.iso.1,0.7269245982170105
4004,site.05.subj.PTAN-0269.lab.TAN-633.iso.1,0.7269245982170105
4005,site.05.subj.PTAN-0270.lab.TAN-641.iso.1,0.7269245982170105
4006,site.05.subj.PTAN-0271.lab.TAN-644.iso.1,0.2132704257965088
4007,site.05.subj.PTAN-0272.lab.TAN-642.iso.1,0.7269245982170105
4008,site.05.subj.PTAN-0273.lab.TAN-643.iso.1,0.7269245982170105
4009,site.05.subj.PTAN-0274.lab.TAN-648.iso.1,0.7269245982170105
4010,site.05.subj.PTAN-0276.lab.TAN-646.iso.1,0.7269245982170105
4011,site.05.subj.PTAN-0277.lab.TAN-645.iso.1,0.7251564860343933
4012,site.05.subj.PTAN-0278.lab.TAN-654.iso.1,0.7269245982170105
4013,site.05.subj.PTAN-0279.lab.TAN-657.iso.1,0.7269245982170105
4014,site.05.subj.PTAN-0280.lab.TAN-660.iso.1,0.6000723838806152
4015,site.05.subj.PTAN-0281.lab.TAN-659.iso.1,0.7269245982170105
4016,site.05.subj.PTAN-0282.lab.TAN-658.iso.1,0.7269245982170105
4017,site.05.subj.PTAN-0283.lab.TAN-665.iso.1,0.7269245982170105
4018,site.05.subj.PTAN-0285.lab.TAN-672.iso.1,0.7269245982170105
4019,site.05.subj.PTAN-0286.lab.TAN-678.iso.1,0.7265161275863647
4020,site.05.subj.PTAN-0287.lab.TAN-673.iso.1,0.7269245982170105
4021,site.05.subj.PTAN-0288.lab.TAN-676.iso.1,0.7269245982170105
4022,site.05.subj.PTAN-0289.lab.TAN-682.iso.1,0.7269245982170105
4023,site.05.subj.PTAN-0290.lab.TAN-684.iso.1,0.7269245982170105
4024,site.05.subj.PTAN-0291.lab.TAN-685.iso.1,0.7269245982170105
4025,site.05.subj.PTAN-0292.lab.TAN-687.iso.1,0.7269245982170105
4026,site.05.subj.PTAN-0293.lab.TAN-691.iso.1,0.2132704257965088
4027,site.05.subj.PTAN-0294.lab.TAN-694.iso.1,0.7269245982170105
4028,site.05.subj.PTAN-0295.lab.TAN-693.iso.1,0.7269245982170105
4029,site.05.subj.PTAN-0296.lab.TAN-695.iso.1,0.7269245982170105
4030,site.05.subj.PTAN-0297.lab.TAN-700.iso.1,0.7269245386123657
4031,site.05.subj.PTAN-0298.lab.TAN-696.iso.1,0.7269245386123657
4032,site.05.subj.PTAN-0299.lab.TAN-704.iso.1,0.22531414031982422
4033,site.05.subj.PTAN-0301.lab.TAN-714.iso.1,0.7269245982170105
4034,site.05.subj.PTAN-0302.lab.TAN-713.iso.1,0.7269245982170105
4035,site.05.subj.PTAN-0303.lab.TAN-712.iso.1,0.7269245982170105
4036,site.05.subj.PTAN-0304.lab.TAN-706.iso.1,0.7269245982170105
4037,site.05.subj.PTAN-0305.lab.TAN-707.iso.1,0.7269245982170105
4038,site.05.subj.PTAN-0306.lab.TAN-719.iso.1,0.7269245982170105
4039,site.05.subj.PTAN-0307.lab.TAN-722.iso.1,0.7269245982170105
4040,site.05.subj.PTAN-0308.lab.TAN-723.iso.1,0.7269245982170105
4041,site.05.subj.PTAN-0309.lab.TAN-724.iso.1,0.7270740270614624
4042,site.05.subj.PTAN-0310.lab.TAN-725.iso.1,0.7269245982170105
4043,site.05.subj.PTAN-0311.lab.TAN-726.iso.1,0.7269245982170105
4044,site.05.subj.PTAN-0312.lab.TAN-729.iso.1,0.7269245982170105
4045,site.05.subj.PTAN-0313.lab.TAN-732.iso.1,0.7269245982170105
4046,site.05.subj.PTAN-0314.lab.TAN-733.iso.1,0.7269245982170105
4047,site.05.subj.PTAN-0316.lab.TAN-736.iso.1,0.7269245982170105
4048,site.05.subj.PTAN-0317.lab.TAN-737.iso.1,0.7269245982170105
4049,site.05.subj.PTAN-0318.lab.TAN-739.iso.1,0.7269245982170105
4050,site.05.subj.PTAN-0319.lab.TAN-748.iso.1,0.7269245982170105
4051,site.05.subj.PTAN-0320.lab.TAN-752.iso.1,0.7269245982170105
4052,site.05.subj.PTAN-0321.lab.TAN-753.iso.1,0.7269245982170105
4053,site.05.subj.PTAN-0322.lab.TAN-755.iso.1,0.7269245982170105
4054,site.05.subj.PTAN-0323.lab.TAN-751.iso.1,0.7269245982170105
4055,site.05.subj.PTAN-0324.lab.TAN-760.iso.1,0.7269245982170105
4056,site.05.subj.PTAN-0325.lab.TAN-764.iso.1,0.7269245982170105
4057,site.05.subj.PTAN-0326.lab.TAN-768.iso.1,0.7269245982170105
4058,site.05.subj.PTAN-0327.lab.TAN-767.iso.1,0.2132704257965088
4059,site.05.subj.PTAN-0328.lab.TAN-769.iso.1,0.7269245982170105
4060,site.05.subj.PTAN-0329.lab.TAN-773.iso.1,0.7269245982170105
4061,site.05.subj.PTAN-0330.lab.TAN-774.iso.1,0.7269245982170105
4062,site.05.subj.PTAN-0331.lab.TAN-776.iso.1,0.7269245386123657
4063,site.05.subj.PTAN-0332.lab.TAN-314.iso.1,0.7269245386123657
4064,site.05.subj.PTAN-0333.lab.TAN-323.iso.1,0.7269245982170105
4065,site.05.subj.PTAN-0334.lab.TAN-326.iso.1,0.7269245982170105
4066,site.05.subj.PTAN-0335.lab.TAN-329.iso.1,0.7269245982170105
4067,site.05.subj.PTAN-0336.lab.TAN-330.iso.1,0.7269245982170105
4068,site.05.subj.PTAN-0337.lab.TAN-338.iso.1,0.7269245982170105
4069,site.05.subj.PTAN-0338.lab.TAN-342.iso.1,0.7270110249519348
4070,site.05.subj.PTAN-0339.lab.TAN-346.iso.1,0.7269245982170105
4071,site.05.subj.PTAN-0340.lab.TAN-347.iso.2,0.7269245982170105
4072,site.05.subj.PTAN-0341.lab.TAN-348.iso.1,0.7269245982170105
4073,site.05.subj.PTAN-0342.lab.TAN-349.iso.1,0.7269245982170105
4074,site.05.subj.PTAN-0343.lab.TAN-356.iso.1,0.7269245982170105
4075,site.05.subj.PTAN-0344.lab.TAN-357.iso.1,0.7269245982170105
4076,site.05.subj.PTAN-0345.lab.TAN-362.iso.1,0.7269245982170105
4077,site.05.subj.PTAN-0346.lab.TAN-361.iso.1,0.7269245982170105
4078,site.05.subj.PTAN-0347.lab.TAN-371.iso.1,0.7269245982170105
4079,site.05.subj.PTAN-0348.lab.TAN-372.iso.1,0.7269245982170105
4080,site.05.subj.PTAN-0349.lab.TAN-373.iso.1,0.7269245982170105
4081,site.05.subj.PTAN-0350.lab.TAN-374.iso.1,0.7269245982170105
4082,site.05.subj.PTAN-0351.lab.TAN-381.iso.1,0.7269245982170105
4083,site.05.subj.PTAN-0352.lab.TAN-379.iso.1,0.7269245982170105
4084,site.05.subj.PTAN-0353.lab.TAN-380.iso.1,0.7269245982170105
4085,site.05.subj.PTAN-0354.lab.TAN-384.iso.1,0.7269245982170105
4086,site.05.subj.PTAN-0355.lab.TAN-404.iso.1,0.7269245982170105
4087,site.05.subj.PTAN-0356.lab.TAN-403.iso.1,0.7269245982170105
4088,site.05.subj.PTAN-0357.lab.TAN-412.iso.1,0.7269245982170105
4089,site.05.subj.PTAN-0358.lab.TAN-415.iso.1,0.7269245982170105
4090,site.05.subj.PTAN-0359.lab.TAN-425.iso.1,0.7269245982170105
4091,site.05.subj.PTAN-0360.lab.TAN-426.iso.1,0.7269245982170105
4092,site.05.subj.PTAN-0361.lab.TAN-435.iso.1,0.7269245982170105
4093,site.05.subj.PTAN-0363.lab.TAN-457.iso.1,0.7269245982170105
4094,site.05.subj.PTAN-0364.lab.TAN-476.iso.1,0.7269245386123657
4095,site.05.subj.PTAN-0365.lab.TAN-477.iso.1,0.7269245386123657
4096,site.05.subj.PTAN-0367.lab.TAN-493.iso.1,0.7269245982170105
4097,site.05.subj.PTAN-0368.lab.TAN-494.iso.1,0.7269245982170105
4098,site.05.subj.PTAN-0369.lab.TAN-503.iso.1,0.7269245982170105
4099,site.05.subj.PTAN-0370.lab.TAN-504.iso.1,0.7269245982170105
4100,site.05.subj.PTAN-0371.lab.TAN-516.iso.1,0.7269245982170105
4101,site.05.subj.PTAN-0372.lab.TAN-522.iso.1,0.7269245982170105
4102,site.05.subj.PTAN-0374.lab.TAN-533.iso.1,0.7269245982170105
4103,site.05.subj.PTAN-0375.lab.TAN-540.iso.1,0.7263105511665344
4104,site.05.subj.PTAN-0376.lab.TAN-543.iso.1,0.6000723838806152
4105,site.05.subj.PTAN-0377.lab.TAN-551.iso.1,0.7269245982170105
4106,site.05.subj.PTAN-0378.lab.TAN-552.iso.1,0.7269245982170105
4107,site.05.subj.PTAN-0379.lab.TAN-560.iso.1,0.7290635108947754
4108,site.05.subj.PTAN-0380.lab.TAN-561.iso.1,0.7269245982170105
4109,site.05.subj.PTAN-0381.lab.TAN-567.iso.1,0.7269245982170105
