,Isolate,MOXIFLOXACIN
2910,site.05.subj.LS-1437.lab.SJ-01315-19.iso.1,0.7212468385696411
2911,site.05.subj.LS-1452.lab.LS-01407-19.iso.1,0.7212468385696411
2912,site.05.subj.LS-1499.lab.MA-02884-18.iso.1,0.722032368183136
2913,site.05.subj.LS-1500.lab.MA-05936-18.iso.1,0.7212468385696411
2914,site.05.subj.LS-1501.lab.MA-00221-19.iso.1,0.7212468385696411
2915,site.05.subj.LS-1512.lab.MA-00510-19.iso.1,0.7212468385696411
2916,site.05.subj.LS-1513.lab.MA-00517-19.iso.1,0.722032368183136
2917,site.05.subj.LS-1514.lab.MA-00544-19.iso.1,0.7149542570114136
2918,site.05.subj.LS-1515.lab.MA-00567-19.iso.1,0.7212468385696411
2919,site.05.subj.LS-1516.lab.MA-00568-19.iso.1,0.722032368183136
2920,site.05.subj.LS-1518.lab.MA-00598-19.iso.1,0.7212468385696411
2921,site.05.subj.LS-1520.lab.MA-00856-19.iso.1,0.7302757501602173
2922,site.05.subj.LS-1521.lab.MA-00888-19.iso.1,0.7212468385696411
2923,site.05.subj.LS-1522.lab.MA-00931-19.iso.1,0.7212468385696411
2924,site.05.subj.LS-1524.lab.LS-01597-19.iso.1,0.7212468385696411
2925,site.05.subj.LS-1527.lab.LS-01706-19.iso.1,0.7212468385696411
2926,site.05.subj.LS-1530.lab.MA-00491-19.iso.1,0.7212468385696411
2927,site.05.subj.LS-1546.lab.LS-01856-19.iso.1,0.7214648723602295
2928,site.05.subj.LS-1547.lab.LS-01869-19.iso.1,0.7212468385696411
2929,site.05.subj.LS-1550.lab.SJ-01086-19.iso.1,0.722032368183136
2930,site.05.subj.LS-1555.lab.SJ-01570-19.iso.1,0.7212468385696411
2931,site.05.subj.LS-1556.lab.SJ-01583-19.iso.1,0.7212468385696411
2932,site.05.subj.LS-1557.lab.SJ-01601-19.iso.1,0.7212468385696411
2933,site.05.subj.LS-1559.lab.MA-02457-18.iso.1,0.7212468385696411
2934,site.05.subj.LS-1570.lab.MA-00145-19.iso.1,0.7212468385696411
2935,site.05.subj.LS-1572.lab.MA-02543-18.iso.1,0.7212468385696411
2936,site.05.subj.LS-1573.lab.MA-02573-18.iso.1,0.7212468385696411
2937,site.05.subj.LS-1600.lab.MA-01456-19.iso.1,0.7212468385696411
2938,site.05.subj.LS-1605.lab.MA-02764-18.iso.1,0.7212468385696411
2939,site.05.subj.LS-1630.lab.MA-02393-18.iso.1,0.7217873334884644
2940,site.05.subj.LS-1639.lab.LS-11141-18.iso.1,0.7212468385696411
2941,site.05.subj.LS-1644.lab.MA-00546-19.iso.1,0.7213684320449829
2942,site.05.subj.LS-1645.lab.MA-00687-19.iso.1,0.7212468385696411
2943,site.05.subj.LS-1648.lab.LS-04666-19.iso.1,0.7149542570114136
2944,site.05.subj.LS-1652.lab.SJ-05791-18.iso.1,0.7212468385696411
2945,site.05.subj.LS-1657.lab.MA-00853-19.iso.1,0.7212468385696411
2946,site.05.subj.LS-1661.lab.LS-00066-19.iso.1,0.7212468385696411
2947,site.05.subj.LS-1671.lab.MA-01786-19.iso.1,0.722032368183136
2948,site.05.subj.LS-1673.lab.LS-04147-19.iso.1,0.7212468385696411
2949,site.05.subj.LS-1674.lab.LS-04154-19.iso.1,0.7212468385696411
2950,site.05.subj.LS-1685.lab.SJ-05301-18.iso.1,0.7219271063804626
2951,site.05.subj.LS-1692.lab.MA-01950-19.iso.1,0.7212468385696411
2952,site.05.subj.LS-1705.lab.MA-02109-19.iso.1,0.722032368183136
2953,site.05.subj.LS-1707.lab.MA-04702-19.iso.1,0.7212468385696411
2954,site.05.subj.LS-1709.lab.LS-03814-19.iso.1,0.7214896082878113
2955,site.05.subj.PLE-0868.lab.LE-002.iso.1,0.7212468385696411
2956,site.05.subj.PLN-0846.lab.LN-180.iso.1,0.7212468385696411
2957,site.05.subj.PLN-0847.lab.LN-321.iso.1,0.7212468385696411
2958,site.05.subj.PLN-0859.lab.LN-3798.iso.1,0.7212468385696411
2959,site.05.subj.PLN-0866.lab.LN-055.iso.1,0.7212468385696411
2960,site.05.subj.PMFR-0655.lab.MFR-001.iso.1,0.7212468385696411
2961,site.05.subj.PMFR-0656.lab.MFR-004.iso.1,0.722032368183136
2962,site.05.subj.PMFR-0657.lab.MFR-005.iso.1,0.722032368183136
2963,site.05.subj.PMFR-0659.lab.MFR-008.iso.1,0.7212468385696411
2964,site.05.subj.PMFR-0660.lab.MFR-009.iso.1,0.7212468385696411
2965,site.05.subj.PMFR-0661.lab.MFR-010.iso.1,0.7212468385696411
2966,site.05.subj.PMFR-0662.lab.MFR-013.iso.1,0.7212468385696411
2967,site.05.subj.PMFR-0664.lab.MFR-016.iso.1,0.7212468385696411
2968,site.05.subj.PMFR-0665.lab.MFR-023.iso.1,0.722032368183136
2969,site.05.subj.PMFR-0667.lab.MFR-026.iso.1,0.722032368183136
2970,site.05.subj.PMFR-0668.lab.MFR-030.iso.1,0.722032368183136
2971,site.05.subj.PMFR-0669.lab.MFR-033.iso.1,0.722032368183136
2972,site.05.subj.PMFR-0670.lab.MFR-034.iso.1,0.722032368183136
2973,site.05.subj.PMFR-0671.lab.MFR-036.iso.1,0.722032368183136
2974,site.05.subj.PMFR-0673.lab.MFR-038.iso.1,0.7302757501602173
2975,site.05.subj.PMFR-0674.lab.MFR-040.iso.1,0.7220323085784912
2976,site.05.subj.PMFR-0675.lab.MFR-045.iso.1,0.7216476202011108
2977,site.05.subj.PMFR-0677.lab.MFR-061.iso.1,0.7212468385696411
2978,site.05.subj.PMFR-0678.lab.MFR-062.iso.1,0.7149542570114136
2979,site.05.subj.PMFR-0679.lab.MFR-064.iso.1,0.7212468385696411
2980,site.05.subj.PMFR-0680.lab.MFR-067.iso.1,0.7212468385696411
2981,site.05.subj.PMFR-0681.lab.MFR-069.iso.1,0.7304204106330872
2982,site.05.subj.PMFR-0682.lab.MFR-074.iso.1,0.7212468385696411
2983,site.05.subj.PMFR-0683.lab.MFR-078.iso.1,0.7212468385696411
2984,site.05.subj.PMFR-0685.lab.MFR-083.iso.1,0.7212468385696411
2985,site.05.subj.PMFR-0686.lab.MFR-085.iso.1,0.7212468385696411
2986,site.05.subj.PMFR-0687.lab.MFR-086.iso.1,0.7212468385696411
2987,site.05.subj.PMFR-0688.lab.MFR-087.iso.1,0.7213371992111206
2988,site.05.subj.PMFR-0689.lab.MFR-088.iso.1,0.722032368183136
2989,site.05.subj.PMFR-0690.lab.MFR-090.iso.1,0.722032368183136
2990,site.05.subj.PMFR-0693.lab.MFR-099.iso.1,0.7214921712875366
2991,site.05.subj.PMFR-0694.lab.MFR-102.iso.1,0.7212468385696411
2992,site.05.subj.PMFR-0695.lab.MFR-107.iso.1,0.7219271063804626
2993,site.05.subj.PMFR-0696.lab.MFR-116.iso.1,0.7212468385696411
2994,site.05.subj.PMFR-0697.lab.MFR-118.iso.1,0.7212468385696411
2995,site.05.subj.PMFR-0698.lab.MFR-119.iso.1,0.7216744422912598
2996,site.05.subj.PMFR-0699.lab.MFR-128.iso.1,0.7218751311302185
2997,site.05.subj.PMFR-0700.lab.MFR-133.iso.1,0.722032368183136
2998,site.05.subj.PMFR-0701.lab.MFR-134.iso.1,0.7212468385696411
2999,site.05.subj.PMFR-0702.lab.MFR-136.iso.1,0.7212468385696411
3000,site.05.subj.PMFR-0703.lab.MFR-137.iso.1,0.7212468385696411
3001,site.05.subj.PMFR-0706.lab.MFR-143.iso.1,0.722032368183136
3002,site.05.subj.PMFR-0709.lab.MFR-157.iso.1,0.7212468385696411
3003,site.05.subj.PMFR-0710.lab.MFR-164.iso.1,0.7212468385696411
3004,site.05.subj.PMFR-0711.lab.MFR-166.iso.1,0.7302757501602173
3005,site.05.subj.PMFR-0713.lab.MFR-168.iso.1,0.7212468385696411
3006,site.05.subj.PMFR-0716.lab.MFR-174.iso.1,0.7212468385696411
3007,site.05.subj.PMFR-0717.lab.MFR-175.iso.1,0.7220323085784912
3008,site.05.subj.PMFR-0718.lab.MFR-178.iso.1,0.722032368183136
3009,site.05.subj.PMFR-0719.lab.MFR-181.iso.1,0.7212468385696411
3010,site.05.subj.PMFR-0721.lab.MFR-188.iso.1,0.722032368183136
3011,site.05.subj.PMFR-0722.lab.MFR-189.iso.1,0.7149542570114136
3012,site.05.subj.PMFR-0723.lab.MFR-192.iso.1,0.722032368183136
3013,site.05.subj.PMFR-0724.lab.MFR-199.iso.1,0.7214235663414001
3014,site.05.subj.PMFR-0725.lab.MFR-207.iso.1,0.7218751311302185
3015,site.05.subj.PMFR-0726.lab.MFR-208.iso.1,0.7212468385696411
3016,site.05.subj.PMFR-0728.lab.MFR-214.iso.1,0.722032368183136
3017,site.05.subj.PMFR-0729.lab.MFR-218.iso.1,0.7212468385696411
3018,site.05.subj.PMFR-0730.lab.MFR-219.iso.1,0.722032368183136
3019,site.05.subj.PMFR-0731.lab.MFR-220.iso.1,0.722032368183136
3020,site.05.subj.PMFR-0732.lab.MFR-221.iso.1,0.7212468385696411
3021,site.05.subj.PMFR-0734.lab.MFR-225.iso.1,0.722032368183136
3022,site.05.subj.PMFR-0737.lab.MFR-230.iso.1,0.7212468385696411
3023,site.05.subj.PMFR-0739.lab.MFR-237.iso.1,0.7212468385696411
3024,site.05.subj.PMFR-0740.lab.MFR-242.iso.1,0.7212468385696411
3025,site.05.subj.PMFR-0741.lab.MFR-244.iso.1,0.7212468385696411
3026,site.05.subj.PMFR-0744.lab.MFR-252.iso.1,0.722032368183136
3027,site.05.subj.PMFR-0745.lab.MFR-253.iso.1,0.7212468385696411
3028,site.05.subj.PMFR-0746.lab.MFR-254.iso.1,0.7212468385696411
3029,site.05.subj.PMFR-0747.lab.MFR-255.iso.1,0.722032368183136
3030,site.05.subj.PMFR-0748.lab.MFR-256.iso.1,0.7212468385696411
3031,site.05.subj.PMFR-0749.lab.MFR-257.iso.1,0.7212468385696411
3032,site.05.subj.PMFR-0750.lab.MFR-258.iso.1,0.7212468385696411
3033,site.05.subj.PMK-0921.lab.MK-0024.iso.1,0.7149542570114136
3034,site.05.subj.PMK-0922.lab.MK-0033.iso.1,0.7212468385696411
3035,site.05.subj.PMK-0926.lab.MK-0188.iso.1,0.7212468385696411
3036,site.05.subj.PMK-0927.lab.MK-0196.iso.1,0.722032368183136
3037,site.05.subj.PMK-0928.lab.MK-0203.iso.1,0.7212468385696411
3038,site.05.subj.PMK-0929.lab.MK-0210.iso.1,0.7211138606071472
3039,site.05.subj.PMK-0930.lab.MK-0223.iso.1,0.7212468385696411
3040,site.05.subj.PMK-0931.lab.MK-0224.iso.1,0.08159786462783813
3041,site.05.subj.PMK-0932.lab.MK-0227.iso.1,0.722032368183136
3042,site.05.subj.PMK-0933.lab.MK-0264.iso.1,0.722032368183136
3043,site.05.subj.PMK-0934.lab.MK-0288.iso.1,0.722032368183136
3044,site.05.subj.PMK-0935.lab.MK-0376.iso.1,0.023227691650390625
3045,site.05.subj.PMK-0936.lab.MK-0386.iso.1,0.7212468385696411
3046,site.05.subj.PMK-0937.lab.MK-0404.iso.1,0.7212468385696411
3047,site.05.subj.PMK-0938.lab.MK-0444.iso.1,0.7212468385696411
3048,site.05.subj.PMK-0939.lab.MK-0501.iso.1,0.722032368183136
3049,site.05.subj.PMK-0940.lab.MK-0507.iso.1,0.7212468385696411
3050,site.05.subj.PMK-0942.lab.MK-0535.iso.1,0.7218751311302185
3051,site.05.subj.PMK-0944.lab.MK-0594.iso.1,0.7212468385696411
3052,site.05.subj.PMK-0945.lab.MK-0600.iso.1,0.7302757501602173
3053,site.05.subj.PMK-0946.lab.MK-0608.iso.1,0.722032368183136
3054,site.05.subj.PMK-0948.lab.MK-0662.iso.1,0.722032368183136
3055,site.05.subj.PMK-0949.lab.MK-0676.iso.1,0.7212468385696411
3056,site.05.subj.PMK-0950.lab.MK-0680.iso.1,0.722032368183136
3057,site.05.subj.PMK-0951.lab.MK-0683.iso.1,0.722032368183136
3058,site.05.subj.PMK-0952.lab.MK-0716.iso.1,0.722032368183136
3059,site.05.subj.PMK-0953.lab.MK-0721.iso.1,0.722032368183136
3060,site.05.subj.PMK-0954.lab.MK-0770.iso.1,0.7212468385696411
3061,site.05.subj.PMK-0955.lab.MK-0815.iso.1,0.722032368183136
3062,site.05.subj.PMK-0956.lab.MK-0871.iso.1,0.7212468385696411
3063,site.05.subj.PMK-0957.lab.MK-0874.iso.1,0.7212468385696411
3064,site.05.subj.PMK-0958.lab.MK-0889.iso.1,0.7212468385696411
3065,site.05.subj.PMK-0959.lab.MK-0924.iso.1,0.7212468385696411
3066,site.05.subj.PMK-0960.lab.MK-0932.iso.1,0.722032368183136
3067,site.05.subj.PMK-0961.lab.MK-0969.iso.1,0.7212468385696411
3068,site.05.subj.PMK-0962.lab.MK-0978.iso.1,0.7212468385696411
3069,site.05.subj.PMK-0963.lab.MK-0988.iso.1,0.722032368183136
3070,site.05.subj.PMK-0964.lab.MK-1000.iso.1,0.7220323085784912
3071,site.05.subj.PMK-0965.lab.MK-1011.iso.1,0.7212468385696411
3072,site.05.subj.PMK-0967.lab.MK-1062.iso.1,0.7349771857261658
3073,site.05.subj.PMK-0968.lab.MK-1089.iso.1,0.7302757501602173
3074,site.05.subj.PMK-0969.lab.MK-1097.iso.1,0.7212468385696411
3075,site.05.subj.PMK-0972.lab.MK-1136.iso.1,0.722032368183136
3076,site.05.subj.PMK-0973.lab.MK-1140.iso.1,0.7302757501602173
3077,site.05.subj.PMK-0974.lab.MK-1146.iso.1,0.7302757501602173
3078,site.05.subj.PMK-0975.lab.MK-1152.iso.1,0.721256673336029
3079,site.05.subj.PMK-0976.lab.MK-1153.iso.1,0.7349771857261658
3080,site.05.subj.PMK-0977.lab.MK-1167.iso.1,0.7212468385696411
3081,site.05.subj.PMK-0978.lab.MK-1168.iso.1,0.722032368183136
3082,site.05.subj.PMK-0979.lab.MK-1170.iso.1,0.722032368183136
3083,site.05.subj.PMK-0980.lab.MK-1193.iso.1,0.7212468385696411
3084,site.05.subj.PMK-0981.lab.MK-1229.iso.1,0.7302757501602173
3085,site.05.subj.PMK-0982.lab.MK-1262.iso.1,0.7212468385696411
3086,site.05.subj.PMK-0984.lab.MK-1285.iso.1,0.722032368183136
3087,site.05.subj.PMK-0985.lab.MK-1292.iso.1,0.722032368183136
3088,site.05.subj.PMK-0987.lab.MK-1355.iso.1,0.7212468385696411
3089,site.05.subj.PMK-0988.lab.MK-1366.iso.1,0.7212468385696411
3090,site.05.subj.PMK-0989.lab.MK-1386.iso.1,0.7349771857261658
3091,site.05.subj.PMK-0992.lab.MK-1406.iso.1,0.722032368183136
3092,site.05.subj.PMK-0993.lab.MK-1412.iso.1,0.7212468385696411
3093,site.05.subj.PMK-0994.lab.MK-1422.iso.1,0.7213371992111206
3094,site.05.subj.PMK-0995.lab.MK-1465.iso.1,0.7212468385696411
3095,site.05.subj.PMK-0996.lab.MK-1479.iso.1,0.7224025726318359
3096,site.05.subj.PMK-0997.lab.MK-1480.iso.1,0.722032368183136
3097,site.05.subj.PMK-0999.lab.MK-1512.iso.1,0.722032368183136
3098,site.05.subj.PMK-1000.lab.MK-1555.iso.1,0.722032368183136
3099,site.05.subj.PMK-1001.lab.MK-1581.iso.1,0.722032368183136
3100,site.05.subj.PMK-1002.lab.MK-1606.iso.1,0.722032368183136
3101,site.05.subj.PMK-1004.lab.MK-1656.iso.1,0.722032368183136
3102,site.05.subj.PMK-1005.lab.MK-1667.iso.1,0.7220323085784912
3103,site.05.subj.PMK-1006.lab.MK-1675.iso.1,0.7220323085784912
3104,site.05.subj.PMK-1007.lab.MK-1686.iso.1,0.722032368183136
3105,site.05.subj.PMK-1008.lab.MK-1714.iso.1,0.7212468385696411
3106,site.05.subj.PMK-1009.lab.MK-1720.iso.1,0.7212468385696411
3107,site.05.subj.PMK-1010.lab.MK-1722.iso.1,0.08528465032577515
3108,site.05.subj.PMK-1011.lab.MK-1752.iso.1,0.722032368183136
3109,site.05.subj.PMK-1015.lab.MK-1781.iso.1,0.7212468385696411
3110,site.05.subj.PMK-1017.lab.MK-1806.iso.1,0.7212468385696411
3111,site.05.subj.PMK-1018.lab.MK-1802.iso.1,0.722032368183136
3112,site.05.subj.PMK-1020.lab.MK-1812.iso.1,0.722032368183136
3113,site.05.subj.PMK-1021.lab.MK-1825.iso.2,0.7213839888572693
3114,site.05.subj.PMK-1022.lab.MK-1871.iso.1,0.722032368183136
3115,site.05.subj.PMK-1025.lab.MK-1937.iso.1,0.722032368183136
3116,site.05.subj.PMK-1026.lab.MK-1962.iso.1,0.1489824652671814
3117,site.05.subj.PMK-1029.lab.MK-2034.iso.1,0.722032368183136
3118,site.05.subj.PMK-1030.lab.MK-2038.iso.1,0.722032368183136
3119,site.05.subj.PMK-1031.lab.MK-2043.iso.1,0.7212468385696411
3120,site.05.subj.PMK-1032.lab.MK-2061.iso.1,0.7212468385696411
3121,site.05.subj.PMK-1033.lab.MK-2089.iso.1,0.7212468385696411
3122,site.05.subj.PMK-1034.lab.MK-2083.iso.1,0.722032368183136
3123,site.05.subj.PMK-1035.lab.MK-2113.iso.1,0.7212468385696411
3124,site.05.subj.PMK-1036.lab.MK-2120.iso.1,0.7212468385696411
3125,site.05.subj.PMK-1037.lab.MK-2154.iso.1,0.7212468385696411
3126,site.05.subj.PMK-1042.lab.MK-2245.iso.1,0.7212468385696411
3127,site.05.subj.PMK-1043.lab.MK-2261.iso.1,0.722032368183136
3128,site.05.subj.PMK-1047.lab.MK-2347.iso.1,0.7212468385696411
3129,site.05.subj.PMK-1048.lab.MK-2348.iso.1,0.722032368183136
3130,site.05.subj.PMK-1049.lab.MK-2349.iso.1,0.7212468385696411
3131,site.05.subj.PMK-1050.lab.MK-2358.iso.1,0.722032368183136
3132,site.05.subj.PMK-1051.lab.MK-2372.iso.1,0.7212468385696411
3133,site.05.subj.PMK-1052.lab.MK-2396.iso.1,0.023191064596176147
3134,site.05.subj.PMK-1053.lab.MK-2409.iso.1,0.7220323085784912
3135,site.05.subj.PMK-1054.lab.MK-2433.iso.1,0.023191064596176147
3136,site.05.subj.PMK-1056.lab.MK-2436.iso.1,0.023191064596176147
3137,site.05.subj.PMK-1057.lab.MK-2442.iso.1,0.722032368183136
3138,site.05.subj.PMK-1058.lab.MK-2443.iso.1,0.722032368183136
3139,site.05.subj.PMOP-0491.lab.MOP-001.iso.1,0.7212468385696411
3140,site.05.subj.PMOP-0492.lab.MOP-002.iso.1,0.1485683023929596
3141,site.05.subj.PMOP-0493.lab.MOP-003.iso.1,0.722032368183136
3142,site.05.subj.PMOP-0494.lab.MOP-007.iso.1,0.7212468385696411
3143,site.05.subj.PMOP-0495.lab.MOP-008.iso.1,0.7302757501602173
3144,site.05.subj.PMOP-0497.lab.MOP-010.iso.1,0.722032368183136
3145,site.05.subj.PMOP-0501.lab.MOP-015.iso.1,0.722032368183136
3146,site.05.subj.PMOP-0502.lab.MOP-016.iso.1,0.7212468385696411
3147,site.05.subj.PMOP-0503.lab.MOP-017.iso.1,0.7212468385696411
3148,site.05.subj.PMOP-0505.lab.MOP-020.iso.1,0.7212468385696411
3149,site.05.subj.PMOP-0506.lab.MOP-021.iso.1,0.08159786462783813
3150,site.05.subj.PMOP-0507.lab.MOP-022.iso.1,0.023191064596176147
3151,site.05.subj.PMOP-0508.lab.MOP-023.iso.1,0.7212468385696411
3152,site.05.subj.PMOP-0509.lab.MOP-024.iso.1,0.7212468385696411
3153,site.05.subj.PMOP-0510.lab.MOP-025.iso.1,0.7149542570114136
3154,site.05.subj.PMOP-0511.lab.MOP-027.iso.1,0.7055965662002563
3155,site.05.subj.PMOP-0512.lab.MOP-028.iso.1,0.7212468385696411
3156,site.05.subj.PMOP-0513.lab.MOP-029.iso.1,0.7212468385696411
3157,site.05.subj.PMOP-0514.lab.MOP-030.iso.1,0.7212468385696411
3158,site.05.subj.PMOP-0515.lab.MOP-031.iso.1,0.682653546333313
3159,site.05.subj.PMOP-0516.lab.MOP-032.iso.1,0.7212468385696411
3160,site.05.subj.PMOP-0517.lab.MOP-033.iso.1,0.7214994430541992
3161,site.05.subj.PMOP-0518.lab.MOP-034.iso.1,0.7149542570114136
3162,site.05.subj.PMOP-0519.lab.MOP-035.iso.1,0.7149542570114136
3163,site.05.subj.PMOP-0520.lab.MOP-036.iso.1,0.7212468385696411
3164,site.05.subj.PMOP-0521.lab.MOP-037.iso.1,0.7212468385696411
3165,site.05.subj.PMOP-0522.lab.MOP-038.iso.1,0.7212468385696411
3166,site.05.subj.PMOP-0523.lab.MOP-040.iso.1,0.7220323085784912
3167,site.05.subj.PMOP-0525.lab.MOP-043.iso.1,0.035879313945770264
3168,site.05.subj.PMOP-0526.lab.MOP-044.iso.1,0.722032368183136
3169,site.05.subj.PMOP-0527.lab.MOP-045.iso.1,0.722032368183136
3170,site.05.subj.PMOP-0529.lab.MOP-049.iso.1,0.7216744422912598
3171,site.05.subj.PMOP-0530.lab.MOP-050.iso.1,0.7212468385696411
3172,site.05.subj.PMOP-0531.lab.MOP-051.iso.1,0.7212468385696411
3173,site.05.subj.PMOP-0532.lab.MOP-052.iso.1,0.7212468385696411
3174,site.05.subj.PMOP-0533.lab.MOP-055.iso.1,0.7212468385696411
3175,site.05.subj.PMOP-0534.lab.MOP-056.iso.1,0.7212468385696411
3176,site.05.subj.PMOP-0537.lab.MOP-060.iso.1,0.7212468385696411
3177,site.05.subj.PMOP-0538.lab.MOP-062.iso.1,0.03692808747291565
3178,site.05.subj.PMOP-0539.lab.MOP-064.iso.1,0.7212468385696411
3179,site.05.subj.PMOP-0540.lab.MOP-066.iso.1,0.7212468385696411
3180,site.05.subj.PMOP-0541.lab.MOP-069.iso.1,0.7210201621055603
3181,site.05.subj.PMOP-0542.lab.MOP-070.iso.1,0.7212468385696411
3182,site.05.subj.PMOP-0544.lab.MOP-072.iso.1,0.722032368183136
3183,site.05.subj.PMOP-0546.lab.MOP-076.iso.1,0.722032368183136
3184,site.05.subj.PMOP-0547.lab.MOP-077.iso.1,0.7212468385696411
3185,site.05.subj.PMOP-0548.lab.MOP-078.iso.1,0.7212468385696411
3186,site.05.subj.PMOP-0549.lab.MOP-079.iso.1,0.7212468385696411
3187,site.05.subj.PMOP-0551.lab.MOP-084.iso.1,0.722032368183136
3188,site.05.subj.PMOP-0553.lab.MOP-087.iso.1,0.7212468385696411
3189,site.05.subj.PMOP-0555.lab.MOP-089.iso.1,0.722032368183136
3190,site.05.subj.PMOP-0556.lab.MOP-090.iso.1,0.023191064596176147
3191,site.05.subj.PMOP-0557.lab.MOP-091.iso.1,0.7212468385696411
3192,site.05.subj.PMOP-0558.lab.MOP-094.iso.1,0.7212468385696411
3193,site.05.subj.PMOP-0559.lab.MOP-095.iso.1,0.023227691650390625
3194,site.05.subj.PMOP-0560.lab.MOP-096.iso.1,0.722032368183136
3195,site.05.subj.PMOP-0561.lab.MOP-097.iso.1,0.7211273908615112
3196,site.05.subj.PMOP-0562.lab.MOP-099.iso.1,0.035174667835235596
3197,site.05.subj.PMOP-0563.lab.MOP-100.iso.1,0.7212468385696411
3198,site.05.subj.PMOP-0565.lab.MOP-102.iso.1,0.7212468385696411
3199,site.05.subj.PMOP-0566.lab.MOP-103.iso.1,0.7212468385696411
3200,site.05.subj.PMOP-0567.lab.MOP-106.iso.1,0.7212468385696411
3201,site.05.subj.PMOP-0568.lab.MOP-107.iso.1,0.0351010262966156
3202,site.05.subj.PMOP-0573.lab.MOP-116.iso.1,0.7212468385696411
3203,site.05.subj.PMOP-0574.lab.MOP-117.iso.1,0.7148856520652771
3204,site.05.subj.PMOP-0575.lab.MOP-118.iso.1,0.08138948678970337
3205,site.05.subj.PMOP-0576.lab.MOP-119.iso.1,0.722032368183136
3206,site.05.subj.PMOP-0577.lab.MOP-120.iso.1,0.7212468385696411
3207,site.05.subj.PMOP-0578.lab.MOP-122.iso.1,0.7215133905410767
3208,site.05.subj.PMOP-0580.lab.MOP-124.iso.1,0.7212468385696411
3209,site.05.subj.PMOP-0581.lab.MOP-125.iso.1,0.012585997581481934
3210,site.05.subj.PMOP-0582.lab.MOP-127.iso.2,0.7219271063804626
3211,site.05.subj.PMOP-0583.lab.MOP-129.iso.1,0.722032368183136
3212,site.05.subj.PMOP-0584.lab.MOP-132.iso.1,0.722032368183136
3213,site.05.subj.PMOP-0585.lab.MOP-133.iso.1,0.7212468385696411
3214,site.05.subj.PMOP-0587.lab.MOP-135.iso.1,0.7212468385696411
3215,site.05.subj.PMOP-0588.lab.MOP-136.iso.1,0.7212468385696411
3216,site.05.subj.PMOP-0589.lab.MOP-137.iso.1,0.7212468385696411
3217,site.05.subj.PMOP-0590.lab.MOP-138.iso.1,0.7212468385696411
3218,site.05.subj.PMOP-0591.lab.MOP-139.iso.1,0.722032368183136
3219,site.05.subj.PMOP-0592.lab.MOP-140.iso.1,0.722032368183136
3220,site.05.subj.PMOP-0594.lab.MOP-143.iso.1,0.722032368183136
3221,site.05.subj.PMOP-0595.lab.MOP-145.iso.1,0.7212468385696411
3222,site.05.subj.PMOP-0596.lab.MOP-146.iso.1,0.722032368183136
3223,site.05.subj.PMOP-0597.lab.MOP-148.iso.1,0.7212468385696411
3224,site.05.subj.PMOP-0598.lab.MOP-150.iso.1,0.722032368183136
3225,site.05.subj.PMOP-0599.lab.MOP-151.iso.1,0.08138948678970337
3226,site.05.subj.PMOP-0600.lab.MOP-152.iso.1,0.7218751311302185
3227,site.05.subj.PMOP-0601.lab.MOP-153.iso.1,0.722032368183136
3228,site.05.subj.PMOP-0602.lab.MOP-154.iso.1,0.7218751311302185
3229,site.05.subj.PMOP-0603.lab.MOP-156.iso.1,0.722032368183136
3230,site.05.subj.PMOP-0604.lab.MOP-157.iso.1,0.7218751907348633
3231,site.05.subj.PMOP-0607.lab.MOP-166.iso.1,0.023227691650390625
3232,site.05.subj.PMOP-0608.lab.MOP-168.iso.1,0.722032368183136
3233,site.05.subj.PMOP-0609.lab.MOP-169.iso.1,0.08159786462783813
3234,site.05.subj.PMOP-0610.lab.MOP-171.iso.1,0.722032368183136
3235,site.05.subj.PMOP-0611.lab.MOP-172.iso.1,0.722032368183136
3236,site.05.subj.PMOP-0612.lab.MOP-173.iso.1,0.7235978841781616
3237,site.05.subj.PMOP-0613.lab.MOP-174.iso.1,0.7212468385696411
3238,site.05.subj.PMOP-0614.lab.MOP-175.iso.1,0.722032368183136
3239,site.05.subj.PMOP-0615.lab.MOP-177.iso.1,0.010443449020385742
3240,site.05.subj.PMOP-0616.lab.MOP-178.iso.1,0.7212468385696411
3241,site.05.subj.PMOP-0617.lab.MOP-180.iso.1,0.7212918400764465
3242,site.05.subj.PMOP-0618.lab.MOP-181.iso.1,0.023191064596176147
3243,site.05.subj.PMOP-0620.lab.MOP-183.iso.1,0.722032368183136
3244,site.05.subj.PMOP-0621.lab.MOP-184.iso.1,0.7212468385696411
3245,site.05.subj.PMOP-0625.lab.MOP-189.iso.1,0.722032368183136
3246,site.05.subj.PMOP-0626.lab.MOP-190.iso.1,0.7212468385696411
3247,site.05.subj.PMOP-0628.lab.MOP-193.iso.1,0.7212468385696411
3248,site.05.subj.PMOP-0630.lab.MOP-195.iso.1,0.0813150405883789
3249,site.05.subj.PMOP-0633.lab.MOP-198.iso.1,0.722032368183136
3250,site.05.subj.PMOP-0635.lab.MOP-200.iso.1,0.7212468385696411
3251,site.05.subj.PMOP-0636.lab.MOP-202.iso.1,0.722032368183136
3252,site.05.subj.PMOP-0638.lab.MOP-207.iso.1,0.7212468385696411
3253,site.05.subj.PMOP-0640.lab.MOP-209.iso.1,0.722032368183136
3254,site.05.subj.PMOP-0641.lab.MOP-210.iso.1,0.7212468385696411
3255,site.05.subj.PMOP-0643.lab.MOP-213.iso.1,0.7218751311302185
