,Isolate,ETHAMBUTOL
2853,site.05.subj.PMK-0994.lab.MK-1422.iso.1,0.8729674816131592
2854,site.05.subj.PMK-0996.lab.MK-1479.iso.1,0.7443004846572876
2855,site.05.subj.PMK-0997.lab.MK-1480.iso.1,0.05054721236228943
2856,site.05.subj.PMK-0999.lab.MK-1512.iso.1,0.05054721236228943
2857,site.05.subj.PMK-1000.lab.MK-1555.iso.1,0.05054721236228943
2858,site.05.subj.PMK-1001.lab.MK-1581.iso.1,0.05054721236228943
2859,site.05.subj.PMK-1004.lab.MK-1656.iso.1,0.05054721236228943
2860,site.05.subj.PMK-1005.lab.MK-1667.iso.1,0.4509612023830414
2861,site.05.subj.PMK-1006.lab.MK-1675.iso.1,0.8728053569793701
2862,site.05.subj.PMK-1007.lab.MK-1686.iso.1,0.13434860110282898
2863,site.05.subj.PMK-1009.lab.MK-1720.iso.1,0.16403502225875854
2864,site.05.subj.PMK-1010.lab.MK-1722.iso.1,0.9251838326454163
2865,site.05.subj.PMK-1011.lab.MK-1752.iso.1,0.4509612023830414
2866,site.05.subj.PMK-1012.lab.MK-1767.iso.1,0.8728053569793701
2867,site.05.subj.PMK-1014.lab.MK-1778.iso.1,0.05054721236228943
2868,site.05.subj.PMK-1017.lab.MK-1806.iso.1,0.8726150989532471
2869,site.05.subj.PMK-1018.lab.MK-1802.iso.1,0.4509612023830414
2870,site.05.subj.PMK-1020.lab.MK-1812.iso.1,0.4509612023830414
2871,site.05.subj.PMK-1021.lab.MK-1825.iso.2,0.8728053569793701
2872,site.05.subj.PMK-1022.lab.MK-1871.iso.1,0.4509612023830414
2873,site.05.subj.PMK-1025.lab.MK-1937.iso.1,0.4509612023830414
2874,site.05.subj.PMK-1029.lab.MK-2034.iso.1,0.8728053569793701
2875,site.05.subj.PMK-1030.lab.MK-2038.iso.1,0.4509612023830414
2876,site.05.subj.PMK-1033.lab.MK-2089.iso.1,0.8728053569793701
2877,site.05.subj.PMK-1034.lab.MK-2083.iso.1,0.05054721236228943
2878,site.05.subj.PMK-1035.lab.MK-2113.iso.1,0.0899394154548645
2879,site.05.subj.PMK-1036.lab.MK-2120.iso.1,0.8728054761886597
2880,site.05.subj.PMK-1040.lab.MK-2211.iso.1,0.4509612023830414
2881,site.05.subj.PMK-1043.lab.MK-2261.iso.1,0.05054721236228943
2882,site.05.subj.PMK-1045.lab.MK-2308.iso.1,0.7855826616287231
2883,site.05.subj.PMK-1046.lab.MK-2335.iso.1,0.8508851528167725
2884,site.05.subj.PMK-1047.lab.MK-2347.iso.1,0.059358298778533936
2885,site.05.subj.PMK-1048.lab.MK-2348.iso.1,0.8721147775650024
2886,site.05.subj.PMK-1049.lab.MK-2349.iso.1,0.12702426314353943
2887,site.05.subj.PMK-1050.lab.MK-2358.iso.1,0.05054721236228943
2888,site.05.subj.PMK-1053.lab.MK-2409.iso.1,0.4509612023830414
2889,site.05.subj.PMK-1055.lab.MK-2435.iso.1,0.05054721236228943
2890,site.05.subj.PMK-1058.lab.MK-2443.iso.1,0.05054721236228943
2891,site.05.subj.PMOP-0491.lab.MOP-001.iso.1,0.15019741654396057
2892,site.05.subj.PMOP-0492.lab.MOP-002.iso.1,0.08271276950836182
2893,site.05.subj.PMOP-0493.lab.MOP-003.iso.1,0.10045093297958374
2894,site.05.subj.PMOP-0494.lab.MOP-007.iso.1,0.7854651212692261
2895,site.05.subj.PMOP-0496.lab.MOP-009.iso.1,0.7855826616287231
2896,site.05.subj.PMOP-0497.lab.MOP-010.iso.1,0.05054721236228943
2897,site.05.subj.PMOP-0499.lab.MOP-012.iso.1,0.92828369140625
2898,site.05.subj.PMOP-0500.lab.MOP-014.iso.1,0.7850916385650635
2899,site.05.subj.PMOP-0501.lab.MOP-015.iso.1,0.05054721236228943
2900,site.05.subj.PMOP-0502.lab.MOP-016.iso.1,0.10483741760253906
2901,site.05.subj.PMOP-0503.lab.MOP-017.iso.1,0.8743408918380737
2902,site.05.subj.PMOP-0504.lab.MOP-019.iso.1,0.7855826616287231
2903,site.05.subj.PMOP-0505.lab.MOP-020.iso.1,0.9818110466003418
2904,site.05.subj.PMOP-0506.lab.MOP-021.iso.1,0.05054721236228943
2905,site.05.subj.PMOP-0508.lab.MOP-023.iso.1,0.7855826616287231
2906,site.05.subj.PMOP-0509.lab.MOP-024.iso.1,0.7855826616287231
2907,site.05.subj.PMOP-0510.lab.MOP-025.iso.1,0.8728053569793701
2908,site.05.subj.PMOP-0512.lab.MOP-028.iso.1,0.8728053569793701
2909,site.05.subj.PMOP-0513.lab.MOP-029.iso.1,0.8728053569793701
2910,site.05.subj.PMOP-0514.lab.MOP-030.iso.1,0.8508850336074829
2911,site.05.subj.PMOP-0515.lab.MOP-031.iso.1,0.050547242164611816
2912,site.05.subj.PMOP-0516.lab.MOP-032.iso.1,0.8508851528167725
2913,site.05.subj.PMOP-0517.lab.MOP-033.iso.1,0.8728053569793701
2914,site.05.subj.PMOP-0518.lab.MOP-034.iso.1,0.8728053569793701
2915,site.05.subj.PMOP-0519.lab.MOP-035.iso.1,0.9007418155670166
2916,site.05.subj.PMOP-0520.lab.MOP-036.iso.1,0.8508851528167725
2917,site.05.subj.PMOP-0522.lab.MOP-038.iso.1,0.8508851528167725
2918,site.05.subj.PMOP-0523.lab.MOP-040.iso.1,0.05054721236228943
2919,site.05.subj.PMOP-0524.lab.MOP-041.iso.1,0.7850916385650635
2920,site.05.subj.PMOP-0525.lab.MOP-043.iso.1,0.1048310399055481
2921,site.05.subj.PMOP-0526.lab.MOP-044.iso.1,0.04083520174026489
2922,site.05.subj.PMOP-0527.lab.MOP-045.iso.1,0.04083520174026489
2923,site.05.subj.PMOP-0529.lab.MOP-049.iso.1,0.11372461915016174
2924,site.05.subj.PMOP-0531.lab.MOP-051.iso.1,0.7854651212692261
2925,site.05.subj.PMOP-0532.lab.MOP-052.iso.1,0.8508851528167725
2926,site.05.subj.PMOP-0533.lab.MOP-055.iso.1,0.9251838326454163
2927,site.05.subj.PMOP-0534.lab.MOP-056.iso.1,0.8728053569793701
2928,site.05.subj.PMOP-0535.lab.MOP-058.iso.1,0.8829904794692993
2929,site.05.subj.PMOP-0536.lab.MOP-059.iso.1,0.10099223256111145
2930,site.05.subj.PMOP-0537.lab.MOP-060.iso.1,0.8508851528167725
2931,site.05.subj.PMOP-0538.lab.MOP-062.iso.1,0.16395393013954163
2932,site.05.subj.PMOP-0539.lab.MOP-064.iso.1,0.7854651212692261
2933,site.05.subj.PMOP-0540.lab.MOP-066.iso.1,0.13434860110282898
2934,site.05.subj.PMOP-0541.lab.MOP-069.iso.1,0.7855826616287231
2935,site.05.subj.PMOP-0544.lab.MOP-072.iso.1,0.05054721236228943
2936,site.05.subj.PMOP-0546.lab.MOP-076.iso.1,0.4509612023830414
2937,site.05.subj.PMOP-0547.lab.MOP-077.iso.1,0.7855826616287231
2938,site.05.subj.PMOP-0548.lab.MOP-078.iso.1,0.08228626847267151
2939,site.05.subj.PMOP-0549.lab.MOP-079.iso.1,0.7855826616287231
2940,site.05.subj.PMOP-0551.lab.MOP-084.iso.1,0.05054721236228943
2941,site.05.subj.PMOP-0552.lab.MOP-086.iso.1,0.8722658157348633
2942,site.05.subj.PMOP-0554.lab.MOP-088.iso.1,0.7855825424194336
2943,site.05.subj.PMOP-0556.lab.MOP-090.iso.1,0.035535961389541626
2944,site.05.subj.PMOP-0557.lab.MOP-091.iso.1,0.7855826616287231
2945,site.05.subj.PMOP-0559.lab.MOP-095.iso.1,0.05054721236228943
2946,site.05.subj.PMOP-0561.lab.MOP-097.iso.1,0.7850916385650635
2947,site.05.subj.PMOP-0562.lab.MOP-099.iso.1,0.2425796091556549
2948,site.05.subj.PMOP-0563.lab.MOP-100.iso.1,0.7855826616287231
2949,site.05.subj.PMOP-0565.lab.MOP-102.iso.1,0.7905197143554688
2950,site.05.subj.PMOP-0566.lab.MOP-103.iso.1,0.8728053569793701
2951,site.05.subj.PMOP-0567.lab.MOP-106.iso.1,0.7862935066223145
2952,site.05.subj.PMOP-0568.lab.MOP-107.iso.1,0.1005469262599945
2953,site.05.subj.PMOP-0569.lab.MOP-108.iso.1,0.8508851528167725
2954,site.05.subj.PMOP-0573.lab.MOP-116.iso.1,0.7855826616287231
2955,site.05.subj.PMOP-0574.lab.MOP-117.iso.1,0.8728053569793701
2956,site.05.subj.PMOP-0575.lab.MOP-118.iso.1,0.026560604572296143
2957,site.05.subj.PMOP-0576.lab.MOP-119.iso.1,0.4509612023830414
2958,site.05.subj.PMOP-0577.lab.MOP-120.iso.1,0.8508851528167725
2959,site.05.subj.PMOP-0578.lab.MOP-122.iso.1,0.8728053569793701
2960,site.05.subj.PMOP-0581.lab.MOP-125.iso.1,0.05054721236228943
2961,site.05.subj.PMOP-0582.lab.MOP-127.iso.2,0.7855826616287231
2962,site.05.subj.PMOP-0583.lab.MOP-129.iso.1,0.05054721236228943
2963,site.05.subj.PMOP-0584.lab.MOP-132.iso.1,0.05054721236228943
2964,site.05.subj.PMOP-0585.lab.MOP-133.iso.1,0.7855826616287231
2965,site.05.subj.PMOP-0587.lab.MOP-135.iso.1,0.7855826616287231
2966,site.05.subj.PMOP-0588.lab.MOP-136.iso.1,0.8703112006187439
2967,site.05.subj.PMOP-0589.lab.MOP-137.iso.1,0.7855826616287231
2968,site.05.subj.PMOP-0590.lab.MOP-138.iso.1,0.8728053569793701
2969,site.05.subj.PMOP-0591.lab.MOP-139.iso.1,0.05054721236228943
2970,site.05.subj.PMOP-0592.lab.MOP-140.iso.1,0.4509612023830414
2971,site.05.subj.PMOP-0596.lab.MOP-146.iso.1,0.10045093297958374
2972,site.05.subj.PMOP-0597.lab.MOP-148.iso.1,0.8508851528167725
2973,site.05.subj.PMOP-0598.lab.MOP-150.iso.1,0.05054721236228943
2974,site.05.subj.PMOP-0599.lab.MOP-151.iso.1,0.035535961389541626
2975,site.05.subj.PMOP-0601.lab.MOP-153.iso.1,0.050547242164611816
2976,site.05.subj.PMOP-0602.lab.MOP-154.iso.1,0.1787036955356598
2977,site.05.subj.PMOP-0603.lab.MOP-156.iso.1,0.05054721236228943
2978,site.05.subj.PMOP-0608.lab.MOP-168.iso.1,0.4509612023830414
2979,site.05.subj.PMOP-0610.lab.MOP-171.iso.1,0.07408496737480164
2980,site.05.subj.PMOP-0611.lab.MOP-172.iso.1,0.05054721236228943
2981,site.05.subj.PMOP-0613.lab.MOP-174.iso.1,0.20703881978988647
2982,site.05.subj.PMOP-0614.lab.MOP-175.iso.1,0.04083520174026489
2983,site.05.subj.PMOP-0615.lab.MOP-177.iso.1,0.18542861938476562
2984,site.05.subj.PMOP-0616.lab.MOP-178.iso.1,0.0899394154548645
2985,site.05.subj.PMOP-0620.lab.MOP-183.iso.1,0.05054721236228943
2986,site.05.subj.PMOP-0621.lab.MOP-184.iso.1,0.16395393013954163
2987,site.05.subj.PMOP-0626.lab.MOP-190.iso.1,0.2450379729270935
2988,site.05.subj.PMOP-0629.lab.MOP-194.iso.1,0.8515001535415649
2989,site.05.subj.PMOP-0630.lab.MOP-195.iso.1,0.16395393013954163
2990,site.05.subj.PMOP-0631.lab.MOP-196.iso.1,0.7801122665405273
2991,site.05.subj.PMOP-0632.lab.MOP-197.iso.1,0.05054721236228943
2992,site.05.subj.PMOP-0633.lab.MOP-198.iso.1,0.05054721236228943
2993,site.05.subj.PMOP-0635.lab.MOP-200.iso.1,0.16395393013954163
2994,site.05.subj.PMOP-0636.lab.MOP-202.iso.1,0.05054721236228943
2995,site.05.subj.PMOP-0639.lab.MOP-208.iso.1,0.7855826616287231
2996,site.05.subj.PMOP-0640.lab.MOP-209.iso.1,0.05054721236228943
2997,site.05.subj.PMOP-0641.lab.MOP-210.iso.1,0.8508851528167725
2998,site.05.subj.PMOP-0642.lab.MOP-211.iso.1,0.08228626847267151
2999,site.05.subj.PMOP-0644.lab.MOP-214.iso.1,0.0901574194431305
3000,site.05.subj.PMOP-0645.lab.MOP-216.iso.1,0.10045093297958374
3001,site.05.subj.PMOP-0646.lab.MOP-217.iso.1,0.8728053569793701
3002,site.05.subj.PMOP-0647.lab.MOP-218.iso.1,0.05054721236228943
3003,site.05.subj.PMOP-0649.lab.MOP-220.iso.1,0.08228626847267151
3004,site.05.subj.PMOP-0652.lab.MOP-223.iso.1,0.038986533880233765
3005,site.05.subj.PMOP-0653.lab.MOP-226.iso.1,0.7801122665405273
3006,site.05.subj.PMOP-0654.lab.MOP-229.iso.1,0.27982228994369507
3007,site.05.subj.PSLM-0753.lab.SLM-004.iso.1,0.1639539897441864
3008,site.05.subj.PSLM-0754.lab.SLM-006.iso.1,0.16832861304283142
3009,site.05.subj.PSLM-0756.lab.SLM-008.iso.1,0.9251838326454163
3010,site.05.subj.PSLM-0757.lab.SLM-009.iso.1,0.038986533880233765
3011,site.05.subj.PSLM-0758.lab.SLM-011.iso.1,0.038986533880233765
3012,site.05.subj.PSLM-0759.lab.SLM-012.iso.1,0.12971428036689758
3013,site.05.subj.PSLM-0761.lab.SLM-014.iso.1,0.035535961389541626
3014,site.05.subj.PSLM-0762.lab.SLM-015.iso.1,0.16395393013954163
3015,site.05.subj.PSLM-0763.lab.SLM-016.iso.1,0.0899394154548645
3016,site.05.subj.PSLM-0764.lab.SLM-017.iso.1,0.038986533880233765
3017,site.05.subj.PSLM-0765.lab.SLM-018.iso.1,0.038986533880233765
3018,site.05.subj.PSLM-0766.lab.SLM-019.iso.1,0.16395393013954163
3019,site.05.subj.PSLM-0767.lab.SLM-020.iso.1,0.0899394154548645
3020,site.05.subj.PSLM-0768.lab.SLM-021.iso.1,0.08992668986320496
3021,site.05.subj.PSLM-0769.lab.SLM-023.iso.1,0.8728053569793701
3022,site.05.subj.PSLM-0770.lab.SLM-024.iso.1,0.08228626847267151
3023,site.05.subj.PSLM-0773.lab.SLM-027.iso.1,0.038986533880233765
3024,site.05.subj.PSLM-0775.lab.SLM-030.iso.1,0.038986533880233765
3025,site.05.subj.PSLM-0776.lab.SLM-031.iso.1,0.038986533880233765
3026,site.05.subj.PSLM-0777.lab.SLM-032.iso.1,0.04242289066314697
3027,site.05.subj.PSLM-0778.lab.SLM-033.iso.1,0.038986533880233765
3028,site.05.subj.PSLM-0779.lab.SLM-034.iso.1,0.1639523208141327
3029,site.05.subj.PSLM-0780.lab.SLM-036.iso.1,0.026560604572296143
3030,site.05.subj.PSLM-0781.lab.SLM-037.iso.1,0.038986533880233765
3031,site.05.subj.PSLM-0783.lab.SLM-040.iso.1,0.08453267812728882
3032,site.05.subj.PSLM-0784.lab.SLM-041.iso.1,0.08453267812728882
3033,site.05.subj.PSLM-0785.lab.SLM-042.iso.1,0.1639523208141327
3034,site.05.subj.PSLM-0787.lab.SLM-045.iso.1,0.08453267812728882
3035,site.05.subj.PSLM-0788.lab.SLM-046.iso.1,0.13434860110282898
3036,site.05.subj.PSLM-0792.lab.SLM-050.iso.1,0.038986533880233765
3037,site.05.subj.PSLM-0794.lab.SLM-053.iso.1,0.1389000415802002
3038,site.05.subj.PSLM-0800.lab.SLM-059.iso.1,0.2759030759334564
3039,site.05.subj.PSLM-0802.lab.SLM-061.iso.1,0.10099223256111145
3040,site.05.subj.PSLM-0803.lab.SLM-063.iso.1,0.7855826616287231
3041,site.05.subj.PSLM-0805.lab.SLM-065.iso.1,0.038986533880233765
3042,site.05.subj.PSLM-0807.lab.SLM-067.iso.1,0.035535961389541626
3043,site.05.subj.PSLM-0809.lab.SLM-069.iso.1,0.16395393013954163
3044,site.05.subj.PSLM-0810.lab.SLM-070.iso.1,0.038986533880233765
3045,site.05.subj.PSLM-0811.lab.SLM-071.iso.1,0.16395393013954163
3046,site.05.subj.PSLM-0814.lab.SLM-075.iso.1,0.04083520174026489
3047,site.05.subj.PSLM-0815.lab.SLM-076.iso.1,0.10483741760253906
3048,site.05.subj.PSLM-0816.lab.SLM-077.iso.1,0.035535961389541626
3049,site.05.subj.PSLM-0818.lab.SLM-080.iso.1,0.0899394154548645
3050,site.05.subj.PSLM-0819.lab.SLM-082.iso.1,0.059358298778533936
3051,site.05.subj.PSLM-0820.lab.SLM-083.iso.1,0.10483741760253906
3052,site.05.subj.PSLM-0822.lab.SLM-085.iso.1,0.18043074011802673
3053,site.05.subj.PSLM-0823.lab.SLM-087.iso.1,0.059358298778533936
3054,site.05.subj.PSLM-0825.lab.SLM-089.iso.1,0.059358298778533936
3055,site.05.subj.PSLM-0826.lab.SLM-090.iso.1,0.11519074440002441
3056,site.05.subj.PSLM-0828.lab.SLM-092.iso.1,0.08228626847267151
3057,site.05.subj.PSLM-0829.lab.SLM-093.iso.1,0.038986533880233765
3058,site.05.subj.PSLM-0831.lab.SLM-095.iso.1,0.1784970760345459
3059,site.05.subj.PSLM-0837.lab.SLM-103.iso.1,0.09307631850242615
3060,site.05.subj.PSLM-0838.lab.SLM-104.iso.1,0.038986533880233765
3061,site.05.subj.PSRO-0917.lab.SRO-416.iso.1,0.872795820236206
3062,site.05.subj.PTAN-0007.lab.TAN-013.iso.1,0.9251838326454163
3063,site.05.subj.PTAN-0008.lab.TAN-016.iso.1,0.7855826616287231
3064,site.05.subj.PTAN-0010.lab.TAN-021.iso.1,0.8728053569793701
3065,site.05.subj.PTAN-0011.lab.TAN-024.iso.1,0.4509612023830414
3066,site.05.subj.PTAN-0012.lab.TAN-032.iso.1,0.9251838326454163
3067,site.05.subj.PTAN-0014.lab.TAN-037.iso.1,0.4509612023830414
3068,site.05.subj.PTAN-0015.lab.TAN-038.iso.1,0.8758289813995361
3069,site.05.subj.PTAN-0017.lab.TAN-047.iso.1,0.7855826616287231
3070,site.05.subj.PTAN-0018.lab.TAN-048.iso.1,0.7693306803703308
3071,site.05.subj.PTAN-0019.lab.TAN-051.iso.1,0.8728054761886597
3072,site.05.subj.PTAN-0020.lab.TAN-049.iso.1,0.4509612023830414
3073,site.05.subj.PTAN-0021.lab.TAN-058.iso.1,0.05054721236228943
3074,site.05.subj.PTAN-0022.lab.TAN-057.iso.1,0.05054721236228943
3075,site.05.subj.PTAN-0023.lab.TAN-068.iso.1,0.10483741760253906
3076,site.05.subj.PTAN-0024.lab.TAN-066.iso.1,0.7855826616287231
3077,site.05.subj.PTAN-0026.lab.TAN-070.iso.1,0.04317736625671387
3078,site.05.subj.PTAN-0027.lab.TAN-086.iso.1,0.7855826616287231
3079,site.05.subj.PTAN-0028.lab.TAN-087.iso.1,0.7855826616287231
3080,site.05.subj.PTAN-0030.lab.TAN-096.iso.1,0.7850916385650635
3081,site.05.subj.PTAN-0031.lab.TAN-097.iso.1,0.9261057376861572
3082,site.05.subj.PTAN-0032.lab.TAN-108.iso.1,0.7855826616287231
3083,site.05.subj.PTAN-0033.lab.TAN-109.iso.1,0.4509612023830414
3084,site.05.subj.PTAN-0035.lab.TAN-113.iso.1,0.7801122665405273
3085,site.05.subj.PTAN-0036.lab.TAN-122.iso.1,0.8728053569793701
3086,site.05.subj.PTAN-0037.lab.TAN-125.iso.1,0.9007418155670166
3087,site.05.subj.PTAN-0040.lab.TAN-131.iso.1,0.06308102607727051
3088,site.05.subj.PTAN-0041.lab.TAN-130.iso.1,0.8508851528167725
3089,site.05.subj.PTAN-0042.lab.TAN-128.iso.1,0.7855826616287231
3090,site.05.subj.PTAN-0044.lab.TAN-138.iso.1,0.07132899761199951
3091,site.05.subj.PTAN-0045.lab.TAN-139.iso.1,0.3080408275127411
3092,site.05.subj.PTAN-0046.lab.TAN-137.iso.1,0.7855826616287231
3093,site.05.subj.PTAN-0047.lab.TAN-136.iso.1,0.7855826616287231
3094,site.05.subj.PTAN-0050.lab.TAN-147.iso.1,0.877189576625824
3095,site.05.subj.PTAN-0051.lab.TAN-151.iso.1,0.7855826616287231
3096,site.05.subj.PTAN-0052.lab.TAN-154.iso.1,0.7801122665405273
3097,site.05.subj.PTAN-0053.lab.TAN-164.iso.1,0.9251838326454163
3098,site.05.subj.PTAN-0054.lab.TAN-170.iso.1,0.8508851528167725
3099,site.05.subj.PTAN-0055.lab.TAN-169.iso.1,0.8508851528167725
3100,site.05.subj.PTAN-0057.lab.TAN-177.iso.1,0.8732882142066956
3101,site.05.subj.PTAN-0058.lab.TAN-180.iso.1,0.9251838326454163
3102,site.05.subj.PTAN-0060.lab.TAN-191.iso.1,0.8728054761886597
3103,site.05.subj.PTAN-0061.lab.TAN-193.iso.1,0.7862935066223145
3104,site.05.subj.PTAN-0063.lab.TAN-204.iso.1,0.8508851528167725
3105,site.05.subj.PTAN-0065.lab.TAN-212.iso.1,0.08228626847267151
3106,site.05.subj.PTAN-0066.lab.TAN-214.iso.1,0.7847132682800293
3107,site.05.subj.PTAN-0067.lab.TAN-218.iso.1,0.8728053569793701
3108,site.05.subj.PTAN-0068.lab.TAN-222.iso.1,0.8728053569793701
3109,site.05.subj.PTAN-0071.lab.TAN-226.iso.1,0.8728053569793701
3110,site.05.subj.PTAN-0074.lab.TAN-230.iso.1,0.4509612023830414
3111,site.05.subj.PTAN-0075.lab.TAN-236.iso.1,0.8728053569793701
3112,site.05.subj.PTAN-0076.lab.TAN-245.iso.1,0.7855826616287231
3113,site.05.subj.PTAN-0077.lab.TAN-241.iso.1,0.9007418155670166
3114,site.05.subj.PTAN-0078.lab.TAN-246.iso.1,0.9251838326454163
3115,site.05.subj.PTAN-0079.lab.TAN-248.iso.1,0.9261057376861572
3116,site.05.subj.PTAN-0080.lab.TAN-247.iso.1,0.4509612023830414
3117,site.05.subj.PTAN-0081.lab.TAN-251.iso.1,0.9251838326454163
3118,site.05.subj.PTAN-0082.lab.TAN-253.iso.1,0.8508713245391846
3119,site.05.subj.PTAN-0085.lab.TAN-258.iso.1,0.035535961389541626
3120,site.05.subj.PTAN-0088.lab.TAN-265.iso.1,0.8728053569793701
3121,site.05.subj.PTAN-0091.lab.TAN-270.iso.1,0.8508851528167725
3122,site.05.subj.PTAN-0092.lab.TAN-273.iso.1,0.8723254203796387
3123,site.05.subj.PTAN-0093.lab.TAN-272.iso.1,0.7855826616287231
3124,site.05.subj.PTAN-0095.lab.TAN-286.iso.1,0.7855826616287231
3125,site.05.subj.PTAN-0096.lab.TAN-284.iso.1,0.8728053569793701
3126,site.05.subj.PTAN-0097.lab.TAN-289.iso.1,0.4485876262187958
3127,site.05.subj.PTAN-0098.lab.TAN-298.iso.1,0.7855826616287231
3128,site.05.subj.PTAN-0099.lab.TAN-300.iso.1,0.7855826616287231
3129,site.05.subj.PTAN-0105.lab.TAN-321.iso.1,0.017259210348129272
3130,site.05.subj.PTAN-0106.lab.TAN-322.iso.1,0.7850916385650635
3131,site.05.subj.PTAN-0107.lab.TAN-325.iso.1,0.9261057376861572
3132,site.05.subj.PTAN-0113.lab.TAN-337.iso.1,0.8731247186660767
3133,site.05.subj.PTAN-0114.lab.TAN-344.iso.1,0.7855826616287231
3134,site.05.subj.PTAN-0115.lab.TAN-345.iso.1,0.8728054761886597
3135,site.05.subj.PTAN-0124.lab.TAN-375.iso.1,0.050547242164611816
3136,site.05.subj.PTAN-0129.lab.TAN-388.iso.1,0.4509612023830414
3137,site.05.subj.PTAN-0137.lab.TAN-420.iso.1,0.8728053569793701
3138,site.05.subj.PTAN-0138.lab.TAN-421.iso.1,0.7854651212692261
3139,site.05.subj.PTAN-0146.lab.TAN-440.iso.1,0.8508851528167725
3140,site.05.subj.PTAN-0147.lab.TAN-439.iso.1,0.8728053569793701
3141,site.05.subj.PTAN-0161.lab.TAN-481.iso.1,0.7855826616287231
3142,site.05.subj.PTAN-0163.lab.TAN-486.iso.1,0.8728053569793701
3143,site.05.subj.PTAN-0170.lab.TAN-512.iso.1,0.8728053569793701
3144,site.05.subj.PTAN-0177.lab.TAN-527.iso.1,0.8728053569793701
3145,site.05.subj.PTAN-0178.lab.TAN-528.iso.1,0.7855826616287231
3146,site.05.subj.PTAN-0179.lab.TAN-536.iso.1,0.9007418155670166
3147,site.05.subj.PTAN-0184.lab.TAN-537.iso.1,0.8728053569793701
3148,site.05.subj.PTAN-0186.lab.TAN-548.iso.1,0.8508851528167725
3149,site.05.subj.PTAN-0189.lab.TAN-008.iso.1,0.8508851528167725
3150,site.05.subj.PTAN-0190.lab.TAN-009.iso.1,0.8728053569793701
3151,site.05.subj.PTAN-0191.lab.TAN-017.iso.3,0.9251838326454163
3152,site.05.subj.PTAN-0192.lab.TAN-023.iso.1,0.035535961389541626
3153,site.05.subj.PTAN-0193.lab.TAN-026.iso.1,0.7855826616287231
3154,site.05.subj.PTAN-0194.lab.TAN-029.iso.1,0.45210516452789307
3155,site.05.subj.PTAN-0195.lab.TAN-034.iso.1,0.4509612023830414
3156,site.05.subj.PTAN-0196.lab.TAN-059.iso.1,0.028334319591522217
3157,site.05.subj.PTAN-0197.lab.TAN-088.iso.1,0.44521400332450867
3158,site.05.subj.PTAN-0198.lab.TAN-112.iso.1,0.8728053569793701
3159,site.05.subj.PTAN-0199.lab.TAN-115.iso.1,0.7854152321815491
3160,site.05.subj.PTAN-0200.lab.TAN-132.iso.1,0.8790962100028992
3161,site.05.subj.PTAN-0201.lab.TAN-133.iso.1,0.7855826616287231
3162,site.05.subj.PTAN-0202.lab.TAN-148.iso.1,0.9251838326454163
3163,site.05.subj.PTAN-0203.lab.TAN-152.iso.1,0.8728053569793701
3164,site.05.subj.PTAN-0204.lab.TAN-156.iso.1,0.7847132682800293
3165,site.05.subj.PTAN-0205.lab.TAN-165.iso.1,0.8728053569793701
3166,site.05.subj.PTAN-0206.lab.TAN-172.iso.1,0.7855825424194336
3167,site.05.subj.PTAN-0207.lab.TAN-173.iso.1,0.4509611427783966
3168,site.05.subj.PTAN-0208.lab.TAN-183.iso.1,0.9261057376861572
3169,site.05.subj.PTAN-0209.lab.TAN-194.iso.1,0.4509612023830414
3170,site.05.subj.PTAN-0210.lab.TAN-196.iso.1,0.7855826616287231
3171,site.05.subj.PTAN-0211.lab.TAN-213.iso.1,0.8728053569793701
3172,site.05.subj.PTAN-0212.lab.TAN-216.iso.1,0.05054721236228943
3173,site.05.subj.PTAN-0213.lab.TAN-221.iso.1,0.7862935066223145
3174,site.05.subj.PTAN-0214.lab.TAN-224.iso.1,0.8508344292640686
3175,site.05.subj.PTAN-0215.lab.TAN-232.iso.1,0.9282093048095703
3176,site.05.subj.PTAN-0216.lab.TAN-234.iso.1,0.8508851528167725
3177,site.05.subj.PTAN-0217.lab.TAN-242.iso.1,0.9251838326454163
3178,site.05.subj.PTAN-0218.lab.TAN-278.iso.1,0.8576452732086182
3179,site.05.subj.PTAN-0219.lab.TAN-280.iso.1,0.7855826616287231
3180,site.05.subj.PTAN-0220.lab.TAN-281.iso.1,0.7855826616287231
3181,site.05.subj.PTAN-0221.lab.TAN-282.iso.1,0.8728053569793701
3182,site.05.subj.PTAN-0223.lab.TAN-312.iso.1,0.4509612023830414
3183,site.05.subj.PTAN-0225.lab.TAN-360.iso.1,0.8508851528167725
3184,site.05.subj.PTAN-0226.lab.TAN-386.iso.1,0.7855826616287231
3185,site.05.subj.PTAN-0227.lab.TAN-401.iso.1,0.9249120950698853
3186,site.05.subj.PTAN-0228.lab.TAN-402.iso.1,0.05054721236228943
3187,site.05.subj.PTAN-0229.lab.TAN-434.iso.1,0.8728053569793701
3188,site.05.subj.PTAN-0230.lab.TAN-446.iso.1,0.9251838326454163
3189,site.05.subj.PTAN-0231.lab.TAN-449.iso.1,0.8728053569793701
3190,site.05.subj.PTAN-0232.lab.TAN-488.iso.1,0.8508851528167725
3191,site.05.subj.PTAN-0234.lab.TAN-498.iso.1,0.8728053569793701
3192,site.05.subj.PTAN-0235.lab.TAN-507.iso.1,0.8728053569793701
3193,site.05.subj.PTAN-0236.lab.TAN-508.iso.1,0.4509612023830414
3194,site.05.subj.PTAN-0237.lab.TAN-505.iso.1,0.7855826616287231
