,Isolate,ISONIAZID
3740,site.05.subj.LS-1138.lab.MA-07628-18.iso.1,0.07350030541419983
3741,site.05.subj.LS-1139.lab.LS-10523-18.iso.1,0.9581862688064575
3742,site.05.subj.LS-1146.lab.MA-01447-19.iso.1,0.008562654256820679
3743,site.05.subj.LS-1147.lab.MA-02156-18.iso.1,0.9581862688064575
3744,site.05.subj.LS-1149.lab.MA-02459-18.iso.1,0.11422193050384521
3745,site.05.subj.LS-1150.lab.MA-05828-18.iso.1,0.9581862688064575
3746,site.05.subj.LS-1151.lab.SJ-08323-18.iso.1,0.01669532060623169
3747,site.05.subj.LS-1152.lab.SJ-08499-18.iso.1,0.9549844264984131
3748,site.05.subj.LS-1153.lab.SJ-08007-18.iso.1,0.0762338936328888
3749,site.05.subj.LS-1200.lab.MA-06417-18.iso.1,0.9581862688064575
3750,site.05.subj.LS-1202.lab.MA-01991-18.iso.1,0.9394183158874512
3751,site.05.subj.LS-1203.lab.MA-02186-18.iso.1,0.9173665046691895
3752,site.05.subj.LS-1204.lab.MA-02419-18.iso.1,0.9581862688064575
3753,site.05.subj.LS-1206.lab.MA-02452-18.iso.1,0.9581862688064575
3754,site.05.subj.LS-1208.lab.MA-07080-18.iso.1,0.9549844264984131
3755,site.05.subj.LS-1209.lab.SJ-06145-18.iso.1,0.9549844264984131
3756,site.05.subj.LS-1212.lab.MA-07614-18.iso.1,0.9578279852867126
3757,site.05.subj.LS-1213.lab.MA-07802-18.iso.1,0.9581862688064575
3758,site.05.subj.LS-1214.lab.LS-10603-18.iso.1,0.9581862688064575
3759,site.05.subj.LS-1215.lab.LS-10693-18.iso.1,0.9581862688064575
3760,site.05.subj.LS-1218.lab.LS-10916-18.iso.1,0.023193061351776123
3761,site.05.subj.LS-1219.lab.MA-02438-18.iso.1,0.9549844264984131
3762,site.05.subj.LS-1243.lab.SJ-00838-19.iso.1,0.9549844264984131
3763,site.05.subj.LS-1244.lab.SJ-00861-19.iso.1,0.9549844264984131
3764,site.05.subj.LS-1248.lab.MA-02662-18.iso.1,0.9581862688064575
3765,site.05.subj.LS-1250.lab.MA-07734-18.iso.1,0.1145053505897522
3766,site.05.subj.LS-1252.lab.MA-00170-19.iso.1,0.9549844264984131
3767,site.05.subj.LS-1253.lab.MA-00205-19.iso.1,0.9173665046691895
3768,site.05.subj.LS-1255.lab.MA-00212-19.iso.1,0.9581862688064575
3769,site.05.subj.LS-1256.lab.MA-00217-19.iso.1,0.9549844264984131
3770,site.05.subj.LS-1257.lab.MA-00218-19.iso.1,0.9581862688064575
3771,site.05.subj.LS-1258.lab.MA-00220-19.iso.1,0.9581862688064575
3772,site.05.subj.LS-1260.lab.MA-00242-19.iso.1,0.9549844264984131
3773,site.05.subj.LS-1261.lab.MA-00264-19.iso.1,0.9581862688064575
3774,site.05.subj.LS-1262.lab.MA-00274-19.iso.1,0.9581862688064575
3775,site.05.subj.LS-1265.lab.MA-00294-19.iso.1,0.9394183158874512
3776,site.05.subj.LS-1267.lab.MA-00432-19.iso.1,0.01669532060623169
3777,site.05.subj.LS-1284.lab.MA-02521-18.iso.1,0.008562654256820679
3778,site.05.subj.LS-1285.lab.MA-02564-18.iso.1,0.008562654256820679
3779,site.05.subj.LS-1287.lab.MA-02679-18.iso.1,0.9396247863769531
3780,site.05.subj.LS-1288.lab.MA-02728-18.iso.1,0.0762338936328888
3781,site.05.subj.LS-1290.lab.MA-02761-18.iso.1,0.016451328992843628
3782,site.05.subj.LS-1291.lab.MA-02766-18.iso.1,0.007114589214324951
3783,site.05.subj.LS-1292.lab.MA-08559-18.iso.1,0.9581862688064575
3784,site.05.subj.LS-1294.lab.MA-07431-18.iso.1,0.9455915689468384
3785,site.05.subj.LS-1295.lab.MA-00074-19.iso.1,0.9581862688064575
3786,site.05.subj.LS-1297.lab.MA-00134-19.iso.1,0.9580437541007996
3787,site.05.subj.LS-1299.lab.MA-00249-19.iso.1,0.9173665046691895
3788,site.05.subj.LS-1301.lab.MA-00346-19.iso.1,0.9581862688064575
3789,site.05.subj.LS-1302.lab.SJ-00187-19.iso.1,0.9549984931945801
3790,site.05.subj.LS-1303.lab.SJ-00221-19.iso.1,0.9554648399353027
3791,site.05.subj.LS-1304.lab.SJ-00374-19.iso.1,0.9079601764678955
3792,site.05.subj.LS-1305.lab.SJ-00396-19.iso.1,0.9455915689468384
3793,site.05.subj.LS-1307.lab.LS-00833-19.iso.1,0.9173665046691895
3794,site.05.subj.LS-1310.lab.LS-00874-19.iso.1,0.958104133605957
3795,site.05.subj.LS-1311.lab.LS-01029-19.iso.1,0.9549844264984131
3796,site.05.subj.LS-1313.lab.LS-01075-19.iso.1,0.9542863368988037
3797,site.05.subj.LS-1315.lab.LS-01120-19.iso.1,0.9394183158874512
3798,site.05.subj.LS-1316.lab.LS-01126-19.iso.1,0.9549844264984131
3799,site.05.subj.LS-1317.lab.LS-01127-19.iso.1,0.9549844264984131
3800,site.05.subj.LS-1318.lab.LS-01152-19.iso.1,0.9549844264984131
3801,site.05.subj.LS-1319.lab.LS-01175-19.iso.1,0.9549844264984131
3802,site.05.subj.LS-1357.lab.SJ-00213-19.iso.1,0.9393066167831421
3803,site.05.subj.LS-1370.lab.MA-00147-19.iso.1,0.9173665046691895
3804,site.05.subj.LS-1371.lab.MA-00321-19.iso.1,0.9549844264984131
3805,site.05.subj.LS-1372.lab.MA-00333-19.iso.1,0.9581862688064575
3806,site.05.subj.LS-1373.lab.MA-00337-19.iso.1,0.9549844264984131
3807,site.05.subj.LS-1374.lab.MA-00364-19.iso.1,0.9549844264984131
3808,site.05.subj.LS-1375.lab.MA-00366-19.iso.1,0.9581862688064575
3809,site.05.subj.LS-1376.lab.MA-00367-19.iso.1,0.9581862688064575
3810,site.05.subj.LS-1377.lab.MA-00338-19.iso.1,0.9173665046691895
3811,site.05.subj.LS-1378.lab.MA-00354-19.iso.1,0.9581862688064575
3812,site.05.subj.LS-1379.lab.MA-00382-19.iso.1,0.9393066167831421
3813,site.05.subj.LS-1380.lab.MA-00406-19.iso.1,0.9549844264984131
3814,site.05.subj.LS-1381.lab.MA-00410-19.iso.1,0.9549844264984131
3815,site.05.subj.LS-1386.lab.MA-00444-19.iso.1,0.9549844264984131
3816,site.05.subj.LS-1387.lab.MA-00467-19.iso.1,0.9455915689468384
3817,site.05.subj.LS-1388.lab.MA-00469-19.iso.1,0.9079601764678955
3818,site.05.subj.LS-1389.lab.MA-00472-19.iso.1,0.9549844264984131
3819,site.05.subj.LS-1393.lab.MA-02320-18.iso.1,0.9394183158874512
3820,site.05.subj.LS-1394.lab.MA-02666-18.iso.1,0.9176875352859497
3821,site.05.subj.LS-1395.lab.MA-02933-18.iso.1,0.9549844264984131
3822,site.05.subj.LS-1396.lab.MA-02970-18.iso.1,0.9549844264984131
3823,site.05.subj.LS-1400.lab.LS-10286-18.iso.1,0.9581862688064575
3824,site.05.subj.LS-1401.lab.LS-10527-18.iso.1,0.9549844264984131
3825,site.05.subj.LS-1403.lab.LS-11176-18.iso.1,0.9581862688064575
3826,site.05.subj.LS-1404.lab.LS-00063-19.iso.1,0.9581862688064575
3827,site.05.subj.LS-1405.lab.LS-00128-19.iso.1,0.02002197504043579
3828,site.05.subj.LS-1407.lab.LS-00329-19.iso.1,0.07359254360198975
3829,site.05.subj.LS-1408.lab.LS-00551-19.iso.1,0.9581862688064575
3830,site.05.subj.LS-1409.lab.LS-00628-19.iso.1,0.9549844264984131
3831,site.05.subj.LS-1410.lab.LS-00658-19.iso.1,0.9173665046691895
3832,site.05.subj.LS-1411.lab.LS-01206-19.iso.1,0.9173665046691895
3833,site.05.subj.LS-1412.lab.MA-02427-18.iso.1,0.9394183158874512
3834,site.05.subj.LS-1417.lab.MA-00030-19.iso.1,0.958104133605957
3835,site.05.subj.LS-1418.lab.SJ-00265-19.iso.1,0.9549945592880249
3836,site.05.subj.LS-1419.lab.SJ-00628-19.iso.1,0.016451328992843628
3837,site.05.subj.LS-1421.lab.SJ-01122-19.iso.1,0.9549844264984131
3838,site.05.subj.LS-1423.lab.SJ-01271-19.iso.1,0.9581862688064575
3839,site.05.subj.LS-1424.lab.SJ-01339-19.iso.1,0.9455916881561279
3840,site.05.subj.LS-1425.lab.SJ-01344-19.iso.1,0.019967854022979736
3841,site.05.subj.LS-1431.lab.MA-03041-18.iso.1,0.019967854022979736
3842,site.05.subj.LS-1432.lab.SJ-00610-19.iso.1,0.9581862688064575
3843,site.05.subj.LS-1433.lab.SJ-00641-19.iso.1,0.019967854022979736
3844,site.05.subj.LS-1434.lab.SJ-01039-19.iso.1,0.01669532060623169
3845,site.05.subj.LS-1435.lab.SJ-01040-19.iso.1,0.9394183158874512
3846,site.05.subj.LS-1436.lab.SJ-01293-19.iso.1,0.9549844264984131
3847,site.05.subj.LS-1437.lab.SJ-01315-19.iso.1,0.9581862688064575
3848,site.05.subj.LS-1438.lab.SJ-01362-19.iso.1,0.9581862688064575
3849,site.05.subj.LS-1449.lab.LS-00481-19.iso.1,0.9173665046691895
3850,site.05.subj.LS-1452.lab.LS-01407-19.iso.1,0.9398555755615234
3851,site.05.subj.LS-1453.lab.LS-01420-19.iso.1,0.9581862688064575
3852,site.05.subj.LS-1499.lab.MA-02884-18.iso.1,0.9173665046691895
3853,site.05.subj.LS-1500.lab.MA-05936-18.iso.1,0.9455915689468384
3854,site.05.subj.LS-1501.lab.MA-00221-19.iso.1,0.9581862688064575
3855,site.05.subj.LS-1502.lab.MA-00278-19.iso.1,0.9460167288780212
3856,site.05.subj.LS-1511.lab.MA-00503-19.iso.1,0.9581862688064575
3857,site.05.subj.LS-1512.lab.MA-00510-19.iso.1,0.9549844264984131
3858,site.05.subj.LS-1513.lab.MA-00517-19.iso.1,0.9173665046691895
3859,site.05.subj.LS-1514.lab.MA-00544-19.iso.1,0.958104133605957
3860,site.05.subj.LS-1515.lab.MA-00567-19.iso.1,0.9549844264984131
3861,site.05.subj.LS-1516.lab.MA-00568-19.iso.1,0.9173665046691895
3862,site.05.subj.LS-1517.lab.MA-00587-19.iso.1,0.9549844264984131
3863,site.05.subj.LS-1518.lab.MA-00598-19.iso.1,0.9581862688064575
3864,site.05.subj.LS-1521.lab.MA-00888-19.iso.1,0.9549844264984131
3865,site.05.subj.LS-1522.lab.MA-00931-19.iso.1,0.9581862688064575
3866,site.05.subj.LS-1524.lab.LS-01597-19.iso.1,0.9549844264984131
3867,site.05.subj.LS-1526.lab.LS-01649-19.iso.1,0.9554648399353027
3868,site.05.subj.LS-1527.lab.LS-01706-19.iso.1,0.9549844264984131
3869,site.05.subj.LS-1528.lab.LS-01737-19.iso.1,0.1145053505897522
3870,site.05.subj.LS-1530.lab.MA-00491-19.iso.1,0.9549844264984131
3871,site.05.subj.LS-1531.lab.MA-00501-19.iso.1,0.9549844264984131
3872,site.05.subj.LS-1545.lab.LS-01769-19.iso.1,0.9173665046691895
3873,site.05.subj.LS-1547.lab.LS-01869-19.iso.1,0.9549945592880249
3874,site.05.subj.LS-1548.lab.SJ-00651-19.iso.1,0.9394183158874512
3875,site.05.subj.LS-1549.lab.SJ-00806-19.iso.1,0.9588851928710938
3876,site.05.subj.LS-1550.lab.SJ-01086-19.iso.1,0.019967854022979736
3877,site.05.subj.LS-1552.lab.SJ-01486-19.iso.1,0.9549844264984131
3878,site.05.subj.LS-1554.lab.SJ-01537-19.iso.1,0.9581862688064575
3879,site.05.subj.LS-1555.lab.SJ-01570-19.iso.1,0.11903190612792969
3880,site.05.subj.LS-1556.lab.SJ-01583-19.iso.1,0.9581862688064575
3881,site.05.subj.LS-1557.lab.SJ-01601-19.iso.1,0.9549844264984131
3882,site.05.subj.LS-1558.lab.SJ-01602-19.iso.1,0.9173665046691895
3883,site.05.subj.LS-1559.lab.MA-02457-18.iso.1,0.9581862688064575
3884,site.05.subj.LS-1560.lab.MA-00548-19.iso.1,0.9394183158874512
3885,site.05.subj.LS-1561.lab.MA-00586-19.iso.1,0.9581862688064575
3886,site.05.subj.LS-1570.lab.MA-00145-19.iso.1,0.9581862688064575
3887,site.05.subj.LS-1571.lab.MA-00470-19.iso.1,0.9581862688064575
3888,site.05.subj.LS-1573.lab.MA-02573-18.iso.1,0.9549844264984131
3889,site.05.subj.LS-1574.lab.MA-02653-18.iso.1,0.9581862688064575
3890,site.05.subj.LS-1605.lab.MA-02764-18.iso.1,0.9581862688064575
3891,site.05.subj.LS-1606.lab.MA-02769-18.iso.1,0.9394183158874512
3892,site.05.subj.LS-1607.lab.MA-02785-18.iso.1,0.9460167288780212
3893,site.05.subj.LS-1608.lab.MA-02803-18.iso.1,0.9173665046691895
3894,site.05.subj.LS-1609.lab.MA-02827-18.iso.1,0.9549844264984131
3895,site.05.subj.LS-1610.lab.MA-03037-18.iso.1,0.9549844264984131
3896,site.05.subj.LS-1630.lab.MA-02393-18.iso.1,0.07350030541419983
3897,site.05.subj.LS-1632.lab.MA-02934-18.iso.1,0.9549844264984131
3898,site.05.subj.LS-1634.lab.MA-08028-18.iso.1,0.9459330439567566
3899,site.05.subj.LS-1636.lab.MA-00034-19.iso.1,0.9545969367027283
3900,site.05.subj.LS-1637.lab.LS-10788-18.iso.1,0.01647818088531494
3901,site.05.subj.LS-1638.lab.LS-10906-18.iso.1,0.02006271481513977
3902,site.05.subj.LS-1641.lab.LS-01251-19.iso.1,0.9549844264984131
3903,site.05.subj.LS-1644.lab.MA-00546-19.iso.1,0.9581862688064575
3904,site.05.subj.LS-1645.lab.MA-00687-19.iso.1,0.9581862688064575
3905,site.05.subj.LS-1646.lab.LS-01716-19.iso.1,0.9173665046691895
3906,site.05.subj.LS-1647.lab.LS-01852-19.iso.1,0.9549945592880249
3907,site.05.subj.LS-1648.lab.LS-04666-19.iso.1,0.016451328992843628
3908,site.05.subj.LS-1652.lab.SJ-05791-18.iso.1,0.9581862688064575
3909,site.05.subj.LS-1657.lab.MA-00853-19.iso.1,0.9581862688064575
3910,site.05.subj.LS-1661.lab.LS-00066-19.iso.1,0.9549844264984131
3911,site.05.subj.LS-1667.lab.MA-01701-19.iso.1,0.007114589214324951
3912,site.05.subj.LS-1669.lab.MA-01736-19.iso.1,0.9307202100753784
3913,site.05.subj.LS-1670.lab.MA-01771-19.iso.1,0.016323864459991455
3914,site.05.subj.LS-1671.lab.MA-01786-19.iso.1,0.019957810640335083
3915,site.05.subj.LS-1673.lab.LS-04147-19.iso.1,0.016451328992843628
3916,site.05.subj.LS-1674.lab.LS-04154-19.iso.1,0.01669532060623169
3917,site.05.subj.LS-1685.lab.SJ-05301-18.iso.1,0.07350030541419983
3918,site.05.subj.LS-1692.lab.MA-01950-19.iso.1,0.939805269241333
3919,site.05.subj.LS-1694.lab.MA-01975-19.iso.1,0.023193061351776123
3920,site.05.subj.LS-1696.lab.MA-01997-19.iso.1,0.016451328992843628
3921,site.05.subj.LS-1701.lab.MA-02080-19.iso.1,0.019967854022979736
3922,site.05.subj.LS-1705.lab.MA-02109-19.iso.1,0.0762338936328888
3923,site.05.subj.LS-1706.lab.MA-02114-19.iso.1,0.019967854022979736
3924,site.05.subj.LS-1707.lab.MA-04702-19.iso.1,0.008562654256820679
3925,site.05.subj.LS-1708.lab.MA-04822-19.iso.1,0.008562654256820679
3926,site.05.subj.LS-1709.lab.LS-03814-19.iso.1,0.958975076675415
3927,site.05.subj.PLE-0868.lab.LE-002.iso.1,0.22370189428329468
3928,site.05.subj.PLN-0846.lab.LN-180.iso.1,0.020517408847808838
3929,site.05.subj.PLN-0847.lab.LN-321.iso.1,0.016323864459991455
3930,site.05.subj.PLN-0859.lab.LN-3798.iso.1,0.020517408847808838
3931,site.05.subj.PLN-0866.lab.LN-055.iso.1,0.09299764037132263
3932,site.05.subj.PMFR-0655.lab.MFR-001.iso.1,0.02002197504043579
3933,site.05.subj.PMFR-0656.lab.MFR-004.iso.1,0.019967854022979736
3934,site.05.subj.PMFR-0657.lab.MFR-005.iso.1,0.019967854022979736
3935,site.05.subj.PMFR-0658.lab.MFR-007.iso.1,0.008562654256820679
3936,site.05.subj.PMFR-0659.lab.MFR-008.iso.1,0.016451328992843628
3937,site.05.subj.PMFR-0660.lab.MFR-009.iso.1,0.13579195737838745
3938,site.05.subj.PMFR-0661.lab.MFR-010.iso.1,0.02002197504043579
3939,site.05.subj.PMFR-0662.lab.MFR-013.iso.1,0.9549844264984131
3940,site.05.subj.PMFR-0663.lab.MFR-014.iso.1,0.007114589214324951
3941,site.05.subj.PMFR-0664.lab.MFR-016.iso.1,0.9581862688064575
3942,site.05.subj.PMFR-0665.lab.MFR-023.iso.1,0.01986682415008545
3943,site.05.subj.PMFR-0666.lab.MFR-025.iso.1,0.016373425722122192
3944,site.05.subj.PMFR-0667.lab.MFR-026.iso.1,0.019957810640335083
3945,site.05.subj.PMFR-0668.lab.MFR-030.iso.1,0.019967854022979736
3946,site.05.subj.PMFR-0669.lab.MFR-033.iso.1,0.032364994287490845
3947,site.05.subj.PMFR-0670.lab.MFR-034.iso.1,0.019967854022979736
3948,site.05.subj.PMFR-0671.lab.MFR-036.iso.1,0.019967854022979736
3949,site.05.subj.PMFR-0672.lab.MFR-037.iso.1,0.016451328992843628
3950,site.05.subj.PMFR-0673.lab.MFR-038.iso.1,0.016373425722122192
3951,site.05.subj.PMFR-0674.lab.MFR-040.iso.1,0.019957810640335083
3952,site.05.subj.PMFR-0675.lab.MFR-045.iso.1,0.019967854022979736
3953,site.05.subj.PMFR-0676.lab.MFR-054.iso.1,0.958104133605957
3954,site.05.subj.PMFR-0677.lab.MFR-061.iso.1,0.01647856831550598
3955,site.05.subj.PMFR-0678.lab.MFR-062.iso.1,0.016356468200683594
3956,site.05.subj.PMFR-0679.lab.MFR-064.iso.1,0.013596683740615845
3957,site.05.subj.PMFR-0681.lab.MFR-069.iso.1,0.6644173264503479
3958,site.05.subj.PMFR-0682.lab.MFR-074.iso.1,0.9581862688064575
3959,site.05.subj.PMFR-0683.lab.MFR-078.iso.1,0.023193061351776123
3960,site.05.subj.PMFR-0684.lab.MFR-081.iso.1,0.12376445531845093
3961,site.05.subj.PMFR-0685.lab.MFR-083.iso.1,0.9581862688064575
3962,site.05.subj.PMFR-0686.lab.MFR-085.iso.1,0.01647856831550598
3963,site.05.subj.PMFR-0687.lab.MFR-086.iso.1,0.023193061351776123
3964,site.05.subj.PMFR-0688.lab.MFR-087.iso.1,0.334415078163147
3965,site.05.subj.PMFR-0689.lab.MFR-088.iso.1,0.019957810640335083
3966,site.05.subj.PMFR-0690.lab.MFR-090.iso.1,0.019967854022979736
3967,site.05.subj.PMFR-0691.lab.MFR-091.iso.1,0.019957810640335083
3968,site.05.subj.PMFR-0692.lab.MFR-092.iso.1,0.02002197504043579
3969,site.05.subj.PMFR-0693.lab.MFR-099.iso.1,0.9549844264984131
3970,site.05.subj.PMFR-0694.lab.MFR-102.iso.1,0.016498446464538574
3971,site.05.subj.PMFR-0695.lab.MFR-107.iso.1,0.9549844264984131
3972,site.05.subj.PMFR-0696.lab.MFR-116.iso.1,0.016451328992843628
3973,site.05.subj.PMFR-0697.lab.MFR-118.iso.1,0.02002197504043579
3974,site.05.subj.PMFR-0698.lab.MFR-119.iso.1,0.9549844264984131
3975,site.05.subj.PMFR-0699.lab.MFR-128.iso.1,0.02002197504043579
3976,site.05.subj.PMFR-0700.lab.MFR-133.iso.1,0.019967854022979736
3977,site.05.subj.PMFR-0701.lab.MFR-134.iso.1,0.008562654256820679
3978,site.05.subj.PMFR-0703.lab.MFR-137.iso.1,0.9549844264984131
3979,site.05.subj.PMFR-0704.lab.MFR-138.iso.1,0.18781551718711853
3980,site.05.subj.PMFR-0705.lab.MFR-140.iso.1,0.019967854022979736
3981,site.05.subj.PMFR-0706.lab.MFR-143.iso.1,0.019967854022979736
3982,site.05.subj.PMFR-0708.lab.MFR-148.iso.1,0.019957810640335083
3983,site.05.subj.PMFR-0709.lab.MFR-157.iso.1,0.016451328992843628
3984,site.05.subj.PMFR-0710.lab.MFR-164.iso.1,0.016451328992843628
3985,site.05.subj.PMFR-0711.lab.MFR-166.iso.1,0.016451328992843628
3986,site.05.subj.PMFR-0712.lab.MFR-167.iso.1,0.016666769981384277
3987,site.05.subj.PMFR-0713.lab.MFR-168.iso.1,0.016451328992843628
3988,site.05.subj.PMFR-0714.lab.MFR-169.iso.1,0.9549844264984131
3989,site.05.subj.PMFR-0715.lab.MFR-173.iso.1,0.11903190612792969
3990,site.05.subj.PMFR-0717.lab.MFR-175.iso.1,0.019967854022979736
3991,site.05.subj.PMFR-0718.lab.MFR-178.iso.1,0.019967854022979736
3992,site.05.subj.PMFR-0719.lab.MFR-181.iso.1,0.07290929555892944
3993,site.05.subj.PMFR-0720.lab.MFR-184.iso.1,0.019967854022979736
3994,site.05.subj.PMFR-0721.lab.MFR-188.iso.1,0.019967854022979736
3995,site.05.subj.PMFR-0722.lab.MFR-189.iso.1,0.2058989703655243
3996,site.05.subj.PMFR-0723.lab.MFR-192.iso.1,0.019967854022979736
3997,site.05.subj.PMFR-0724.lab.MFR-199.iso.1,0.9581862688064575
3998,site.05.subj.PMFR-0725.lab.MFR-207.iso.1,0.023193031549453735
3999,site.05.subj.PMFR-0726.lab.MFR-208.iso.1,0.023193031549453735
4000,site.05.subj.PMFR-0727.lab.MFR-211.iso.1,0.12371233105659485
4001,site.05.subj.PMFR-0728.lab.MFR-214.iso.1,0.019957810640335083
4002,site.05.subj.PMFR-0729.lab.MFR-218.iso.1,0.016451328992843628
4003,site.05.subj.PMFR-0730.lab.MFR-219.iso.1,0.032364994287490845
4004,site.05.subj.PMFR-0731.lab.MFR-220.iso.1,0.019967854022979736
4005,site.05.subj.PMFR-0732.lab.MFR-221.iso.1,0.007114589214324951
4006,site.05.subj.PMFR-0733.lab.MFR-223.iso.1,0.016451328992843628
4007,site.05.subj.PMFR-0734.lab.MFR-225.iso.1,0.019967854022979736
4008,site.05.subj.PMFR-0735.lab.MFR-227.iso.1,0.019967854022979736
4009,site.05.subj.PMFR-0737.lab.MFR-230.iso.1,0.9394183158874512
4010,site.05.subj.PMFR-0739.lab.MFR-237.iso.1,0.9394183158874512
4011,site.05.subj.PMFR-0740.lab.MFR-242.iso.1,0.023193061351776123
4012,site.05.subj.PMFR-0741.lab.MFR-244.iso.1,0.016451328992843628
4013,site.05.subj.PMFR-0742.lab.MFR-245.iso.1,0.019967854022979736
4014,site.05.subj.PMFR-0743.lab.MFR-247.iso.1,0.9581862688064575
4015,site.05.subj.PMFR-0745.lab.MFR-253.iso.1,0.01669532060623169
4016,site.05.subj.PMFR-0746.lab.MFR-254.iso.1,0.023193061351776123
4017,site.05.subj.PMFR-0747.lab.MFR-255.iso.1,0.019967854022979736
4018,site.05.subj.PMFR-0748.lab.MFR-256.iso.1,0.02002197504043579
4019,site.05.subj.PMFR-0749.lab.MFR-257.iso.1,0.9549844264984131
4020,site.05.subj.PMFR-0750.lab.MFR-258.iso.1,0.01669532060623169
4021,site.05.subj.PMK-0921.lab.MK-0024.iso.1,0.07359254360198975
4022,site.05.subj.PMK-0922.lab.MK-0033.iso.1,0.016323864459991455
4023,site.05.subj.PMK-0923.lab.MK-0052.iso.1,0.0762338936328888
4024,site.05.subj.PMK-0925.lab.MK-0102.iso.1,0.019967854022979736
4025,site.05.subj.PMK-0926.lab.MK-0188.iso.1,0.9549844264984131
4026,site.05.subj.PMK-0927.lab.MK-0196.iso.1,0.019967854022979736
4027,site.05.subj.PMK-0928.lab.MK-0203.iso.1,0.016451328992843628
4028,site.05.subj.PMK-0929.lab.MK-0210.iso.1,0.020517408847808838
4029,site.05.subj.PMK-0930.lab.MK-0223.iso.1,0.016498446464538574
4030,site.05.subj.PMK-0931.lab.MK-0224.iso.1,0.019957810640335083
4031,site.05.subj.PMK-0932.lab.MK-0227.iso.1,0.0754241943359375
4032,site.05.subj.PMK-0933.lab.MK-0264.iso.1,0.019967854022979736
4033,site.05.subj.PMK-0934.lab.MK-0288.iso.1,0.019967854022979736
4034,site.05.subj.PMK-0936.lab.MK-0386.iso.1,0.016451328992843628
4035,site.05.subj.PMK-0937.lab.MK-0404.iso.1,0.016498446464538574
4036,site.05.subj.PMK-0938.lab.MK-0444.iso.1,0.016451328992843628
4037,site.05.subj.PMK-0939.lab.MK-0501.iso.1,0.0762338936328888
4038,site.05.subj.PMK-0940.lab.MK-0507.iso.1,0.016498446464538574
4039,site.05.subj.PMK-0941.lab.MK-0511.iso.1,0.019967854022979736
4040,site.05.subj.PMK-0942.lab.MK-0535.iso.1,0.023193061351776123
4041,site.05.subj.PMK-0943.lab.MK-0552.iso.1,0.006698936223983765
4042,site.05.subj.PMK-0944.lab.MK-0594.iso.1,0.02002197504043579
4043,site.05.subj.PMK-0945.lab.MK-0600.iso.1,0.016451328992843628
4044,site.05.subj.PMK-0946.lab.MK-0608.iso.1,0.019967854022979736
4045,site.05.subj.PMK-0947.lab.MK-0611.iso.1,0.09299764037132263
4046,site.05.subj.PMK-0948.lab.MK-0662.iso.1,0.019967854022979736
4047,site.05.subj.PMK-0949.lab.MK-0676.iso.1,0.016451328992843628
4048,site.05.subj.PMK-0950.lab.MK-0680.iso.1,0.9171057343482971
4049,site.05.subj.PMK-0951.lab.MK-0683.iso.1,0.9171057343482971
4050,site.05.subj.PMK-0952.lab.MK-0716.iso.1,0.019967854022979736
4051,site.05.subj.PMK-0953.lab.MK-0721.iso.1,0.019967854022979736
4052,site.05.subj.PMK-0954.lab.MK-0770.iso.1,0.1145053505897522
4053,site.05.subj.PMK-0955.lab.MK-0815.iso.1,0.01996368169784546
4054,site.05.subj.PMK-0956.lab.MK-0871.iso.1,0.13579195737838745
4055,site.05.subj.PMK-0957.lab.MK-0874.iso.1,0.9549844264984131
4056,site.05.subj.PMK-0958.lab.MK-0889.iso.1,0.014281779527664185
4057,site.05.subj.PMK-0959.lab.MK-0924.iso.1,0.13579195737838745
4058,site.05.subj.PMK-0960.lab.MK-0932.iso.1,0.019967854022979736
4059,site.05.subj.PMK-0961.lab.MK-0969.iso.1,0.9549844264984131
4060,site.05.subj.PMK-0962.lab.MK-0978.iso.1,0.014281779527664185
4061,site.05.subj.PMK-0963.lab.MK-0988.iso.1,0.0762338936328888
4062,site.05.subj.PMK-0964.lab.MK-1000.iso.1,0.019967854022979736
4063,site.05.subj.PMK-0965.lab.MK-1011.iso.1,0.016490012407302856
4064,site.05.subj.PMK-0966.lab.MK-1035.iso.1,0.019967854022979736
4065,site.05.subj.PMK-0967.lab.MK-1062.iso.1,0.016451328992843628
4066,site.05.subj.PMK-0968.lab.MK-1089.iso.1,0.008504778146743774
4067,site.05.subj.PMK-0969.lab.MK-1097.iso.1,0.02002197504043579
4068,site.05.subj.PMK-0970.lab.MK-1103.iso.1,0.0762338936328888
4069,site.05.subj.PMK-0971.lab.MK-1105.iso.1,0.019967854022979736
4070,site.05.subj.PMK-0972.lab.MK-1136.iso.1,0.019967854022979736
4071,site.05.subj.PMK-0973.lab.MK-1140.iso.1,0.016451328992843628
4072,site.05.subj.PMK-0974.lab.MK-1146.iso.1,0.016451328992843628
4073,site.05.subj.PMK-0975.lab.MK-1152.iso.1,0.9581862688064575
4074,site.05.subj.PMK-0976.lab.MK-1153.iso.1,0.016451328992843628
4075,site.05.subj.PMK-0977.lab.MK-1167.iso.1,0.016323864459991455
4076,site.05.subj.PMK-0978.lab.MK-1168.iso.1,0.019967854022979736
4077,site.05.subj.PMK-0979.lab.MK-1170.iso.1,0.019967854022979736
4078,site.05.subj.PMK-0980.lab.MK-1193.iso.1,0.016498446464538574
4079,site.05.subj.PMK-0981.lab.MK-1229.iso.1,0.016473859548568726
4080,site.05.subj.PMK-0982.lab.MK-1262.iso.1,0.016451328992843628
4081,site.05.subj.PMK-0983.lab.MK-1266.iso.1,0.019967854022979736
