,Isolate,KANAMYCIN
3933,site.05.subj.PMFR-0663.lab.MFR-014.iso.1,0.8559979200363159
3934,site.05.subj.PMFR-0664.lab.MFR-016.iso.1,0.8562374114990234
3935,site.05.subj.PMFR-0665.lab.MFR-023.iso.1,0.8568425178527832
3936,site.05.subj.PMFR-0666.lab.MFR-025.iso.1,0.856346845626831
3937,site.05.subj.PMFR-0667.lab.MFR-026.iso.1,0.856346845626831
3938,site.05.subj.PMFR-0668.lab.MFR-030.iso.1,0.856346845626831
3939,site.05.subj.PMFR-0669.lab.MFR-033.iso.1,0.856346845626831
3940,site.05.subj.PMFR-0670.lab.MFR-034.iso.1,0.856346845626831
3941,site.05.subj.PMFR-0671.lab.MFR-036.iso.1,0.015585541725158691
3942,site.05.subj.PMFR-0672.lab.MFR-037.iso.1,0.8772202134132385
3943,site.05.subj.PMFR-0673.lab.MFR-038.iso.1,0.856346845626831
3944,site.05.subj.PMFR-0674.lab.MFR-040.iso.1,0.856346845626831
3945,site.05.subj.PMFR-0675.lab.MFR-045.iso.1,0.856346845626831
3946,site.05.subj.PMFR-0676.lab.MFR-054.iso.1,0.8607093095779419
3947,site.05.subj.PMFR-0677.lab.MFR-061.iso.1,0.856346845626831
3948,site.05.subj.PMFR-0678.lab.MFR-062.iso.1,0.8772202134132385
3949,site.05.subj.PMFR-0679.lab.MFR-064.iso.1,0.856346845626831
3950,site.05.subj.PMFR-0680.lab.MFR-067.iso.1,0.856346845626831
3951,site.05.subj.PMFR-0681.lab.MFR-069.iso.1,0.856346845626831
3952,site.05.subj.PMFR-0682.lab.MFR-074.iso.1,0.856346845626831
3953,site.05.subj.PMFR-0683.lab.MFR-078.iso.1,0.015585541725158691
3954,site.05.subj.PMFR-0684.lab.MFR-081.iso.1,0.856346845626831
3955,site.05.subj.PMFR-0685.lab.MFR-083.iso.1,0.856346845626831
3956,site.05.subj.PMFR-0686.lab.MFR-085.iso.1,0.856346845626831
3957,site.05.subj.PMFR-0687.lab.MFR-086.iso.1,0.015585541725158691
3958,site.05.subj.PMFR-0688.lab.MFR-087.iso.1,0.856346845626831
3959,site.05.subj.PMFR-0689.lab.MFR-088.iso.1,0.856346845626831
3960,site.05.subj.PMFR-0690.lab.MFR-090.iso.1,0.856346845626831
3961,site.05.subj.PMFR-0691.lab.MFR-091.iso.1,0.856346845626831
3962,site.05.subj.PMFR-0693.lab.MFR-099.iso.1,0.856346845626831
3963,site.05.subj.PMFR-0694.lab.MFR-102.iso.1,0.856346845626831
3964,site.05.subj.PMFR-0695.lab.MFR-107.iso.1,0.856346845626831
3965,site.05.subj.PMFR-0696.lab.MFR-116.iso.1,0.856346845626831
3966,site.05.subj.PMFR-0697.lab.MFR-118.iso.1,0.015585541725158691
3967,site.05.subj.PMFR-0698.lab.MFR-119.iso.1,0.856703519821167
3968,site.05.subj.PMFR-0699.lab.MFR-128.iso.1,0.856346845626831
3969,site.05.subj.PMFR-0700.lab.MFR-133.iso.1,0.856346845626831
3970,site.05.subj.PMFR-0701.lab.MFR-134.iso.1,0.856346845626831
3971,site.05.subj.PMFR-0702.lab.MFR-136.iso.1,0.856346845626831
3972,site.05.subj.PMFR-0703.lab.MFR-137.iso.1,0.856346845626831
3973,site.05.subj.PMFR-0704.lab.MFR-138.iso.1,0.856346845626831
3974,site.05.subj.PMFR-0705.lab.MFR-140.iso.1,0.856346845626831
3975,site.05.subj.PMFR-0706.lab.MFR-143.iso.1,0.015585541725158691
3976,site.05.subj.PMFR-0708.lab.MFR-148.iso.1,0.856346845626831
3977,site.05.subj.PMFR-0709.lab.MFR-157.iso.1,0.856346845626831
3978,site.05.subj.PMFR-0710.lab.MFR-164.iso.1,0.856346845626831
3979,site.05.subj.PMFR-0711.lab.MFR-166.iso.1,0.856346845626831
3980,site.05.subj.PMFR-0713.lab.MFR-168.iso.1,0.8724523782730103
3981,site.05.subj.PMFR-0714.lab.MFR-169.iso.1,0.856575608253479
3982,site.05.subj.PMFR-0715.lab.MFR-173.iso.1,0.856346845626831
3983,site.05.subj.PMFR-0716.lab.MFR-174.iso.1,0.8724523782730103
3984,site.05.subj.PMFR-0717.lab.MFR-175.iso.1,0.015585541725158691
3985,site.05.subj.PMFR-0718.lab.MFR-178.iso.1,0.856346845626831
3986,site.05.subj.PMFR-0719.lab.MFR-181.iso.1,0.856346845626831
3987,site.05.subj.PMFR-0720.lab.MFR-184.iso.1,0.5472021102905273
3988,site.05.subj.PMFR-0721.lab.MFR-188.iso.1,0.01558789610862732
3989,site.05.subj.PMFR-0722.lab.MFR-189.iso.1,0.8772202134132385
3990,site.05.subj.PMFR-0723.lab.MFR-192.iso.1,0.856346845626831
3991,site.05.subj.PMFR-0724.lab.MFR-199.iso.1,0.856346845626831
3992,site.05.subj.PMFR-0725.lab.MFR-207.iso.1,0.856346845626831
3993,site.05.subj.PMFR-0726.lab.MFR-208.iso.1,0.015585541725158691
3994,site.05.subj.PMFR-0727.lab.MFR-211.iso.1,0.856346845626831
3995,site.05.subj.PMFR-0728.lab.MFR-214.iso.1,0.856346845626831
3996,site.05.subj.PMFR-0729.lab.MFR-218.iso.1,0.8724523782730103
3997,site.05.subj.PMFR-0730.lab.MFR-219.iso.1,0.07532483339309692
3998,site.05.subj.PMFR-0731.lab.MFR-220.iso.1,0.856346845626831
3999,site.05.subj.PMFR-0732.lab.MFR-221.iso.1,0.015454679727554321
4000,site.05.subj.PMFR-0733.lab.MFR-223.iso.1,0.856346845626831
4001,site.05.subj.PMFR-0734.lab.MFR-225.iso.1,0.856346845626831
4002,site.05.subj.PMFR-0735.lab.MFR-227.iso.1,0.015585541725158691
4003,site.05.subj.PMFR-0737.lab.MFR-230.iso.1,0.856346845626831
4004,site.05.subj.PMFR-0739.lab.MFR-237.iso.1,0.856346845626831
4005,site.05.subj.PMFR-0740.lab.MFR-242.iso.1,0.015585541725158691
4006,site.05.subj.PMFR-0741.lab.MFR-244.iso.1,0.856346845626831
4007,site.05.subj.PMFR-0742.lab.MFR-245.iso.1,0.856346845626831
4008,site.05.subj.PMFR-0743.lab.MFR-247.iso.1,0.8724523782730103
4009,site.05.subj.PMFR-0744.lab.MFR-252.iso.1,0.856346845626831
4010,site.05.subj.PMFR-0745.lab.MFR-253.iso.1,0.015585541725158691
4011,site.05.subj.PMFR-0746.lab.MFR-254.iso.1,0.856346845626831
4012,site.05.subj.PMFR-0747.lab.MFR-255.iso.1,0.856346845626831
4013,site.05.subj.PMFR-0748.lab.MFR-256.iso.1,0.856346845626831
4014,site.05.subj.PMFR-0749.lab.MFR-257.iso.1,0.856346845626831
4015,site.05.subj.PMFR-0750.lab.MFR-258.iso.1,0.8568425178527832
4016,site.05.subj.PMK-0921.lab.MK-0024.iso.1,0.8772202134132385
4017,site.05.subj.PMK-0922.lab.MK-0033.iso.1,0.856346845626831
4018,site.05.subj.PMK-0923.lab.MK-0052.iso.1,0.856346845626831
4019,site.05.subj.PMK-0925.lab.MK-0102.iso.1,0.856346845626831
4020,site.05.subj.PMK-0926.lab.MK-0188.iso.1,0.856346845626831
4021,site.05.subj.PMK-0927.lab.MK-0196.iso.1,0.856346845626831
4022,site.05.subj.PMK-0928.lab.MK-0203.iso.1,0.8724523782730103
4023,site.05.subj.PMK-0929.lab.MK-0210.iso.1,0.856346845626831
4024,site.05.subj.PMK-0930.lab.MK-0223.iso.1,0.856346845626831
4025,site.05.subj.PMK-0931.lab.MK-0224.iso.1,0.856346845626831
4026,site.05.subj.PMK-0932.lab.MK-0227.iso.1,0.8503071069717407
4027,site.05.subj.PMK-0933.lab.MK-0264.iso.1,0.8569918274879456
4028,site.05.subj.PMK-0934.lab.MK-0288.iso.1,0.856346845626831
4029,site.05.subj.PMK-0935.lab.MK-0376.iso.1,0.015585541725158691
4030,site.05.subj.PMK-0936.lab.MK-0386.iso.1,0.856346845626831
4031,site.05.subj.PMK-0937.lab.MK-0404.iso.1,0.856346845626831
4032,site.05.subj.PMK-0938.lab.MK-0444.iso.1,0.856346845626831
4033,site.05.subj.PMK-0940.lab.MK-0507.iso.1,0.856346845626831
4034,site.05.subj.PMK-0941.lab.MK-0511.iso.1,0.856346845626831
4035,site.05.subj.PMK-0942.lab.MK-0535.iso.1,0.856346845626831
4036,site.05.subj.PMK-0943.lab.MK-0552.iso.1,0.856346845626831
4037,site.05.subj.PMK-0944.lab.MK-0594.iso.1,0.015585541725158691
4038,site.05.subj.PMK-0945.lab.MK-0600.iso.1,0.856346845626831
4039,site.05.subj.PMK-0946.lab.MK-0608.iso.1,0.856346845626831
4040,site.05.subj.PMK-0947.lab.MK-0611.iso.1,0.856346845626831
4041,site.05.subj.PMK-0948.lab.MK-0662.iso.1,0.856346845626831
4042,site.05.subj.PMK-0949.lab.MK-0676.iso.1,0.856346845626831
4043,site.05.subj.PMK-0950.lab.MK-0680.iso.1,0.8563467264175415
4044,site.05.subj.PMK-0951.lab.MK-0683.iso.1,0.8563467264175415
4045,site.05.subj.PMK-0952.lab.MK-0716.iso.1,0.856346845626831
4046,site.05.subj.PMK-0953.lab.MK-0721.iso.1,0.856346845626831
4047,site.05.subj.PMK-0954.lab.MK-0770.iso.1,0.856346845626831
4048,site.05.subj.PMK-0955.lab.MK-0815.iso.1,0.856346845626831
4049,site.05.subj.PMK-0956.lab.MK-0871.iso.1,0.856346845626831
4050,site.05.subj.PMK-0957.lab.MK-0874.iso.1,0.856346845626831
4051,site.05.subj.PMK-0958.lab.MK-0889.iso.1,0.8571874499320984
4052,site.05.subj.PMK-0959.lab.MK-0924.iso.1,0.856346845626831
4053,site.05.subj.PMK-0960.lab.MK-0932.iso.1,0.856346845626831
4054,site.05.subj.PMK-0961.lab.MK-0969.iso.1,0.8564035892486572
4055,site.05.subj.PMK-0962.lab.MK-0978.iso.1,0.8571874499320984
4056,site.05.subj.PMK-0963.lab.MK-0988.iso.1,0.856346845626831
4057,site.05.subj.PMK-0964.lab.MK-1000.iso.1,0.856346845626831
4058,site.05.subj.PMK-0965.lab.MK-1011.iso.1,0.8724523782730103
4059,site.05.subj.PMK-0966.lab.MK-1035.iso.1,0.856346845626831
4060,site.05.subj.PMK-0967.lab.MK-1062.iso.1,0.856346845626831
4061,site.05.subj.PMK-0968.lab.MK-1089.iso.1,0.856346845626831
4062,site.05.subj.PMK-0969.lab.MK-1097.iso.1,0.856346845626831
4063,site.05.subj.PMK-0970.lab.MK-1103.iso.1,0.856346845626831
4064,site.05.subj.PMK-0971.lab.MK-1105.iso.1,0.856346845626831
4065,site.05.subj.PMK-0972.lab.MK-1136.iso.1,0.856346845626831
4066,site.05.subj.PMK-0973.lab.MK-1140.iso.1,0.856346845626831
4067,site.05.subj.PMK-0974.lab.MK-1146.iso.1,0.856346845626831
4068,site.05.subj.PMK-0975.lab.MK-1152.iso.1,0.856346845626831
4069,site.05.subj.PMK-0976.lab.MK-1153.iso.1,0.856346845626831
4070,site.05.subj.PMK-0977.lab.MK-1167.iso.1,0.856346845626831
4071,site.05.subj.PMK-0978.lab.MK-1168.iso.1,0.856346845626831
4072,site.05.subj.PMK-0979.lab.MK-1170.iso.1,0.856346845626831
4073,site.05.subj.PMK-0980.lab.MK-1193.iso.1,0.856346845626831
4074,site.05.subj.PMK-0982.lab.MK-1262.iso.1,0.8532724976539612
4075,site.05.subj.PMK-0983.lab.MK-1266.iso.1,0.856346845626831
4076,site.05.subj.PMK-0984.lab.MK-1285.iso.1,0.856346845626831
4077,site.05.subj.PMK-0985.lab.MK-1292.iso.1,0.856346845626831
4078,site.05.subj.PMK-0986.lab.MK-1336.iso.1,0.856346845626831
4079,site.05.subj.PMK-0987.lab.MK-1355.iso.1,0.856346845626831
4080,site.05.subj.PMK-0988.lab.MK-1366.iso.1,0.856346845626831
4081,site.05.subj.PMK-0990.lab.MK-1391.iso.1,0.856346845626831
4082,site.05.subj.PMK-0991.lab.MK-1400.iso.1,0.8724523782730103
4083,site.05.subj.PMK-0992.lab.MK-1406.iso.1,0.856346845626831
4084,site.05.subj.PMK-0993.lab.MK-1412.iso.1,0.8789671659469604
4085,site.05.subj.PMK-0995.lab.MK-1465.iso.1,0.856346845626831
4086,site.05.subj.PMK-0996.lab.MK-1479.iso.1,0.856346845626831
4087,site.05.subj.PMK-0997.lab.MK-1480.iso.1,0.856346845626831
4088,site.05.subj.PMK-0998.lab.MK-1485.iso.1,0.856346845626831
4089,site.05.subj.PMK-0999.lab.MK-1512.iso.1,0.2826581597328186
4090,site.05.subj.PMK-1001.lab.MK-1581.iso.1,0.856346845626831
4091,site.05.subj.PMK-1002.lab.MK-1606.iso.1,0.856346845626831
4092,site.05.subj.PMK-1003.lab.MK-1635.iso.1,0.856346845626831
4093,site.05.subj.PMK-1004.lab.MK-1656.iso.1,0.856346845626831
4094,site.05.subj.PMK-1005.lab.MK-1667.iso.1,0.856346845626831
4095,site.05.subj.PMK-1006.lab.MK-1675.iso.1,0.856346845626831
4096,site.05.subj.PMK-1007.lab.MK-1686.iso.1,0.8561124205589294
4097,site.05.subj.PMK-1008.lab.MK-1714.iso.1,0.856346845626831
4098,site.05.subj.PMK-1009.lab.MK-1720.iso.1,0.856346845626831
4099,site.05.subj.PMK-1010.lab.MK-1722.iso.1,0.856346845626831
4100,site.05.subj.PMK-1011.lab.MK-1752.iso.1,0.856346845626831
4101,site.05.subj.PMK-1012.lab.MK-1767.iso.1,0.856346845626831
4102,site.05.subj.PMK-1013.lab.MK-1769.iso.1,0.856346845626831
4103,site.05.subj.PMK-1014.lab.MK-1778.iso.1,0.856346845626831
4104,site.05.subj.PMK-1015.lab.MK-1781.iso.1,0.856346845626831
4105,site.05.subj.PMK-1017.lab.MK-1806.iso.1,0.8724523782730103
4106,site.05.subj.PMK-1018.lab.MK-1802.iso.1,0.856346845626831
4107,site.05.subj.PMK-1019.lab.MK-1804.iso.1,0.856346845626831
4108,site.05.subj.PMK-1020.lab.MK-1812.iso.1,0.856346845626831
4109,site.05.subj.PMK-1021.lab.MK-1825.iso.2,0.856346845626831
4110,site.05.subj.PMK-1022.lab.MK-1871.iso.1,0.05115765333175659
4111,site.05.subj.PMK-1023.lab.MK-1908.iso.1,0.856346845626831
4112,site.05.subj.PMK-1024.lab.MK-1931.iso.1,0.856346845626831
4113,site.05.subj.PMK-1025.lab.MK-1937.iso.1,0.856346845626831
4114,site.05.subj.PMK-1026.lab.MK-1962.iso.1,0.856346845626831
4115,site.05.subj.PMK-1027.lab.MK-1968.iso.1,0.856346845626831
4116,site.05.subj.PMK-1028.lab.MK-1971.iso.1,0.856722354888916
4117,site.05.subj.PMK-1029.lab.MK-2034.iso.1,0.856346845626831
4118,site.05.subj.PMK-1030.lab.MK-2038.iso.1,0.856346845626831
4119,site.05.subj.PMK-1031.lab.MK-2043.iso.1,0.856346845626831
4120,site.05.subj.PMK-1032.lab.MK-2061.iso.1,0.856346845626831
4121,site.05.subj.PMK-1033.lab.MK-2089.iso.1,0.856346845626831
4122,site.05.subj.PMK-1034.lab.MK-2083.iso.1,0.856346845626831
4123,site.05.subj.PMK-1035.lab.MK-2113.iso.1,0.856346845626831
4124,site.05.subj.PMK-1036.lab.MK-2120.iso.1,0.856346845626831
4125,site.05.subj.PMK-1037.lab.MK-2154.iso.1,0.856346845626831
4126,site.05.subj.PMK-1038.lab.MK-2155.iso.1,0.856346845626831
4127,site.05.subj.PMK-1039.lab.MK-2183.iso.1,0.856346845626831
4128,site.05.subj.PMK-1041.lab.MK-2235.iso.1,0.856346845626831
4129,site.05.subj.PMK-1042.lab.MK-2245.iso.1,0.856346845626831
4130,site.05.subj.PMK-1043.lab.MK-2261.iso.1,0.856346845626831
4131,site.05.subj.PMK-1045.lab.MK-2308.iso.1,0.856346845626831
4132,site.05.subj.PMK-1047.lab.MK-2347.iso.1,0.856346845626831
4133,site.05.subj.PMK-1048.lab.MK-2348.iso.1,0.856346845626831
4134,site.05.subj.PMK-1049.lab.MK-2349.iso.1,0.856346845626831
4135,site.05.subj.PMK-1050.lab.MK-2358.iso.1,0.856346845626831
4136,site.05.subj.PMK-1051.lab.MK-2372.iso.1,0.856346845626831
4137,site.05.subj.PMK-1052.lab.MK-2396.iso.1,0.015585541725158691
4138,site.05.subj.PMK-1053.lab.MK-2409.iso.1,0.856346845626831
4139,site.05.subj.PMK-1054.lab.MK-2433.iso.1,0.015585541725158691
4140,site.05.subj.PMK-1055.lab.MK-2435.iso.1,0.856346845626831
4141,site.05.subj.PMK-1056.lab.MK-2436.iso.1,0.856346845626831
4142,site.05.subj.PMK-1058.lab.MK-2443.iso.1,0.856346845626831
4143,site.05.subj.PMOP-0491.lab.MOP-001.iso.1,0.856346845626831
4144,site.05.subj.PMOP-0492.lab.MOP-002.iso.1,0.856346845626831
4145,site.05.subj.PMOP-0493.lab.MOP-003.iso.1,0.856346845626831
4146,site.05.subj.PMOP-0494.lab.MOP-007.iso.1,0.8564951419830322
4147,site.05.subj.PMOP-0495.lab.MOP-008.iso.1,0.856346845626831
4148,site.05.subj.PMOP-0496.lab.MOP-009.iso.1,0.8564860820770264
4149,site.05.subj.PMOP-0497.lab.MOP-010.iso.1,0.856346845626831
4150,site.05.subj.PMOP-0498.lab.MOP-011.iso.1,0.8607465028762817
4151,site.05.subj.PMOP-0499.lab.MOP-012.iso.1,0.8606927990913391
4152,site.05.subj.PMOP-0500.lab.MOP-014.iso.1,0.856346845626831
4153,site.05.subj.PMOP-0501.lab.MOP-015.iso.1,0.856346845626831
4154,site.05.subj.PMOP-0502.lab.MOP-016.iso.1,0.07532483339309692
4155,site.05.subj.PMOP-0503.lab.MOP-017.iso.1,0.856346845626831
4156,site.05.subj.PMOP-0504.lab.MOP-019.iso.1,0.856346845626831
4157,site.05.subj.PMOP-0505.lab.MOP-020.iso.1,0.856346845626831
4158,site.05.subj.PMOP-0506.lab.MOP-021.iso.1,0.856346845626831
4159,site.05.subj.PMOP-0507.lab.MOP-022.iso.1,0.07568374276161194
4160,site.05.subj.PMOP-0508.lab.MOP-023.iso.1,0.856346845626831
4161,site.05.subj.PMOP-0509.lab.MOP-024.iso.1,0.856346845626831
4162,site.05.subj.PMOP-0510.lab.MOP-025.iso.1,0.8772202134132385
4163,site.05.subj.PMOP-0511.lab.MOP-027.iso.1,0.015585541725158691
4164,site.05.subj.PMOP-0512.lab.MOP-028.iso.1,0.8724523782730103
4165,site.05.subj.PMOP-0513.lab.MOP-029.iso.1,0.856346845626831
4166,site.05.subj.PMOP-0515.lab.MOP-031.iso.1,0.856346845626831
4167,site.05.subj.PMOP-0516.lab.MOP-032.iso.1,0.856346845626831
4168,site.05.subj.PMOP-0517.lab.MOP-033.iso.1,0.856346845626831
4169,site.05.subj.PMOP-0518.lab.MOP-034.iso.1,0.8772202134132385
4170,site.05.subj.PMOP-0519.lab.MOP-035.iso.1,0.8607465028762817
4171,site.05.subj.PMOP-0520.lab.MOP-036.iso.1,0.856346845626831
4172,site.05.subj.PMOP-0521.lab.MOP-037.iso.1,0.07568377256393433
4173,site.05.subj.PMOP-0522.lab.MOP-038.iso.1,0.856346845626831
4174,site.05.subj.PMOP-0523.lab.MOP-040.iso.1,0.856346845626831
4175,site.05.subj.PMOP-0524.lab.MOP-041.iso.1,0.856346845626831
4176,site.05.subj.PMOP-0525.lab.MOP-043.iso.1,0.015585541725158691
4177,site.05.subj.PMOP-0526.lab.MOP-044.iso.1,0.856346845626831
4178,site.05.subj.PMOP-0527.lab.MOP-045.iso.1,0.856346845626831
4179,site.05.subj.PMOP-0528.lab.MOP-046.iso.1,0.8564091324806213
4180,site.05.subj.PMOP-0529.lab.MOP-049.iso.1,0.857198178768158
4181,site.05.subj.PMOP-0530.lab.MOP-050.iso.1,0.8724523782730103
4182,site.05.subj.PMOP-0531.lab.MOP-051.iso.1,0.8564951419830322
4183,site.05.subj.PMOP-0532.lab.MOP-052.iso.1,0.857195258140564
4184,site.05.subj.PMOP-0533.lab.MOP-055.iso.1,0.856346845626831
4185,site.05.subj.PMOP-0534.lab.MOP-056.iso.1,0.8724523782730103
4186,site.05.subj.PMOP-0535.lab.MOP-058.iso.1,0.8564019799232483
4187,site.05.subj.PMOP-0536.lab.MOP-059.iso.1,0.015585541725158691
4188,site.05.subj.PMOP-0537.lab.MOP-060.iso.1,0.856346845626831
4189,site.05.subj.PMOP-0538.lab.MOP-062.iso.1,0.015585541725158691
4190,site.05.subj.PMOP-0539.lab.MOP-064.iso.1,0.8564950823783875
4191,site.05.subj.PMOP-0540.lab.MOP-066.iso.1,0.8565244078636169
4192,site.05.subj.PMOP-0541.lab.MOP-069.iso.1,0.856346845626831
4193,site.05.subj.PMOP-0542.lab.MOP-070.iso.1,0.856346845626831
4194,site.05.subj.PMOP-0543.lab.MOP-071.iso.1,0.856346845626831
4195,site.05.subj.PMOP-0544.lab.MOP-072.iso.1,0.856346845626831
4196,site.05.subj.PMOP-0546.lab.MOP-076.iso.1,0.856346845626831
4197,site.05.subj.PMOP-0547.lab.MOP-077.iso.1,0.856346845626831
4198,site.05.subj.PMOP-0548.lab.MOP-078.iso.1,0.856346845626831
4199,site.05.subj.PMOP-0549.lab.MOP-079.iso.1,0.856346845626831
4200,site.05.subj.PMOP-0550.lab.MOP-081.iso.1,0.856346845626831
4201,site.05.subj.PMOP-0551.lab.MOP-084.iso.1,0.015585541725158691
4202,site.05.subj.PMOP-0552.lab.MOP-086.iso.1,0.8724523782730103
4203,site.05.subj.PMOP-0553.lab.MOP-087.iso.1,0.856346845626831
4204,site.05.subj.PMOP-0554.lab.MOP-088.iso.1,0.856346845626831
4205,site.05.subj.PMOP-0555.lab.MOP-089.iso.1,0.856346845626831
4206,site.05.subj.PMOP-0556.lab.MOP-090.iso.1,0.856346845626831
4207,site.05.subj.PMOP-0557.lab.MOP-091.iso.1,0.856346845626831
4208,site.05.subj.PMOP-0558.lab.MOP-094.iso.1,0.8724523782730103
4209,site.05.subj.PMOP-0559.lab.MOP-095.iso.1,0.856346845626831
4210,site.05.subj.PMOP-0560.lab.MOP-096.iso.1,0.8546091914176941
4211,site.05.subj.PMOP-0561.lab.MOP-097.iso.1,0.856346845626831
4212,site.05.subj.PMOP-0562.lab.MOP-099.iso.1,0.015585541725158691
4213,site.05.subj.PMOP-0563.lab.MOP-100.iso.1,0.856346845626831
4214,site.05.subj.PMOP-0564.lab.MOP-101.iso.1,0.015585541725158691
4215,site.05.subj.PMOP-0565.lab.MOP-102.iso.1,0.8566999435424805
4216,site.05.subj.PMOP-0566.lab.MOP-103.iso.1,0.8724523782730103
4217,site.05.subj.PMOP-0567.lab.MOP-106.iso.1,0.856346845626831
4218,site.05.subj.PMOP-0568.lab.MOP-107.iso.1,0.856346845626831
4219,site.05.subj.PMOP-0569.lab.MOP-108.iso.1,0.856346845626831
4220,site.05.subj.PMOP-0570.lab.MOP-113.iso.1,0.8564951419830322
4221,site.05.subj.PMOP-0571.lab.MOP-114.iso.1,0.856346845626831
4222,site.05.subj.PMOP-0572.lab.MOP-115.iso.1,0.8607093095779419
4223,site.05.subj.PMOP-0573.lab.MOP-116.iso.1,0.856346845626831
4224,site.05.subj.PMOP-0574.lab.MOP-117.iso.1,0.8772202134132385
4225,site.05.subj.PMOP-0575.lab.MOP-118.iso.1,0.856346845626831
4226,site.05.subj.PMOP-0576.lab.MOP-119.iso.1,0.8565661907196045
4227,site.05.subj.PMOP-0577.lab.MOP-120.iso.1,0.856346845626831
4228,site.05.subj.PMOP-0578.lab.MOP-122.iso.1,0.856346845626831
4229,site.05.subj.PMOP-0579.lab.MOP-123.iso.1,0.8607093095779419
4230,site.05.subj.PMOP-0580.lab.MOP-124.iso.1,0.8564035892486572
4231,site.05.subj.PMOP-0581.lab.MOP-125.iso.1,0.015585541725158691
4232,site.05.subj.PMOP-0582.lab.MOP-127.iso.2,0.856346845626831
4233,site.05.subj.PMOP-0583.lab.MOP-129.iso.1,0.856346845626831
4234,site.05.subj.PMOP-0584.lab.MOP-132.iso.1,0.856346845626831
4235,site.05.subj.PMOP-0585.lab.MOP-133.iso.1,0.856346845626831
4236,site.05.subj.PMOP-0586.lab.MOP-134.iso.1,0.8772202134132385
4237,site.05.subj.PMOP-0587.lab.MOP-135.iso.1,0.8513450622558594
4238,site.05.subj.PMOP-0588.lab.MOP-136.iso.1,0.8724523782730103
4239,site.05.subj.PMOP-0589.lab.MOP-137.iso.1,0.8564091324806213
4240,site.05.subj.PMOP-0590.lab.MOP-138.iso.1,0.856346845626831
4241,site.05.subj.PMOP-0591.lab.MOP-139.iso.1,0.856346845626831
4242,site.05.subj.PMOP-0592.lab.MOP-140.iso.1,0.856346845626831
4243,site.05.subj.PMOP-0594.lab.MOP-143.iso.1,0.856346845626831
4244,site.05.subj.PMOP-0595.lab.MOP-145.iso.1,0.015585541725158691
4245,site.05.subj.PMOP-0596.lab.MOP-146.iso.1,0.856346845626831
4246,site.05.subj.PMOP-0597.lab.MOP-148.iso.1,0.856346845626831
4247,site.05.subj.PMOP-0598.lab.MOP-150.iso.1,0.856346845626831
4248,site.05.subj.PMOP-0599.lab.MOP-151.iso.1,0.856346845626831
4249,site.05.subj.PMOP-0600.lab.MOP-152.iso.1,0.856346845626831
4250,site.05.subj.PMOP-0601.lab.MOP-153.iso.1,0.856346845626831
4251,site.05.subj.PMOP-0602.lab.MOP-154.iso.1,0.856346845626831
4252,site.05.subj.PMOP-0603.lab.MOP-156.iso.1,0.856346845626831
4253,site.05.subj.PMOP-0604.lab.MOP-157.iso.1,0.856346845626831
4254,site.05.subj.PMOP-0605.lab.MOP-160.iso.1,0.856346845626831
4255,site.05.subj.PMOP-0606.lab.MOP-161.iso.1,0.856346845626831
4256,site.05.subj.PMOP-0607.lab.MOP-166.iso.1,0.856346845626831
4257,site.05.subj.PMOP-0608.lab.MOP-168.iso.1,0.856346845626831
4258,site.05.subj.PMOP-0609.lab.MOP-169.iso.1,0.856346845626831
4259,site.05.subj.PMOP-0610.lab.MOP-171.iso.1,0.8569918274879456
4260,site.05.subj.PMOP-0611.lab.MOP-172.iso.1,0.856346845626831
4261,site.05.subj.PMOP-0612.lab.MOP-173.iso.1,0.856346845626831
4262,site.05.subj.PMOP-0613.lab.MOP-174.iso.1,0.015585541725158691
4263,site.05.subj.PMOP-0614.lab.MOP-175.iso.1,0.8546091914176941
4264,site.05.subj.PMOP-0615.lab.MOP-177.iso.1,0.015585541725158691
4265,site.05.subj.PMOP-0616.lab.MOP-178.iso.1,0.856346845626831
4266,site.05.subj.PMOP-0617.lab.MOP-180.iso.1,0.856346845626831
4267,site.05.subj.PMOP-0618.lab.MOP-181.iso.1,0.015585541725158691
4268,site.05.subj.PMOP-0619.lab.MOP-182.iso.1,0.856346845626831
4269,site.05.subj.PMOP-0620.lab.MOP-183.iso.1,0.856346845626831
4270,site.05.subj.PMOP-0622.lab.MOP-185.iso.1,0.856346845626831
4271,site.05.subj.PMOP-0623.lab.MOP-187.iso.1,0.856346845626831
4272,site.05.subj.PMOP-0625.lab.MOP-189.iso.1,0.856346845626831
4273,site.05.subj.PMOP-0626.lab.MOP-190.iso.1,0.856346845626831
4274,site.05.subj.PMOP-0627.lab.MOP-192.iso.1,0.856346845626831
4275,site.05.subj.PMOP-0628.lab.MOP-193.iso.1,0.015585541725158691
4276,site.05.subj.PMOP-0629.lab.MOP-194.iso.1,0.5478845238685608
4277,site.05.subj.PMOP-0630.lab.MOP-195.iso.1,0.015585541725158691
4278,site.05.subj.PMOP-0631.lab.MOP-196.iso.1,0.856346845626831
4279,site.05.subj.PMOP-0632.lab.MOP-197.iso.1,0.856346845626831
4280,site.05.subj.PMOP-0633.lab.MOP-198.iso.1,0.856346845626831
4281,site.05.subj.PMOP-0634.lab.MOP-199.iso.1,0.856346845626831
4282,site.05.subj.PMOP-0635.lab.MOP-200.iso.1,0.856346845626831
