,Isolate,RIFAMPICIN
3512,site.05.subj.LS-1149.lab.MA-02459-18.iso.1,0.01853388547897339
3513,site.05.subj.LS-1150.lab.MA-05828-18.iso.1,0.9371637105941772
3514,site.05.subj.LS-1151.lab.SJ-08323-18.iso.1,0.019402772188186646
3515,site.05.subj.LS-1152.lab.SJ-08499-18.iso.1,0.01900961995124817
3516,site.05.subj.LS-1153.lab.SJ-08007-18.iso.1,0.018855392932891846
3517,site.05.subj.LS-1200.lab.MA-06417-18.iso.1,0.9381235241889954
3518,site.05.subj.LS-1202.lab.MA-01991-18.iso.1,0.9315793514251709
3519,site.05.subj.LS-1203.lab.MA-02186-18.iso.1,0.9371637105941772
3520,site.05.subj.LS-1204.lab.MA-02419-18.iso.1,0.9316017031669617
3521,site.05.subj.LS-1205.lab.MA-02451-18.iso.1,0.9316017031669617
3522,site.05.subj.LS-1206.lab.MA-02452-18.iso.1,0.9371637105941772
3523,site.05.subj.LS-1208.lab.MA-07080-18.iso.1,0.9111523628234863
3524,site.05.subj.LS-1209.lab.SJ-06145-18.iso.1,0.9111523628234863
3525,site.05.subj.LS-1212.lab.MA-07614-18.iso.1,0.9381235241889954
3526,site.05.subj.LS-1213.lab.MA-07802-18.iso.1,0.9381235241889954
3527,site.05.subj.LS-1214.lab.LS-10603-18.iso.1,0.9316017031669617
3528,site.05.subj.LS-1215.lab.LS-10693-18.iso.1,0.9381235241889954
3529,site.05.subj.LS-1218.lab.LS-10916-18.iso.1,0.01814320683479309
3530,site.05.subj.LS-1219.lab.MA-02438-18.iso.1,0.9111523628234863
3531,site.05.subj.LS-1243.lab.SJ-00838-19.iso.1,0.9111523628234863
3532,site.05.subj.LS-1248.lab.MA-02662-18.iso.1,0.9316017031669617
3533,site.05.subj.LS-1250.lab.MA-07734-18.iso.1,0.930823564529419
3534,site.05.subj.LS-1253.lab.MA-00205-19.iso.1,0.939022421836853
3535,site.05.subj.LS-1255.lab.MA-00212-19.iso.1,0.9371637105941772
3536,site.05.subj.LS-1256.lab.MA-00217-19.iso.1,0.9111523628234863
3537,site.05.subj.LS-1257.lab.MA-00218-19.iso.1,0.9316017031669617
3538,site.05.subj.LS-1258.lab.MA-00220-19.iso.1,0.9381235241889954
3539,site.05.subj.LS-1260.lab.MA-00242-19.iso.1,0.9051864147186279
3540,site.05.subj.LS-1261.lab.MA-00264-19.iso.1,0.9316017031669617
3541,site.05.subj.LS-1262.lab.MA-00274-19.iso.1,0.9316017031669617
3542,site.05.subj.LS-1267.lab.MA-00432-19.iso.1,0.01945430040359497
3543,site.05.subj.LS-1284.lab.MA-02521-18.iso.1,0.9111523628234863
3544,site.05.subj.LS-1285.lab.MA-02564-18.iso.1,0.9111523628234863
3545,site.05.subj.LS-1286.lab.MA-02635-18.iso.1,0.01916530728340149
3546,site.05.subj.LS-1287.lab.MA-02679-18.iso.1,0.9315794706344604
3547,site.05.subj.LS-1288.lab.MA-02728-18.iso.1,0.018855392932891846
3548,site.05.subj.LS-1289.lab.MA-02744-18.iso.1,0.9371637105941772
3549,site.05.subj.LS-1290.lab.MA-02761-18.iso.1,0.018848121166229248
3550,site.05.subj.LS-1291.lab.MA-02766-18.iso.1,0.01872536540031433
3551,site.05.subj.LS-1292.lab.MA-08559-18.iso.1,0.9381235241889954
3552,site.05.subj.LS-1293.lab.MA-08661-18.iso.1,0.9319601655006409
3553,site.05.subj.LS-1294.lab.MA-07431-18.iso.1,0.9315794706344604
3554,site.05.subj.LS-1297.lab.MA-00134-19.iso.1,0.9381235241889954
3555,site.05.subj.LS-1299.lab.MA-00249-19.iso.1,0.939022421836853
3556,site.05.subj.LS-1301.lab.MA-00346-19.iso.1,0.9371637105941772
3557,site.05.subj.LS-1303.lab.SJ-00221-19.iso.1,0.9111523628234863
3558,site.05.subj.LS-1305.lab.SJ-00396-19.iso.1,0.9315794706344604
3559,site.05.subj.LS-1307.lab.LS-00833-19.iso.1,0.9368293285369873
3560,site.05.subj.LS-1310.lab.LS-00874-19.iso.1,0.9316017031669617
3561,site.05.subj.LS-1312.lab.LS-01068-19.iso.1,0.9316017031669617
3562,site.05.subj.LS-1313.lab.LS-01075-19.iso.1,0.9111523628234863
3563,site.05.subj.LS-1315.lab.LS-01120-19.iso.1,0.9315794706344604
3564,site.05.subj.LS-1316.lab.LS-01126-19.iso.1,0.9111523628234863
3565,site.05.subj.LS-1317.lab.LS-01127-19.iso.1,0.9111523628234863
3566,site.05.subj.LS-1318.lab.LS-01152-19.iso.1,0.9111523628234863
3567,site.05.subj.LS-1319.lab.LS-01175-19.iso.1,0.9111523628234863
3568,site.05.subj.LS-1357.lab.SJ-00213-19.iso.1,0.9315794706344604
3569,site.05.subj.LS-1370.lab.MA-00147-19.iso.1,0.9371637105941772
3570,site.05.subj.LS-1373.lab.MA-00337-19.iso.1,0.9111523628234863
3571,site.05.subj.LS-1374.lab.MA-00364-19.iso.1,0.9111523628234863
3572,site.05.subj.LS-1376.lab.MA-00367-19.iso.1,0.930823564529419
3573,site.05.subj.LS-1377.lab.MA-00338-19.iso.1,0.9371637105941772
3574,site.05.subj.LS-1379.lab.MA-00382-19.iso.1,0.9315794706344604
3575,site.05.subj.LS-1381.lab.MA-00410-19.iso.1,0.9111523628234863
3576,site.05.subj.LS-1387.lab.MA-00467-19.iso.1,0.9315794706344604
3577,site.05.subj.LS-1388.lab.MA-00469-19.iso.1,0.9371637105941772
3578,site.05.subj.LS-1389.lab.MA-00472-19.iso.1,0.9111523628234863
3579,site.05.subj.LS-1393.lab.MA-02320-18.iso.1,0.9315794706344604
3580,site.05.subj.LS-1394.lab.MA-02666-18.iso.1,0.9371637105941772
3581,site.05.subj.LS-1395.lab.MA-02933-18.iso.1,0.9051864147186279
3582,site.05.subj.LS-1396.lab.MA-02970-18.iso.1,0.9111523628234863
3583,site.05.subj.LS-1400.lab.LS-10286-18.iso.1,0.9371637105941772
3584,site.05.subj.LS-1401.lab.LS-10527-18.iso.1,0.9051864147186279
3585,site.05.subj.LS-1403.lab.LS-11176-18.iso.1,0.930823564529419
3586,site.05.subj.LS-1404.lab.LS-00063-19.iso.1,0.9371637105941772
3587,site.05.subj.LS-1405.lab.LS-00128-19.iso.1,0.9315794706344604
3588,site.05.subj.LS-1407.lab.LS-00329-19.iso.1,0.9341722726821899
3589,site.05.subj.LS-1409.lab.LS-00628-19.iso.1,0.9111523628234863
3590,site.05.subj.LS-1410.lab.LS-00658-19.iso.1,0.9371637105941772
3591,site.05.subj.LS-1411.lab.LS-01206-19.iso.1,0.9371637105941772
3592,site.05.subj.LS-1412.lab.MA-02427-18.iso.1,0.9315794706344604
3593,site.05.subj.LS-1415.lab.MA-00024-19.iso.1,0.9111523628234863
3594,site.05.subj.LS-1417.lab.MA-00030-19.iso.1,0.9316017031669617
3595,site.05.subj.LS-1418.lab.SJ-00265-19.iso.1,0.9111362099647522
3596,site.05.subj.LS-1419.lab.SJ-00628-19.iso.1,0.018848121166229248
3597,site.05.subj.LS-1421.lab.SJ-01122-19.iso.1,0.9111523628234863
3598,site.05.subj.LS-1422.lab.SJ-01226-19.iso.1,0.9315794706344604
3599,site.05.subj.LS-1423.lab.SJ-01271-19.iso.1,0.9316017031669617
3600,site.05.subj.LS-1424.lab.SJ-01339-19.iso.1,0.9315794706344604
3601,site.05.subj.LS-1425.lab.SJ-01344-19.iso.1,0.9371637105941772
3602,site.05.subj.LS-1431.lab.MA-03041-18.iso.1,0.018929868936538696
3603,site.05.subj.LS-1433.lab.SJ-00641-19.iso.1,0.9371637105941772
3604,site.05.subj.LS-1434.lab.SJ-01039-19.iso.1,0.019402772188186646
3605,site.05.subj.LS-1435.lab.SJ-01040-19.iso.1,0.9315794706344604
3606,site.05.subj.LS-1436.lab.SJ-01293-19.iso.1,0.9111523628234863
3607,site.05.subj.LS-1437.lab.SJ-01315-19.iso.1,0.9379357099533081
3608,site.05.subj.LS-1452.lab.LS-01407-19.iso.1,0.9315794706344604
3609,site.05.subj.LS-1453.lab.LS-01420-19.iso.1,0.9371637105941772
3610,site.05.subj.LS-1454.lab.LS-01421-19.iso.1,0.9315794706344604
3611,site.05.subj.LS-1499.lab.MA-02884-18.iso.1,0.9371637105941772
3612,site.05.subj.LS-1500.lab.MA-05936-18.iso.1,0.9315794706344604
3613,site.05.subj.LS-1501.lab.MA-00221-19.iso.1,0.9370831251144409
3614,site.05.subj.LS-1502.lab.MA-00278-19.iso.1,0.9051864147186279
3615,site.05.subj.LS-1512.lab.MA-00510-19.iso.1,0.9111523628234863
3616,site.05.subj.LS-1513.lab.MA-00517-19.iso.1,0.9371637105941772
3617,site.05.subj.LS-1514.lab.MA-00544-19.iso.1,0.9316017031669617
3618,site.05.subj.LS-1515.lab.MA-00567-19.iso.1,0.9111523628234863
3619,site.05.subj.LS-1516.lab.MA-00568-19.iso.1,0.9371637105941772
3620,site.05.subj.LS-1517.lab.MA-00587-19.iso.1,0.9111523628234863
3621,site.05.subj.LS-1518.lab.MA-00598-19.iso.1,0.9381235241889954
3622,site.05.subj.LS-1520.lab.MA-00856-19.iso.1,0.9381235241889954
3623,site.05.subj.LS-1521.lab.MA-00888-19.iso.1,0.9111523628234863
3624,site.05.subj.LS-1522.lab.MA-00931-19.iso.1,0.9371637105941772
3625,site.05.subj.LS-1524.lab.LS-01597-19.iso.1,0.9052877426147461
3626,site.05.subj.LS-1526.lab.LS-01649-19.iso.1,0.9111523628234863
3627,site.05.subj.LS-1527.lab.LS-01706-19.iso.1,0.9114208817481995
3628,site.05.subj.LS-1530.lab.MA-00491-19.iso.1,0.9051864147186279
3629,site.05.subj.LS-1547.lab.LS-01869-19.iso.1,0.9111523628234863
3630,site.05.subj.LS-1548.lab.SJ-00651-19.iso.1,0.9315794706344604
3631,site.05.subj.LS-1550.lab.SJ-01086-19.iso.1,0.018837571144104004
3632,site.05.subj.LS-1552.lab.SJ-01486-19.iso.1,0.9111523628234863
3633,site.05.subj.LS-1555.lab.SJ-01570-19.iso.1,0.49426913261413574
3634,site.05.subj.LS-1556.lab.SJ-01583-19.iso.1,0.9316017031669617
3635,site.05.subj.LS-1557.lab.SJ-01601-19.iso.1,0.9111523628234863
3636,site.05.subj.LS-1559.lab.MA-02457-18.iso.1,0.9371637105941772
3637,site.05.subj.LS-1560.lab.MA-00548-19.iso.1,0.9315794706344604
3638,site.05.subj.LS-1572.lab.MA-02543-18.iso.1,0.9371637105941772
3639,site.05.subj.LS-1573.lab.MA-02573-18.iso.1,0.9111523628234863
3640,site.05.subj.LS-1600.lab.MA-01456-19.iso.1,0.01909404993057251
3641,site.05.subj.LS-1605.lab.MA-02764-18.iso.1,0.9371637105941772
3642,site.05.subj.LS-1607.lab.MA-02785-18.iso.1,0.9051864147186279
3643,site.05.subj.LS-1608.lab.MA-02803-18.iso.1,0.9371637105941772
3644,site.05.subj.LS-1630.lab.MA-02393-18.iso.1,0.9111523628234863
3645,site.05.subj.LS-1631.lab.MA-02505-18.iso.1,0.9315794706344604
3646,site.05.subj.LS-1632.lab.MA-02934-18.iso.1,0.9111523628234863
3647,site.05.subj.LS-1633.lab.MA-02943-18.iso.1,0.9315793514251709
3648,site.05.subj.LS-1634.lab.MA-08028-18.iso.1,0.9315794706344604
3649,site.05.subj.LS-1635.lab.MA-00025-19.iso.1,0.9051864147186279
3650,site.05.subj.LS-1636.lab.MA-00034-19.iso.1,0.9111523628234863
3651,site.05.subj.LS-1637.lab.LS-10788-18.iso.1,0.01886695623397827
3652,site.05.subj.LS-1639.lab.LS-11141-18.iso.1,0.9381235241889954
3653,site.05.subj.LS-1640.lab.LS-00103-19.iso.1,0.9111523628234863
3654,site.05.subj.LS-1641.lab.LS-01251-19.iso.1,0.9111523628234863
3655,site.05.subj.LS-1645.lab.MA-00687-19.iso.1,0.9371637105941772
3656,site.05.subj.LS-1646.lab.LS-01716-19.iso.1,0.939022421836853
3657,site.05.subj.LS-1647.lab.LS-01852-19.iso.1,0.019407063722610474
3658,site.05.subj.LS-1648.lab.LS-04666-19.iso.1,0.01886439323425293
3659,site.05.subj.LS-1652.lab.SJ-05791-18.iso.1,0.9371637105941772
3660,site.05.subj.LS-1657.lab.MA-00853-19.iso.1,0.9371637105941772
3661,site.05.subj.LS-1661.lab.LS-00066-19.iso.1,0.9111523628234863
3662,site.05.subj.LS-1667.lab.MA-01701-19.iso.1,0.017867743968963623
3663,site.05.subj.LS-1669.lab.MA-01736-19.iso.1,0.01888898015022278
3664,site.05.subj.LS-1670.lab.MA-01771-19.iso.1,0.9381235241889954
3665,site.05.subj.LS-1671.lab.MA-01786-19.iso.1,0.018985748291015625
3666,site.05.subj.LS-1673.lab.LS-04147-19.iso.1,0.018974334001541138
3667,site.05.subj.LS-1674.lab.LS-04154-19.iso.1,0.9111523628234863
3668,site.05.subj.LS-1685.lab.SJ-05301-18.iso.1,0.49426913261413574
3669,site.05.subj.LS-1692.lab.MA-01950-19.iso.1,0.01909404993057251
3670,site.05.subj.LS-1694.lab.MA-01975-19.iso.1,0.01814320683479309
3671,site.05.subj.LS-1696.lab.MA-01997-19.iso.1,0.018848121166229248
3672,site.05.subj.LS-1705.lab.MA-02109-19.iso.1,0.018855392932891846
3673,site.05.subj.LS-1706.lab.MA-02114-19.iso.1,0.018929868936538696
3674,site.05.subj.LS-1707.lab.MA-04702-19.iso.1,0.9111523628234863
3675,site.05.subj.LS-1708.lab.MA-04822-19.iso.1,0.9111523628234863
3676,site.05.subj.LS-1709.lab.LS-03814-19.iso.1,0.9381818771362305
3677,site.05.subj.PLE-0868.lab.LE-002.iso.1,0.01792261004447937
3678,site.05.subj.PLN-0846.lab.LN-180.iso.1,0.018508583307266235
3679,site.05.subj.PLN-0847.lab.LN-321.iso.1,0.02019888162612915
3680,site.05.subj.PLN-0859.lab.LN-3798.iso.1,0.011945903301239014
3681,site.05.subj.PLN-0866.lab.LN-055.iso.1,0.018899768590927124
3682,site.05.subj.PMFR-0655.lab.MFR-001.iso.1,0.011639118194580078
3683,site.05.subj.PMFR-0656.lab.MFR-004.iso.1,0.01161155104637146
3684,site.05.subj.PMFR-0657.lab.MFR-005.iso.1,0.01161155104637146
3685,site.05.subj.PMFR-0658.lab.MFR-007.iso.1,0.019485533237457275
3686,site.05.subj.PMFR-0659.lab.MFR-008.iso.1,0.018811583518981934
3687,site.05.subj.PMFR-0660.lab.MFR-009.iso.1,0.9111523628234863
3688,site.05.subj.PMFR-0661.lab.MFR-010.iso.1,0.04269832372665405
3689,site.05.subj.PMFR-0664.lab.MFR-016.iso.1,0.9316017031669617
3690,site.05.subj.PMFR-0665.lab.MFR-023.iso.1,0.03935179114341736
3691,site.05.subj.PMFR-0666.lab.MFR-025.iso.1,0.02009376883506775
3692,site.05.subj.PMFR-0667.lab.MFR-026.iso.1,0.018985748291015625
3693,site.05.subj.PMFR-0668.lab.MFR-030.iso.1,0.01161155104637146
3694,site.05.subj.PMFR-0669.lab.MFR-033.iso.1,0.01888898015022278
3695,site.05.subj.PMFR-0670.lab.MFR-034.iso.1,0.01161155104637146
3696,site.05.subj.PMFR-0671.lab.MFR-036.iso.1,0.019027799367904663
3697,site.05.subj.PMFR-0672.lab.MFR-037.iso.1,0.01886439323425293
3698,site.05.subj.PMFR-0673.lab.MFR-038.iso.1,0.019940167665481567
3699,site.05.subj.PMFR-0674.lab.MFR-040.iso.1,0.018847376108169556
3700,site.05.subj.PMFR-0675.lab.MFR-045.iso.1,0.01192408800125122
3701,site.05.subj.PMFR-0676.lab.MFR-054.iso.1,0.9316017031669617
3702,site.05.subj.PMFR-0677.lab.MFR-061.iso.1,0.017999261617660522
3703,site.05.subj.PMFR-0678.lab.MFR-062.iso.1,0.018818438053131104
3704,site.05.subj.PMFR-0679.lab.MFR-064.iso.1,0.019465088844299316
3705,site.05.subj.PMFR-0680.lab.MFR-067.iso.1,0.018811583518981934
3706,site.05.subj.PMFR-0681.lab.MFR-069.iso.1,0.025464147329330444
3707,site.05.subj.PMFR-0682.lab.MFR-074.iso.1,0.930823564529419
3708,site.05.subj.PMFR-0683.lab.MFR-078.iso.1,0.018161386251449585
3709,site.05.subj.PMFR-0684.lab.MFR-081.iso.1,0.018776684999465942
3710,site.05.subj.PMFR-0685.lab.MFR-083.iso.1,0.9381235241889954
3711,site.05.subj.PMFR-0686.lab.MFR-085.iso.1,0.930823564529419
3712,site.05.subj.PMFR-0687.lab.MFR-086.iso.1,0.010089784860610962
3713,site.05.subj.PMFR-0688.lab.MFR-087.iso.1,0.9371637105941772
3714,site.05.subj.PMFR-0689.lab.MFR-088.iso.1,0.018963336944580078
3715,site.05.subj.PMFR-0690.lab.MFR-090.iso.1,0.01161155104637146
3716,site.05.subj.PMFR-0691.lab.MFR-091.iso.1,0.018985748291015625
3717,site.05.subj.PMFR-0692.lab.MFR-092.iso.1,0.018447905778884888
3718,site.05.subj.PMFR-0693.lab.MFR-099.iso.1,0.9111523628234863
3719,site.05.subj.PMFR-0694.lab.MFR-102.iso.1,0.01888898015022278
3720,site.05.subj.PMFR-0695.lab.MFR-107.iso.1,0.9111523628234863
3721,site.05.subj.PMFR-0696.lab.MFR-116.iso.1,0.018353700637817383
3722,site.05.subj.PMFR-0698.lab.MFR-119.iso.1,0.03728073835372925
3723,site.05.subj.PMFR-0699.lab.MFR-128.iso.1,0.018610507249832153
3724,site.05.subj.PMFR-0700.lab.MFR-133.iso.1,0.01161155104637146
3725,site.05.subj.PMFR-0701.lab.MFR-134.iso.1,0.019485533237457275
3726,site.05.subj.PMFR-0702.lab.MFR-136.iso.1,0.9317808151245117
3727,site.05.subj.PMFR-0703.lab.MFR-137.iso.1,0.9111523628234863
3728,site.05.subj.PMFR-0704.lab.MFR-138.iso.1,0.2598450779914856
3729,site.05.subj.PMFR-0705.lab.MFR-140.iso.1,0.01161155104637146
3730,site.05.subj.PMFR-0706.lab.MFR-143.iso.1,0.01161155104637146
3731,site.05.subj.PMFR-0708.lab.MFR-148.iso.1,0.018985748291015625
3732,site.05.subj.PMFR-0709.lab.MFR-157.iso.1,0.022396057844161987
3733,site.05.subj.PMFR-0710.lab.MFR-164.iso.1,0.2834276854991913
3734,site.05.subj.PMFR-0711.lab.MFR-166.iso.1,0.04155275225639343
3735,site.05.subj.PMFR-0713.lab.MFR-168.iso.1,0.01886695623397827
3736,site.05.subj.PMFR-0714.lab.MFR-169.iso.1,0.9111523628234863
3737,site.05.subj.PMFR-0716.lab.MFR-174.iso.1,0.01888898015022278
3738,site.05.subj.PMFR-0717.lab.MFR-175.iso.1,0.01161155104637146
3739,site.05.subj.PMFR-0718.lab.MFR-178.iso.1,0.01161155104637146
3740,site.05.subj.PMFR-0719.lab.MFR-181.iso.1,0.08565255999565125
3741,site.05.subj.PMFR-0720.lab.MFR-184.iso.1,0.03951120376586914
3742,site.05.subj.PMFR-0721.lab.MFR-188.iso.1,0.01161155104637146
3743,site.05.subj.PMFR-0722.lab.MFR-189.iso.1,0.9316017031669617
3744,site.05.subj.PMFR-0723.lab.MFR-192.iso.1,0.01161155104637146
3745,site.05.subj.PMFR-0724.lab.MFR-199.iso.1,0.930823564529419
3746,site.05.subj.PMFR-0725.lab.MFR-207.iso.1,0.018610507249832153
3747,site.05.subj.PMFR-0727.lab.MFR-211.iso.1,0.9111523628234863
3748,site.05.subj.PMFR-0728.lab.MFR-214.iso.1,0.018985748291015625
3749,site.05.subj.PMFR-0729.lab.MFR-218.iso.1,0.01916530728340149
3750,site.05.subj.PMFR-0730.lab.MFR-219.iso.1,0.01888898015022278
3751,site.05.subj.PMFR-0731.lab.MFR-220.iso.1,0.01161155104637146
3752,site.05.subj.PMFR-0732.lab.MFR-221.iso.1,0.09442880749702454
3753,site.05.subj.PMFR-0733.lab.MFR-223.iso.1,0.018811583518981934
3754,site.05.subj.PMFR-0734.lab.MFR-225.iso.1,0.01161155104637146
3755,site.05.subj.PMFR-0735.lab.MFR-227.iso.1,0.01161155104637146
3756,site.05.subj.PMFR-0737.lab.MFR-230.iso.1,0.018447905778884888
3757,site.05.subj.PMFR-0739.lab.MFR-237.iso.1,0.9315794706344604
3758,site.05.subj.PMFR-0742.lab.MFR-245.iso.1,0.01888898015022278
3759,site.05.subj.PMFR-0743.lab.MFR-247.iso.1,0.9371965527534485
3760,site.05.subj.PMFR-0744.lab.MFR-252.iso.1,0.018924951553344727
3761,site.05.subj.PMFR-0745.lab.MFR-253.iso.1,0.020212382078170776
3762,site.05.subj.PMFR-0746.lab.MFR-254.iso.1,0.010089784860610962
3763,site.05.subj.PMFR-0747.lab.MFR-255.iso.1,0.01161155104637146
3764,site.05.subj.PMFR-0748.lab.MFR-256.iso.1,0.262312650680542
3765,site.05.subj.PMFR-0749.lab.MFR-257.iso.1,0.9111523628234863
3766,site.05.subj.PMFR-0750.lab.MFR-258.iso.1,0.019354641437530518
3767,site.05.subj.PMK-0921.lab.MK-0024.iso.1,0.11547279357910156
3768,site.05.subj.PMK-0922.lab.MK-0033.iso.1,0.02013540267944336
3769,site.05.subj.PMK-0923.lab.MK-0052.iso.1,0.018876761198043823
3770,site.05.subj.PMK-0925.lab.MK-0102.iso.1,0.9371637105941772
3771,site.05.subj.PMK-0926.lab.MK-0188.iso.1,0.9222992658615112
3772,site.05.subj.PMK-0927.lab.MK-0196.iso.1,0.9371637105941772
3773,site.05.subj.PMK-0928.lab.MK-0203.iso.1,0.01916530728340149
3774,site.05.subj.PMK-0929.lab.MK-0210.iso.1,0.9111523628234863
3775,site.05.subj.PMK-0930.lab.MK-0223.iso.1,0.9371637105941772
3776,site.05.subj.PMK-0931.lab.MK-0224.iso.1,0.01890990138053894
3777,site.05.subj.PMK-0933.lab.MK-0264.iso.1,0.018929868936538696
3778,site.05.subj.PMK-0934.lab.MK-0288.iso.1,0.01161155104637146
3779,site.05.subj.PMK-0935.lab.MK-0376.iso.1,0.01161155104637146
3780,site.05.subj.PMK-0936.lab.MK-0386.iso.1,0.01810741424560547
3781,site.05.subj.PMK-0937.lab.MK-0404.iso.1,0.9371637105941772
3782,site.05.subj.PMK-0938.lab.MK-0444.iso.1,0.9316017031669617
3783,site.05.subj.PMK-0939.lab.MK-0501.iso.1,0.018876761198043823
3784,site.05.subj.PMK-0940.lab.MK-0507.iso.1,0.018845409154891968
3785,site.05.subj.PMK-0941.lab.MK-0511.iso.1,0.9371637105941772
3786,site.05.subj.PMK-0942.lab.MK-0535.iso.1,0.018610507249832153
3787,site.05.subj.PMK-0943.lab.MK-0552.iso.1,0.9111523628234863
3788,site.05.subj.PMK-0944.lab.MK-0594.iso.1,0.02071896195411682
3789,site.05.subj.PMK-0945.lab.MK-0600.iso.1,0.9381235241889954
3790,site.05.subj.PMK-0946.lab.MK-0608.iso.1,0.01161155104637146
3791,site.05.subj.PMK-0947.lab.MK-0611.iso.1,0.9315794706344604
3792,site.05.subj.PMK-0948.lab.MK-0662.iso.1,0.01161155104637146
3793,site.05.subj.PMK-0949.lab.MK-0676.iso.1,0.9316017031669617
3794,site.05.subj.PMK-0950.lab.MK-0680.iso.1,0.018864154815673828
3795,site.05.subj.PMK-0951.lab.MK-0683.iso.1,0.018864154815673828
3796,site.05.subj.PMK-0952.lab.MK-0716.iso.1,0.9371637105941772
3797,site.05.subj.PMK-0953.lab.MK-0721.iso.1,0.01161155104637146
3798,site.05.subj.PMK-0954.lab.MK-0770.iso.1,0.930823564529419
3799,site.05.subj.PMK-0955.lab.MK-0815.iso.1,0.018956303596496582
3800,site.05.subj.PMK-0956.lab.MK-0871.iso.1,0.019407063722610474
3801,site.05.subj.PMK-0957.lab.MK-0874.iso.1,0.025008797645568848
3802,site.05.subj.PMK-0958.lab.MK-0889.iso.1,0.012150466442108154
3803,site.05.subj.PMK-0959.lab.MK-0924.iso.1,0.019407063722610474
3804,site.05.subj.PMK-0960.lab.MK-0932.iso.1,0.01161155104637146
3805,site.05.subj.PMK-0961.lab.MK-0969.iso.1,0.9111523628234863
3806,site.05.subj.PMK-0962.lab.MK-0978.iso.1,0.012387126684188843
3807,site.05.subj.PMK-0963.lab.MK-0988.iso.1,0.018876761198043823
3808,site.05.subj.PMK-0964.lab.MK-1000.iso.1,0.01161155104637146
3809,site.05.subj.PMK-0965.lab.MK-1011.iso.1,0.01888898015022278
3810,site.05.subj.PMK-0966.lab.MK-1035.iso.1,0.9371637105941772
3811,site.05.subj.PMK-0967.lab.MK-1062.iso.1,0.018848121166229248
3812,site.05.subj.PMK-0968.lab.MK-1089.iso.1,0.9381235241889954
3813,site.05.subj.PMK-0969.lab.MK-1097.iso.1,0.9315794706344604
3814,site.05.subj.PMK-0970.lab.MK-1103.iso.1,0.018876761198043823
3815,site.05.subj.PMK-0971.lab.MK-1105.iso.1,0.01161155104637146
3816,site.05.subj.PMK-0972.lab.MK-1136.iso.1,0.01869070529937744
3817,site.05.subj.PMK-0973.lab.MK-1140.iso.1,0.9343628287315369
3818,site.05.subj.PMK-0974.lab.MK-1146.iso.1,0.9343628287315369
3819,site.05.subj.PMK-0975.lab.MK-1152.iso.1,0.9316471815109253
3820,site.05.subj.PMK-0976.lab.MK-1153.iso.1,0.018848121166229248
3821,site.05.subj.PMK-0977.lab.MK-1167.iso.1,0.020134061574935913
3822,site.05.subj.PMK-0978.lab.MK-1168.iso.1,0.9371637105941772
3823,site.05.subj.PMK-0979.lab.MK-1170.iso.1,0.9371637105941772
3824,site.05.subj.PMK-0981.lab.MK-1229.iso.1,0.9381235241889954
3825,site.05.subj.PMK-0982.lab.MK-1262.iso.1,0.010716497898101807
3826,site.05.subj.PMK-0983.lab.MK-1266.iso.1,0.9371637105941772
3827,site.05.subj.PMK-0984.lab.MK-1285.iso.1,0.01161155104637146
3828,site.05.subj.PMK-0985.lab.MK-1292.iso.1,0.011953860521316528
3829,site.05.subj.PMK-0986.lab.MK-1336.iso.1,0.9371637105941772
3830,site.05.subj.PMK-0987.lab.MK-1355.iso.1,0.01888898015022278
3831,site.05.subj.PMK-0988.lab.MK-1366.iso.1,0.9381235241889954
3832,site.05.subj.PMK-0989.lab.MK-1386.iso.1,0.018848121166229248
3833,site.05.subj.PMK-0990.lab.MK-1391.iso.1,0.018848121166229248
3834,site.05.subj.PMK-0992.lab.MK-1406.iso.1,0.01161155104637146
3835,site.05.subj.PMK-0993.lab.MK-1412.iso.1,0.018759459257125854
3836,site.05.subj.PMK-0994.lab.MK-1422.iso.1,0.01192408800125122
3837,site.05.subj.PMK-0995.lab.MK-1465.iso.1,0.9111523628234863
3838,site.05.subj.PMK-0996.lab.MK-1479.iso.1,0.06212511658668518
3839,site.05.subj.PMK-0997.lab.MK-1480.iso.1,0.01161155104637146
3840,site.05.subj.PMK-0998.lab.MK-1485.iso.1,0.018848121166229248
3841,site.05.subj.PMK-0999.lab.MK-1512.iso.1,0.01161155104637146
3842,site.05.subj.PMK-1000.lab.MK-1555.iso.1,0.01161155104637146
3843,site.05.subj.PMK-1001.lab.MK-1581.iso.1,0.01161155104637146
3844,site.05.subj.PMK-1002.lab.MK-1606.iso.1,0.018876761198043823
3845,site.05.subj.PMK-1003.lab.MK-1635.iso.1,0.9371637105941772
3846,site.05.subj.PMK-1004.lab.MK-1656.iso.1,0.01161155104637146
3847,site.05.subj.PMK-1005.lab.MK-1667.iso.1,0.9371637105941772
3848,site.05.subj.PMK-1006.lab.MK-1675.iso.1,0.018924951553344727
3849,site.05.subj.PMK-1008.lab.MK-1714.iso.1,0.03941291570663452
3850,site.05.subj.PMK-1009.lab.MK-1720.iso.1,0.03941291570663452
3851,site.05.subj.PMK-1010.lab.MK-1722.iso.1,0.9111523628234863
3852,site.05.subj.PMK-1011.lab.MK-1752.iso.1,0.018876761198043823
3853,site.05.subj.PMK-1012.lab.MK-1767.iso.1,0.018924951553344727
3854,site.05.subj.PMK-1013.lab.MK-1769.iso.1,0.01893603801727295
