,Isolate,LEVOFLOXACIN
3093,site.05.subj.LS-1032.lab.MA-05980-18.iso.1,0.9179896116256714
3094,site.05.subj.LS-1033.lab.MA-02068-18.iso.1,0.9242812395095825
3095,site.05.subj.LS-1041.lab.LS-02638-19.iso.1,0.9249264001846313
3096,site.05.subj.LS-1049.lab.MA-02139-18.iso.1,0.9179896116256714
3097,site.05.subj.LS-1050.lab.MA-02314-18.iso.1,0.9179896116256714
3098,site.05.subj.LS-1051.lab.MA-02432-18.iso.1,0.9179896116256714
3099,site.05.subj.LS-1053.lab.MA-02453-18.iso.1,0.9179896116256714
3100,site.05.subj.LS-1054.lab.MA-02460-18.iso.1,0.919750452041626
3101,site.05.subj.LS-1055.lab.MA-02462-18.iso.1,0.9179896116256714
3102,site.05.subj.LS-1057.lab.MA-02565-18.iso.1,0.9179895520210266
3103,site.05.subj.LS-1058.lab.MA-02598-18.iso.1,0.9179895520210266
3104,site.05.subj.LS-1059.lab.MA-07079-18.iso.1,0.9179896116256714
3105,site.05.subj.LS-1060.lab.MA-07137-18.iso.1,0.9249264001846313
3106,site.05.subj.LS-1061.lab.MA-02959-18.iso.1,0.9179896116256714
3107,site.05.subj.LS-1062.lab.MA-02999-18.iso.1,0.9180809259414673
3108,site.05.subj.LS-1063.lab.MA-03022-18.iso.1,0.9249264001846313
3109,site.05.subj.LS-1064.lab.MA-03023-18.iso.1,0.9249264001846313
3110,site.05.subj.LS-1065.lab.MA-03024-18.iso.1,0.9179896116256714
3111,site.05.subj.LS-1066.lab.MA-03027-18.iso.1,0.9249264001846313
3112,site.05.subj.LS-1067.lab.LS-10599-18.iso.1,0.9179896116256714
3113,site.05.subj.LS-1068.lab.LS-10694-18.iso.1,0.9179896116256714
3114,site.05.subj.LS-1072.lab.LS-11052-18.iso.1,0.9179896116256714
3115,site.05.subj.LS-1075.lab.LS-11265-18.iso.1,0.9179896116256714
3116,site.05.subj.LS-1076.lab.SJ-07576-18.iso.1,0.9179896116256714
3117,site.05.subj.LS-1079.lab.MA-02897-18.iso.1,0.9179896116256714
3118,site.05.subj.LS-1080.lab.MA-07391-18.iso.1,0.9179896116256714
3119,site.05.subj.LS-1082.lab.MA-00282-19.iso.1,0.9179896116256714
3120,site.05.subj.LS-1083.lab.MA-07975-18.iso.1,0.9179896116256714
3121,site.05.subj.LS-1084.lab.MA-08203-18.iso.1,0.9179896116256714
3122,site.05.subj.LS-1086.lab.MA-08540-18.iso.1,0.8388768434524536
3123,site.05.subj.LS-1087.lab.MA-08558-18.iso.1,0.9249264001846313
3124,site.05.subj.LS-1111.lab.MA-02291-18.iso.1,0.9179896116256714
3125,site.05.subj.LS-1114.lab.MA-00010-19.iso.1,0.9249264001846313
3126,site.05.subj.LS-1115.lab.MA-00012-19.iso.1,0.9179896116256714
3127,site.05.subj.LS-1119.lab.MA-00028-19.iso.1,0.9249264001846313
3128,site.05.subj.LS-1120.lab.MA-00032-19.iso.1,0.9179896116256714
3129,site.05.subj.LS-1121.lab.MA-00038-19.iso.1,0.9179896116256714
3130,site.05.subj.LS-1124.lab.LS-11219-18.iso.1,0.9179896116256714
3131,site.05.subj.LS-1131.lab.LS-00297-19.iso.1,0.9179896116256714
3132,site.05.subj.LS-1132.lab.LS-00615-19.iso.1,0.9249264001846313
3133,site.05.subj.LS-1133.lab.MA-02695-18.iso.1,0.9179896116256714
3134,site.05.subj.LS-1134.lab.MA-02750-18.iso.1,0.9179895520210266
3135,site.05.subj.LS-1136.lab.MA-02800-18.iso.1,0.9210131168365479
3136,site.05.subj.LS-1138.lab.MA-07628-18.iso.1,0.9179896116256714
3137,site.05.subj.LS-1147.lab.MA-02156-18.iso.1,0.9210131168365479
3138,site.05.subj.LS-1149.lab.MA-02459-18.iso.1,0.9179896116256714
3139,site.05.subj.LS-1150.lab.MA-05828-18.iso.1,0.9179896116256714
3140,site.05.subj.LS-1151.lab.SJ-08323-18.iso.1,0.9179896116256714
3141,site.05.subj.LS-1152.lab.SJ-08499-18.iso.1,0.9179896116256714
3142,site.05.subj.LS-1153.lab.SJ-08007-18.iso.1,0.9249264001846313
3143,site.05.subj.LS-1200.lab.MA-06417-18.iso.1,0.9210131168365479
3144,site.05.subj.LS-1203.lab.MA-02186-18.iso.1,0.9249264001846313
3145,site.05.subj.LS-1204.lab.MA-02419-18.iso.1,0.8387523889541626
3146,site.05.subj.LS-1206.lab.MA-02452-18.iso.1,0.9179896116256714
3147,site.05.subj.LS-1208.lab.MA-07080-18.iso.1,0.9179896116256714
3148,site.05.subj.LS-1209.lab.SJ-06145-18.iso.1,0.9179896116256714
3149,site.05.subj.LS-1213.lab.MA-07802-18.iso.1,0.9210131168365479
3150,site.05.subj.LS-1214.lab.LS-10603-18.iso.1,0.9179896116256714
3151,site.05.subj.LS-1218.lab.LS-10916-18.iso.1,0.10800164937973022
3152,site.05.subj.LS-1243.lab.SJ-00838-19.iso.1,0.9179896116256714
3153,site.05.subj.LS-1244.lab.SJ-00861-19.iso.1,0.9179896116256714
3154,site.05.subj.LS-1248.lab.MA-02662-18.iso.1,0.9179896116256714
3155,site.05.subj.LS-1250.lab.MA-07734-18.iso.1,0.9179896116256714
3156,site.05.subj.LS-1252.lab.MA-00170-19.iso.1,0.9182901978492737
3157,site.05.subj.LS-1253.lab.MA-00205-19.iso.1,0.9249264001846313
3158,site.05.subj.LS-1256.lab.MA-00217-19.iso.1,0.9179896116256714
3159,site.05.subj.LS-1257.lab.MA-00218-19.iso.1,0.9179896116256714
3160,site.05.subj.LS-1258.lab.MA-00220-19.iso.1,0.9210131168365479
3161,site.05.subj.LS-1260.lab.MA-00242-19.iso.1,0.9179896116256714
3162,site.05.subj.LS-1261.lab.MA-00264-19.iso.1,0.8388768434524536
3163,site.05.subj.LS-1262.lab.MA-00274-19.iso.1,0.9179896116256714
3164,site.05.subj.LS-1263.lab.MA-00276-19.iso.1,0.9179896116256714
3165,site.05.subj.LS-1265.lab.MA-00294-19.iso.1,0.9179896116256714
3166,site.05.subj.LS-1266.lab.MA-00317-19.iso.1,0.9210131168365479
3167,site.05.subj.LS-1267.lab.MA-00432-19.iso.1,0.9179895520210266
3168,site.05.subj.LS-1284.lab.MA-02521-18.iso.1,0.9179896116256714
3169,site.05.subj.LS-1285.lab.MA-02564-18.iso.1,0.9179896116256714
3170,site.05.subj.LS-1286.lab.MA-02635-18.iso.1,0.9179896116256714
3171,site.05.subj.LS-1287.lab.MA-02679-18.iso.1,0.9179896116256714
3172,site.05.subj.LS-1288.lab.MA-02728-18.iso.1,0.9249264001846313
3173,site.05.subj.LS-1289.lab.MA-02744-18.iso.1,0.9249264001846313
3174,site.05.subj.LS-1290.lab.MA-02761-18.iso.1,0.9125186800956726
3175,site.05.subj.LS-1293.lab.MA-08661-18.iso.1,0.9179896116256714
3176,site.05.subj.LS-1295.lab.MA-00074-19.iso.1,0.9179896116256714
3177,site.05.subj.LS-1301.lab.MA-00346-19.iso.1,0.9179896116256714
3178,site.05.subj.LS-1303.lab.SJ-00221-19.iso.1,0.9179896116256714
3179,site.05.subj.LS-1304.lab.SJ-00374-19.iso.1,0.9249264001846313
3180,site.05.subj.LS-1305.lab.SJ-00396-19.iso.1,0.9179896116256714
3181,site.05.subj.LS-1307.lab.LS-00833-19.iso.1,0.9249264001846313
3182,site.05.subj.LS-1311.lab.LS-01029-19.iso.1,0.9179896116256714
3183,site.05.subj.LS-1313.lab.LS-01075-19.iso.1,0.9179896116256714
3184,site.05.subj.LS-1316.lab.LS-01126-19.iso.1,0.9179896116256714
3185,site.05.subj.LS-1317.lab.LS-01127-19.iso.1,0.9179896116256714
3186,site.05.subj.LS-1318.lab.LS-01152-19.iso.1,0.9179896116256714
3187,site.05.subj.LS-1319.lab.LS-01175-19.iso.1,0.9179896116256714
3188,site.05.subj.LS-1357.lab.SJ-00213-19.iso.1,0.9179896116256714
3189,site.05.subj.LS-1370.lab.MA-00147-19.iso.1,0.9249264001846313
3190,site.05.subj.LS-1371.lab.MA-00321-19.iso.1,0.9179896116256714
3191,site.05.subj.LS-1373.lab.MA-00337-19.iso.1,0.919750452041626
3192,site.05.subj.LS-1374.lab.MA-00364-19.iso.1,0.9181739091873169
3193,site.05.subj.LS-1375.lab.MA-00366-19.iso.1,0.9210131168365479
3194,site.05.subj.LS-1376.lab.MA-00367-19.iso.1,0.9179896116256714
3195,site.05.subj.LS-1377.lab.MA-00338-19.iso.1,0.9249264001846313
3196,site.05.subj.LS-1378.lab.MA-00354-19.iso.1,0.9179896116256714
3197,site.05.subj.LS-1379.lab.MA-00382-19.iso.1,0.9179896116256714
3198,site.05.subj.LS-1381.lab.MA-00410-19.iso.1,0.9179895520210266
3199,site.05.subj.LS-1387.lab.MA-00467-19.iso.1,0.9179895520210266
3200,site.05.subj.LS-1388.lab.MA-00469-19.iso.1,0.9249264001846313
3201,site.05.subj.LS-1389.lab.MA-00472-19.iso.1,0.9179896116256714
3202,site.05.subj.LS-1390.lab.MA-02995-18.iso.1,0.919750452041626
3203,site.05.subj.LS-1392.lab.MA-02228-18.iso.1,0.9179896116256714
3204,site.05.subj.LS-1393.lab.MA-02320-18.iso.1,0.9179896116256714
3205,site.05.subj.LS-1394.lab.MA-02666-18.iso.1,0.9249264001846313
3206,site.05.subj.LS-1395.lab.MA-02933-18.iso.1,0.9179896116256714
3207,site.05.subj.LS-1396.lab.MA-02970-18.iso.1,0.9179896116256714
3208,site.05.subj.LS-1400.lab.LS-10286-18.iso.1,0.9179896116256714
3209,site.05.subj.LS-1403.lab.LS-11176-18.iso.1,0.9179896116256714
3210,site.05.subj.LS-1405.lab.LS-00128-19.iso.1,0.9179896116256714
3211,site.05.subj.LS-1406.lab.LS-00279-19.iso.1,0.9179896116256714
3212,site.05.subj.LS-1407.lab.LS-00329-19.iso.1,0.8388768434524536
3213,site.05.subj.LS-1409.lab.LS-00628-19.iso.1,0.9179896116256714
3214,site.05.subj.LS-1410.lab.LS-00658-19.iso.1,0.9249264001846313
3215,site.05.subj.LS-1411.lab.LS-01206-19.iso.1,0.9249264001846313
3216,site.05.subj.LS-1412.lab.MA-02427-18.iso.1,0.9179896116256714
3217,site.05.subj.LS-1417.lab.MA-00030-19.iso.1,0.8388768434524536
3218,site.05.subj.LS-1418.lab.SJ-00265-19.iso.1,0.9179896116256714
3219,site.05.subj.LS-1421.lab.SJ-01122-19.iso.1,0.9179896116256714
3220,site.05.subj.LS-1422.lab.SJ-01226-19.iso.1,0.9179896116256714
3221,site.05.subj.LS-1423.lab.SJ-01271-19.iso.1,0.9179896116256714
3222,site.05.subj.LS-1424.lab.SJ-01339-19.iso.1,0.9179896116256714
3223,site.05.subj.LS-1425.lab.SJ-01344-19.iso.1,0.9249264001846313
3224,site.05.subj.LS-1431.lab.MA-03041-18.iso.1,0.9249264001846313
3225,site.05.subj.LS-1434.lab.SJ-01039-19.iso.1,0.9179896116256714
3226,site.05.subj.LS-1435.lab.SJ-01040-19.iso.1,0.9179896116256714
3227,site.05.subj.LS-1436.lab.SJ-01293-19.iso.1,0.9179896116256714
3228,site.05.subj.LS-1437.lab.SJ-01315-19.iso.1,0.9179896116256714
3229,site.05.subj.LS-1438.lab.SJ-01362-19.iso.1,0.9179896116256714
3230,site.05.subj.LS-1449.lab.LS-00481-19.iso.1,0.9249264001846313
3231,site.05.subj.LS-1452.lab.LS-01407-19.iso.1,0.9179895520210266
3232,site.05.subj.LS-1454.lab.LS-01421-19.iso.1,0.9179896116256714
3233,site.05.subj.LS-1499.lab.MA-02884-18.iso.1,0.9249264001846313
3234,site.05.subj.LS-1501.lab.MA-00221-19.iso.1,0.9179896116256714
3235,site.05.subj.LS-1512.lab.MA-00510-19.iso.1,0.9179896116256714
3236,site.05.subj.LS-1513.lab.MA-00517-19.iso.1,0.9249264001846313
3237,site.05.subj.LS-1514.lab.MA-00544-19.iso.1,0.8388768434524536
3238,site.05.subj.LS-1515.lab.MA-00567-19.iso.1,0.9179896116256714
3239,site.05.subj.LS-1516.lab.MA-00568-19.iso.1,0.9249264001846313
3240,site.05.subj.LS-1517.lab.MA-00587-19.iso.1,0.9179896116256714
3241,site.05.subj.LS-1518.lab.MA-00598-19.iso.1,0.9179896116256714
3242,site.05.subj.LS-1520.lab.MA-00856-19.iso.1,0.9210131168365479
3243,site.05.subj.LS-1521.lab.MA-00888-19.iso.1,0.9179896116256714
3244,site.05.subj.LS-1522.lab.MA-00931-19.iso.1,0.9179896116256714
3245,site.05.subj.LS-1524.lab.LS-01597-19.iso.1,0.9179896116256714
3246,site.05.subj.LS-1526.lab.LS-01649-19.iso.1,0.9179896116256714
3247,site.05.subj.LS-1527.lab.LS-01706-19.iso.1,0.9179896116256714
3248,site.05.subj.LS-1528.lab.LS-01737-19.iso.1,0.9179896116256714
3249,site.05.subj.LS-1530.lab.MA-00491-19.iso.1,0.9179896116256714
3250,site.05.subj.LS-1547.lab.LS-01869-19.iso.1,0.9179896116256714
3251,site.05.subj.LS-1549.lab.SJ-00806-19.iso.1,0.9179896116256714
3252,site.05.subj.LS-1552.lab.SJ-01486-19.iso.1,0.9179896116256714
3253,site.05.subj.LS-1555.lab.SJ-01570-19.iso.1,0.9179896116256714
3254,site.05.subj.LS-1556.lab.SJ-01583-19.iso.1,0.9179896116256714
3255,site.05.subj.LS-1557.lab.SJ-01601-19.iso.1,0.9179896116256714
3256,site.05.subj.LS-1558.lab.SJ-01602-19.iso.1,0.9249264001846313
3257,site.05.subj.LS-1559.lab.MA-02457-18.iso.1,0.9179896116256714
3258,site.05.subj.LS-1560.lab.MA-00548-19.iso.1,0.9179896116256714
3259,site.05.subj.LS-1570.lab.MA-00145-19.iso.1,0.9179896116256714
3260,site.05.subj.LS-1571.lab.MA-00470-19.iso.1,0.9176774024963379
3261,site.05.subj.LS-1572.lab.MA-02543-18.iso.1,0.9179896116256714
3262,site.05.subj.LS-1573.lab.MA-02573-18.iso.1,0.9179895520210266
3263,site.05.subj.LS-1574.lab.MA-02653-18.iso.1,0.9179895520210266
3264,site.05.subj.LS-1600.lab.MA-01456-19.iso.1,0.9179896116256714
3265,site.05.subj.LS-1605.lab.MA-02764-18.iso.1,0.9179896116256714
3266,site.05.subj.LS-1606.lab.MA-02769-18.iso.1,0.9179896116256714
3267,site.05.subj.LS-1607.lab.MA-02785-18.iso.1,0.9179896116256714
3268,site.05.subj.LS-1608.lab.MA-02803-18.iso.1,0.9249264001846313
3269,site.05.subj.LS-1610.lab.MA-03037-18.iso.1,0.9179896116256714
3270,site.05.subj.LS-1630.lab.MA-02393-18.iso.1,0.917997419834137
3271,site.05.subj.LS-1633.lab.MA-02943-18.iso.1,0.9179896116256714
3272,site.05.subj.LS-1634.lab.MA-08028-18.iso.1,0.9179896116256714
3273,site.05.subj.LS-1635.lab.MA-00025-19.iso.1,0.9179896116256714
3274,site.05.subj.LS-1636.lab.MA-00034-19.iso.1,0.9210846424102783
3275,site.05.subj.LS-1637.lab.LS-10788-18.iso.1,0.07937398552894592
3276,site.05.subj.LS-1639.lab.LS-11141-18.iso.1,0.9179896116256714
3277,site.05.subj.LS-1641.lab.LS-01251-19.iso.1,0.9181739091873169
3278,site.05.subj.LS-1644.lab.MA-00546-19.iso.1,0.9186054468154907
3279,site.05.subj.LS-1645.lab.MA-00687-19.iso.1,0.9179896116256714
3280,site.05.subj.LS-1646.lab.LS-01716-19.iso.1,0.9249264001846313
3281,site.05.subj.LS-1647.lab.LS-01852-19.iso.1,0.9179896116256714
3282,site.05.subj.LS-1648.lab.LS-04666-19.iso.1,0.8388768434524536
3283,site.05.subj.LS-1652.lab.SJ-05791-18.iso.1,0.9179896116256714
3284,site.05.subj.LS-1657.lab.MA-00853-19.iso.1,0.9179896116256714
3285,site.05.subj.LS-1667.lab.MA-01701-19.iso.1,0.918757438659668
3286,site.05.subj.LS-1669.lab.MA-01736-19.iso.1,0.9179896116256714
3287,site.05.subj.LS-1670.lab.MA-01771-19.iso.1,0.9179896116256714
3288,site.05.subj.LS-1671.lab.MA-01786-19.iso.1,0.9249264001846313
3289,site.05.subj.LS-1674.lab.LS-04154-19.iso.1,0.9179896116256714
3290,site.05.subj.LS-1685.lab.SJ-05301-18.iso.1,0.919750452041626
3291,site.05.subj.LS-1694.lab.MA-01975-19.iso.1,0.9179896116256714
3292,site.05.subj.LS-1696.lab.MA-01997-19.iso.1,0.9125186800956726
3293,site.05.subj.LS-1701.lab.MA-02080-19.iso.1,0.9249264001846313
3294,site.05.subj.LS-1705.lab.MA-02109-19.iso.1,0.9249264001846313
3295,site.05.subj.LS-1706.lab.MA-02114-19.iso.1,0.9249264001846313
3296,site.05.subj.LS-1708.lab.MA-04822-19.iso.1,0.9179896116256714
3297,site.05.subj.LS-1709.lab.LS-03814-19.iso.1,0.9184680581092834
3298,site.05.subj.PLE-0868.lab.LE-002.iso.1,0.9179896116256714
3299,site.05.subj.PLN-0846.lab.LN-180.iso.1,0.9179896116256714
3300,site.05.subj.PLN-0847.lab.LN-321.iso.1,0.9179896116256714
3301,site.05.subj.PLN-0859.lab.LN-3798.iso.1,0.9179896116256714
3302,site.05.subj.PMFR-0655.lab.MFR-001.iso.1,0.9179896116256714
3303,site.05.subj.PMFR-0656.lab.MFR-004.iso.1,0.9249264001846313
3304,site.05.subj.PMFR-0657.lab.MFR-005.iso.1,0.9249264001846313
3305,site.05.subj.PMFR-0658.lab.MFR-007.iso.1,0.9179896116256714
3306,site.05.subj.PMFR-0660.lab.MFR-009.iso.1,0.9179896116256714
3307,site.05.subj.PMFR-0661.lab.MFR-010.iso.1,0.9179896116256714
3308,site.05.subj.PMFR-0662.lab.MFR-013.iso.1,0.9179896116256714
3309,site.05.subj.PMFR-0664.lab.MFR-016.iso.1,0.9179896116256714
3310,site.05.subj.PMFR-0665.lab.MFR-023.iso.1,0.9249264001846313
3311,site.05.subj.PMFR-0666.lab.MFR-025.iso.1,0.9210131168365479
3312,site.05.subj.PMFR-0667.lab.MFR-026.iso.1,0.9249264001846313
3313,site.05.subj.PMFR-0668.lab.MFR-030.iso.1,0.9249264001846313
3314,site.05.subj.PMFR-0669.lab.MFR-033.iso.1,0.9249264001846313
3315,site.05.subj.PMFR-0670.lab.MFR-034.iso.1,0.9249264001846313
3316,site.05.subj.PMFR-0671.lab.MFR-036.iso.1,0.9249264001846313
3317,site.05.subj.PMFR-0673.lab.MFR-038.iso.1,0.9210131168365479
3318,site.05.subj.PMFR-0674.lab.MFR-040.iso.1,0.9249264001846313
3319,site.05.subj.PMFR-0675.lab.MFR-045.iso.1,0.9243969917297363
3320,site.05.subj.PMFR-0676.lab.MFR-054.iso.1,0.8391700983047485
3321,site.05.subj.PMFR-0677.lab.MFR-061.iso.1,0.9179896116256714
3322,site.05.subj.PMFR-0678.lab.MFR-062.iso.1,0.8388768434524536
3323,site.05.subj.PMFR-0679.lab.MFR-064.iso.1,0.9179896116256714
3324,site.05.subj.PMFR-0680.lab.MFR-067.iso.1,0.9179896116256714
3325,site.05.subj.PMFR-0681.lab.MFR-069.iso.1,0.9217868447303772
3326,site.05.subj.PMFR-0683.lab.MFR-078.iso.1,0.9179895520210266
3327,site.05.subj.PMFR-0685.lab.MFR-083.iso.1,0.9179895520210266
3328,site.05.subj.PMFR-0686.lab.MFR-085.iso.1,0.9179896116256714
3329,site.05.subj.PMFR-0687.lab.MFR-086.iso.1,0.9179896116256714
3330,site.05.subj.PMFR-0688.lab.MFR-087.iso.1,0.9180209636688232
3331,site.05.subj.PMFR-0689.lab.MFR-088.iso.1,0.9249264001846313
3332,site.05.subj.PMFR-0690.lab.MFR-090.iso.1,0.9249264001846313
3333,site.05.subj.PMFR-0692.lab.MFR-092.iso.1,0.9179896116256714
3334,site.05.subj.PMFR-0693.lab.MFR-099.iso.1,0.9175759553909302
3335,site.05.subj.PMFR-0694.lab.MFR-102.iso.1,0.9179896116256714
3336,site.05.subj.PMFR-0695.lab.MFR-107.iso.1,0.919750452041626
3337,site.05.subj.PMFR-0696.lab.MFR-116.iso.1,0.9179896116256714
3338,site.05.subj.PMFR-0697.lab.MFR-118.iso.1,0.9179896116256714
3339,site.05.subj.PMFR-0698.lab.MFR-119.iso.1,0.9181739091873169
3340,site.05.subj.PMFR-0699.lab.MFR-128.iso.1,0.911697506904602
3341,site.05.subj.PMFR-0700.lab.MFR-133.iso.1,0.9249264001846313
3342,site.05.subj.PMFR-0701.lab.MFR-134.iso.1,0.9179896116256714
3343,site.05.subj.PMFR-0702.lab.MFR-136.iso.1,0.9179896116256714
3344,site.05.subj.PMFR-0703.lab.MFR-137.iso.1,0.9179896116256714
3345,site.05.subj.PMFR-0704.lab.MFR-138.iso.1,0.9173309803009033
3346,site.05.subj.PMFR-0705.lab.MFR-140.iso.1,0.9249264001846313
3347,site.05.subj.PMFR-0706.lab.MFR-143.iso.1,0.9249264001846313
3348,site.05.subj.PMFR-0708.lab.MFR-148.iso.1,0.9249264001846313
3349,site.05.subj.PMFR-0709.lab.MFR-157.iso.1,0.9179896116256714
3350,site.05.subj.PMFR-0710.lab.MFR-164.iso.1,0.9179896116256714
3351,site.05.subj.PMFR-0713.lab.MFR-168.iso.1,0.9179896116256714
3352,site.05.subj.PMFR-0714.lab.MFR-169.iso.1,0.9179896116256714
3353,site.05.subj.PMFR-0716.lab.MFR-174.iso.1,0.9179896116256714
3354,site.05.subj.PMFR-0717.lab.MFR-175.iso.1,0.9249264001846313
3355,site.05.subj.PMFR-0718.lab.MFR-178.iso.1,0.9249264001846313
3356,site.05.subj.PMFR-0719.lab.MFR-181.iso.1,0.9179896116256714
3357,site.05.subj.PMFR-0721.lab.MFR-188.iso.1,0.9249264001846313
3358,site.05.subj.PMFR-0722.lab.MFR-189.iso.1,0.8388767838478088
3359,site.05.subj.PMFR-0723.lab.MFR-192.iso.1,0.9249264001846313
3360,site.05.subj.PMFR-0724.lab.MFR-199.iso.1,0.9179806709289551
3361,site.05.subj.PMFR-0725.lab.MFR-207.iso.1,0.911697506904602
3362,site.05.subj.PMFR-0726.lab.MFR-208.iso.1,0.9179896116256714
3363,site.05.subj.PMFR-0727.lab.MFR-211.iso.1,0.9179896116256714
3364,site.05.subj.PMFR-0728.lab.MFR-214.iso.1,0.9249264001846313
3365,site.05.subj.PMFR-0730.lab.MFR-219.iso.1,0.9249264001846313
3366,site.05.subj.PMFR-0731.lab.MFR-220.iso.1,0.9249264001846313
3367,site.05.subj.PMFR-0734.lab.MFR-225.iso.1,0.9249264001846313
3368,site.05.subj.PMFR-0735.lab.MFR-227.iso.1,0.9249264001846313
3369,site.05.subj.PMFR-0737.lab.MFR-230.iso.1,0.9179896116256714
3370,site.05.subj.PMFR-0739.lab.MFR-237.iso.1,0.9179896116256714
3371,site.05.subj.PMFR-0740.lab.MFR-242.iso.1,0.9179896116256714
3372,site.05.subj.PMFR-0741.lab.MFR-244.iso.1,0.9179896116256714
3373,site.05.subj.PMFR-0742.lab.MFR-245.iso.1,0.9249264001846313
3374,site.05.subj.PMFR-0745.lab.MFR-253.iso.1,0.9179896116256714
3375,site.05.subj.PMFR-0746.lab.MFR-254.iso.1,0.9179896116256714
3376,site.05.subj.PMFR-0747.lab.MFR-255.iso.1,0.9249264001846313
3377,site.05.subj.PMFR-0748.lab.MFR-256.iso.1,0.9179896116256714
3378,site.05.subj.PMFR-0750.lab.MFR-258.iso.1,0.9179896116256714
3379,site.05.subj.PMK-0921.lab.MK-0024.iso.1,0.8388768434524536
3380,site.05.subj.PMK-0922.lab.MK-0033.iso.1,0.9179896116256714
3381,site.05.subj.PMK-0925.lab.MK-0102.iso.1,0.9249264001846313
3382,site.05.subj.PMK-0926.lab.MK-0188.iso.1,0.9179896116256714
3383,site.05.subj.PMK-0927.lab.MK-0196.iso.1,0.9249264001846313
3384,site.05.subj.PMK-0928.lab.MK-0203.iso.1,0.9179896116256714
3385,site.05.subj.PMK-0929.lab.MK-0210.iso.1,0.9183045625686646
3386,site.05.subj.PMK-0930.lab.MK-0223.iso.1,0.9179896116256714
3387,site.05.subj.PMK-0931.lab.MK-0224.iso.1,0.0871950089931488
3388,site.05.subj.PMK-0932.lab.MK-0227.iso.1,0.9249264001846313
3389,site.05.subj.PMK-0933.lab.MK-0264.iso.1,0.9249264001846313
3390,site.05.subj.PMK-0934.lab.MK-0288.iso.1,0.9249264001846313
3391,site.05.subj.PMK-0937.lab.MK-0404.iso.1,0.9179895520210266
3392,site.05.subj.PMK-0938.lab.MK-0444.iso.1,0.9179896116256714
3393,site.05.subj.PMK-0939.lab.MK-0501.iso.1,0.9249264001846313
3394,site.05.subj.PMK-0940.lab.MK-0507.iso.1,0.9179896116256714
3395,site.05.subj.PMK-0941.lab.MK-0511.iso.1,0.9249264001846313
3396,site.05.subj.PMK-0942.lab.MK-0535.iso.1,0.911697506904602
3397,site.05.subj.PMK-0943.lab.MK-0552.iso.1,0.9179896116256714
3398,site.05.subj.PMK-0945.lab.MK-0600.iso.1,0.9210131168365479
3399,site.05.subj.PMK-0946.lab.MK-0608.iso.1,0.9249264001846313
3400,site.05.subj.PMK-0947.lab.MK-0611.iso.1,0.9179896116256714
3401,site.05.subj.PMK-0948.lab.MK-0662.iso.1,0.9249264001846313
3402,site.05.subj.PMK-0949.lab.MK-0676.iso.1,0.9179896116256714
3403,site.05.subj.PMK-0950.lab.MK-0680.iso.1,0.9249264001846313
3404,site.05.subj.PMK-0951.lab.MK-0683.iso.1,0.9249264001846313
3405,site.05.subj.PMK-0952.lab.MK-0716.iso.1,0.9249264001846313
3406,site.05.subj.PMK-0953.lab.MK-0721.iso.1,0.9249264001846313
3407,site.05.subj.PMK-0954.lab.MK-0770.iso.1,0.9179896116256714
3408,site.05.subj.PMK-0955.lab.MK-0815.iso.1,0.9249264001846313
3409,site.05.subj.PMK-0956.lab.MK-0871.iso.1,0.9179896116256714
3410,site.05.subj.PMK-0957.lab.MK-0874.iso.1,0.9179896116256714
3411,site.05.subj.PMK-0958.lab.MK-0889.iso.1,0.9179896116256714
3412,site.05.subj.PMK-0959.lab.MK-0924.iso.1,0.9179896116256714
3413,site.05.subj.PMK-0960.lab.MK-0932.iso.1,0.9249264001846313
3414,site.05.subj.PMK-0961.lab.MK-0969.iso.1,0.9179896116256714
3415,site.05.subj.PMK-0962.lab.MK-0978.iso.1,0.9179896116256714
3416,site.05.subj.PMK-0964.lab.MK-1000.iso.1,0.9249264001846313
3417,site.05.subj.PMK-0965.lab.MK-1011.iso.1,0.9179896116256714
3418,site.05.subj.PMK-0966.lab.MK-1035.iso.1,0.9249264001846313
3419,site.05.subj.PMK-0967.lab.MK-1062.iso.1,0.9125186800956726
3420,site.05.subj.PMK-0968.lab.MK-1089.iso.1,0.9210131168365479
3421,site.05.subj.PMK-0969.lab.MK-1097.iso.1,0.9179896116256714
3422,site.05.subj.PMK-0971.lab.MK-1105.iso.1,0.9249264001846313
3423,site.05.subj.PMK-0972.lab.MK-1136.iso.1,0.9249264001846313
3424,site.05.subj.PMK-0973.lab.MK-1140.iso.1,0.9210131168365479
3425,site.05.subj.PMK-0974.lab.MK-1146.iso.1,0.9210131168365479
3426,site.05.subj.PMK-0975.lab.MK-1152.iso.1,0.9178837537765503
3427,site.05.subj.PMK-0976.lab.MK-1153.iso.1,0.9125186800956726
3428,site.05.subj.PMK-0977.lab.MK-1167.iso.1,0.9179896116256714
3429,site.05.subj.PMK-0978.lab.MK-1168.iso.1,0.9249264001846313
3430,site.05.subj.PMK-0979.lab.MK-1170.iso.1,0.9249264001846313
3431,site.05.subj.PMK-0980.lab.MK-1193.iso.1,0.9179896116256714
3432,site.05.subj.PMK-0981.lab.MK-1229.iso.1,0.9210131168365479
3433,site.05.subj.PMK-0982.lab.MK-1262.iso.1,0.9179896116256714
3434,site.05.subj.PMK-0983.lab.MK-1266.iso.1,0.9249264001846313
